t PE VE R00
40663 512163 2.84729e+09 -776.238
40664 512551 2.84947e+09 -776.421
40665 512939 2.85166e+09 -776.604
40666 513327 2.85385e+09 -776.787
40667 513715 2.85604e+09 -776.969
40668 514104 2.85823e+09 -777.151
40669 514493 2.86042e+09 -777.334
40670 514881 2.86262e+09 -777.516
40671 515270 2.86481e+09 -777.698
40672 515660 2.86701e+09 -777.88
40673 516049 2.86921e+09 -778.062
40674 516439 2.87141e+09 -778.243
40675 516828 2.87361e+09 -778.425
40676 517218 2.87581e+09 -778.607
40677 517608 2.87801e+09 -778.788
40678 517999 2.88022e+09 -778.969
40679 518389 2.88243e+09 -779.151
40680 518780 2.88463e+09 -779.332
40681 519170 2.88684e+09 -779.513
40682 519561 2.88905e+09 -779.693
40683 519952 2.89126e+09 -779.874
40684 520344 2.89348e+09 -780.055
40685 520735 2.89569e+09 -780.235
40686 521127 2.89791e+09 -780.416
40687 521519 2.90013e+09 -780.596
40688 521911 2.90235e+09 -780.776
40689 522303 2.90457e+09 -780.956
40690 522695 2.90679e+09 -781.136
40691 523088 2.90901e+09 -781.316
40692 523480 2.91123e+09 -781.496
40693 523873 2.91346e+09 -781.676
40694 524266 2.91569e+09 -781.855
40695 524659 2.91792e+09 -782.035
40696 525053 2.92015e+09 -782.214
40697 525446 2.92238e+09 -782.393
40698 525840 2.92461e+09 -782.572
40699 526234 2.92684e+09 -782.751
40700 526628 2.92908e+09 -782.93
40701 527022 2.93132e+09 -783.109
40702 527417 2.93356e+09 -783.288
40703 527811 2.93579e+09 -783.466
40704 528206 2.93804e+09 -783.645
40705 528601 2.94028e+09 -783.823
40706 528996 2.94252e+09 -784.001
40707 529391 2.94477e+09 -784.179
40708 529787 2.94701e+09 -784.357
40709 530182 2.94926e+09 -784.535
40710 530578 2.95151e+09 -784.713
40711 530974 2.95376e+09 -784.89
40712 531370 2.95602e+09 -785.068
40713 531767 2.95827e+09 -785.245
40714 532163 2.96052e+09 -785.423
40715 532560 2.96278e+09 -785.6
40716 532957 2.96504e+09 -785.777
40717 533354 2.9673e+09 -785.954
40718 533751 2.96956e+09 -786.131
40719 534148 2.97182e+09 -786.307
40720 534546 2.97408e+09 -786.484
40721 534943 2.97635e+09 -786.661
40722 535341 2.97862e+09 -786.837
40723 535739 2.98088e+09 -787.013
40724 536137 2.98315e+09 -787.189
40725 536536 2.98542e+09 -787.365
40726 536934 2.98769e+09 -787.541
40727 537333 2.98997e+09 -787.717
40728 537732 2.99224e+09 -787.893
40729 538131 2.99452e+09 -788.069
40730 538530 2.9968e+09 -788.244
40731 538930 2.99908e+09 -788.419
40732 539329 3.00136e+09 -788.595
40733 539729 3.00364e+09 -788.77
40734 540129 3.00592e+09 -788.945
40735 540529 3.00821e+09 -789.12
40736 540929 3.01049e+09 -789.295
40737 541329 3.01278e+09 -789.469
40738 541730 3.01507e+09 -789.644
40739 542131 3.01736e+09 -789.818
40740 542532 3.01965e+09 -789.993
40741 542933 3.02194e+09 -790.167
40742 543334 3.02424e+09 -790.341
40743 543736 3.02653e+09 -790.515
40744 544137 3.02883e+09 -790.689
40745 544539 3.03113e+09 -790.862
40746 544941 3.03343e+09 -791.036
40747 545343 3.03573e+09 -791.21
40748 545745 3.03804e+09 -791.383
40749 546148 3.04034e+09 -791.556
40750 546550 3.04265e+09 -791.73
40751 546953 3.04495e+09 -791.903
40752 547356 3.04726e+09 -792.076
40753 547759 3.04957e+09 -792.248
40754 548163 3.05188e+09 -792.421
40755 548566 3.0542e+09 -792.594
40756 548970 3.05651e+09 -792.766
40757 549373 3.05883e+09 -792.938
40758 549777 3.06114e+09 -793.111
40759 550182 3.06346e+09 -793.283
40760 550586 3.06578e+09 -793.455
40761 550990 3.0681e+09 -793.627
40762 551395 3.07043e+09 -793.798
40763 551800 3.07275e+09 -793.97
40764 552205 3.07508e+09 -794.142
40765 552610 3.0774e+09 -794.313
40766 553015 3.07973e+09 -794.484
40767 553421 3.08206e+09 -794.656
40768 553826 3.0844e+09 -794.827
40769 554232 3.08673e+09 -794.998
40770 554638 3.08906e+09 -795.168
40771 555044 3.0914e+09 -795.339
40772 555451 3.09374e+09 -795.51
40773 555857 3.09607e+09 -795.68
40774 556264 3.09841e+09 -795.851
40775 556671 3.10076e+09 -796.021
40776 557078 3.1031e+09 -796.191
40777 557485 3.10544e+09 -796.361
40778 557892 3.10779e+09 -796.531
40779 558300 3.11014e+09 -796.7
40780 558707 3.11248e+09 -796.87
40781 559115 3.11483e+09 -797.04
40782 559523 3.11719e+09 -797.209
40783 559931 3.11954e+09 -797.378
40784 560340 3.12189e+09 -797.547
40785 560748 3.12425e+09 -797.716
40786 561157 3.12661e+09 -797.885
40787 561566 3.12897e+09 -798.054
40788 561975 3.13133e+09 -798.223
40789 562384 3.13369e+09 -798.391
40790 562793 3.13605e+09 -798.56
40791 563202 3.13841e+09 -798.728
40792 563612 3.14078e+09 -798.896
40793 564022 3.14315e+09 -799.064
40794 564432 3.14552e+09 -799.232
40795 564842 3.14789e+09 -799.4
40796 565252 3.15026e+09 -799.568
40797 565663 3.15263e+09 -799.735
40798 566074 3.15501e+09 -799.903
40799 566484 3.15738e+09 -800.07
40800 566895 3.15976e+09 -800.238
40801 567306 3.16214e+09 -800.405
40802 567718 3.16452e+09 -800.572
40803 568129 3.1669e+09 -800.738
40804 568541 3.16928e+09 -800.905
40805 568953 3.17167e+09 -801.072
40806 569365 3.17405e+09 -801.238
40807 569777 3.17644e+09 -801.405
40808 570189 3.17883e+09 -801.571
40809 570601 3.18122e+09 -801.737
40810 571014 3.18361e+09 -801.903
40811 571427 3.18601e+09 -802.069
40812 571840 3.1884e+09 -802.235
40813 572253 3.1908e+09 -802.4
40814 572666 3.1932e+09 -802.566
40815 573080 3.1956e+09 -802.731
40816 573493 3.198e+09 -802.896
40817 573907 3.2004e+09 -803.062
40818 574321 3.2028e+09 -803.227
40819 574735 3.20521e+09 -803.391
40820 575149 3.20761e+09 -803.556
40821 575564 3.21002e+09 -803.721
40822 575978 3.21243e+09 -803.885
40823 576393 3.21484e+09 -804.05
40824 576808 3.21725e+09 -804.214
40825 577223 3.21967e+09 -804.378
40826 577638 3.22208e+09 -804.542
40827 578053 3.2245e+09 -804.706
40828 578469 3.22692e+09 -804.87
40829 578885 3.22934e+09 -805.034
40830 579301 3.23176e+09 -805.197
40831 579717 3.23418e+09 -805.361
40832 580133 3.23661e+09 -805.524
40833 580549 3.23903e+09 -805.687
40834 580966 3.24146e+09 -805.85
40835 581382 3.24389e+09 -806.013
40836 581799 3.24632e+09 -806.176
40837 582216 3.24875e+09 -806.338
40838 582633 3.25118e+09 -806.501
40839 583051 3.25361e+09 -806.663
40840 583468 3.25605e+09 -806.826
40841 583886 3.25849e+09 -806.988
40842 584304 3.26093e+09 -807.15
40843 584722 3.26337e+09 -807.312
40844 585140 3.26581e+09 -807.473
40845 585558 3.26825e+09 -807.635
40846 585976 3.2707e+09 -807.797
40847 586395 3.27314e+09 -807.958
40848 586814 3.27559e+09 -808.119
40849 587233 3.27804e+09 -808.28
40850 587652 3.28049e+09 -808.441
40851 588071 3.28294e+09 -808.602
40852 588490 3.28539e+09 -808.763
40853 588910 3.28785e+09 -808.924
40854 589330 3.29031e+09 -809.084
40855 589750 3.29276e+09 -809.245
40856 590170 3.29522e+09 -809.405
40857 590590 3.29768e+09 -809.565
40858 591010 3.30015e+09 -809.725
40859 591431 3.30261e+09 -809.885
40860 591851 3.30508e+09 -810.045
40861 592272 3.30754e+09 -810.204
40862 592693 3.31001e+09 -810.364
40863 593114 3.31248e+09 -810.523
40864 593536 3.31495e+09 -810.682
40865 593957 3.31742e+09 -810.841
40866 594379 3.3199e+09 -811
40867 594801 3.32237e+09 -811.159
40868 595223 3.32485e+09 -811.318
40869 595645 3.32733e+09 -811.476
40870 596067 3.32981e+09 -811.635
40871 596489 3.33229e+09 -811.793
40872 596912 3.33477e+09 -811.951
40873 597335 3.33726e+09 -812.109
40874 597758 3.33975e+09 -812.267
40875 598181 3.34223e+09 -812.425
40876 598604 3.34472e+09 -812.583
40877 599027 3.34721e+09 -812.74
40878 599451 3.3497e+09 -812.898
40879 599874 3.3522e+09 -813.055
40880 600298 3.35469e+09 -813.212
40881 600722 3.35719e+09 -813.369
40882 601146 3.35969e+09 -813.526
40883 601571 3.36219e+09 -813.683
40884 601995 3.36469e+09 -813.84
40885 602420 3.36719e+09 -813.996
40886 602845 3.3697e+09 -814.153
40887 603270 3.3722e+09 -814.309
40888 603695 3.37471e+09 -814.465
40889 604120 3.37722e+09 -814.621
40890 604545 3.37973e+09 -814.777
40891 604971 3.38224e+09 -814.933
40892 605397 3.38475e+09 -815.088
40893 605822 3.38727e+09 -815.244
40894 606248 3.38978e+09 -815.399
40895 606675 3.3923e+09 -815.554
40896 607101 3.39482e+09 -815.709
40897 607527 3.39734e+09 -815.864
40898 607954 3.39986e+09 -816.019
40899 608381 3.40239e+09 -816.174
40900 608808 3.40491e+09 -816.328
40901 609235 3.40744e+09 -816.483
40902 609662 3.40997e+09 -816.637
40903 610090 3.4125e+09 -816.791
40904 610517 3.41503e+09 -816.945
40905 610945 3.41756e+09 -817.099
40906 611373 3.42009e+09 -817.253
40907 611801 3.42263e+09 -817.406
40908 612229 3.42517e+09 -817.56
40909 612657 3.42771e+09 -817.713
40910 613086 3.43025e+09 -817.866
40911 613515 3.43279e+09 -818.02
40912 613943 3.43533e+09 -818.172
40913 614372 3.43788e+09 -818.325
40914 614801 3.44042e+09 -818.478
40915 615231 3.44297e+09 -818.631
40916 615660 3.44552e+09 -818.783
40917 616090 3.44807e+09 -818.935
40918 616519 3.45062e+09 -819.087
40919 616949 3.45318e+09 -819.239
40920 617379 3.45573e+09 -819.391
40921 617809 3.45829e+09 -819.543
40922 618240 3.46085e+09 -819.695
40923 618670 3.46341e+09 -819.846
40924 619101 3.46597e+09 -819.998
40925 619532 3.46853e+09 -820.149
40926 619963 3.4711e+09 -820.3
40927 620394 3.47366e+09 -820.451
40928 620825 3.47623e+09 -820.602
40929 621256 3.4788e+09 -820.752
40930 621688 3.48137e+09 -820.903
40931 622120 3.48394e+09 -821.053
40932 622551 3.48652e+09 -821.203
40933 622983 3.48909e+09 -821.354
40934 623416 3.49167e+09 -821.504
40935 623848 3.49425e+09 -821.653
40936 624280 3.49683e+09 -821.803
40937 624713 3.49941e+09 -821.953
40938 625146 3.50199e+09 -822.102
40939 625579 3.50458e+09 -822.252
40940 626012 3.50716e+09 -822.401
40941 626445 3.50975e+09 -822.55
40942 626878 3.51234e+09 -822.699
40943 627312 3.51493e+09 -822.847
40944 627745 3.51752e+09 -822.996
40945 628179 3.52011e+09 -823.145
40946 628613 3.52271e+09 -823.293
40947 629047 3.52531e+09 -823.441
40948 629481 3.5279e+09 -823.589
40949 629916 3.5305e+09 -823.737
40950 630350 3.53311e+09 -823.885
40951 630785 3.53571e+09 -824.033
40952 631220 3.53831e+09 -824.18
40953 631655 3.54092e+09 -824.328
40954 632090 3.54353e+09 -824.475
40955 632525 3.54613e+09 -824.622
40956 632961 3.54874e+09 -824.769
40957 633396 3.55136e+09 -824.916
40958 633832 3.55397e+09 -825.063
40959 634268 3.55659e+09 -825.209
40960 634704 3.5592e+09 -825.356
40961 635140 3.56182e+09 -825.502
40962 635576 3.56444e+09 -825.648
40963 636013 3.56706e+09 -825.794
40964 636450 3.56968e+09 -825.94
40965 636886 3.57231e+09 -826.086
40966 637323 3.57493e+09 -826.231
40967 637760 3.57756e+09 -826.377
40968 638198 3.58019e+09 -826.522
40969 638635 3.58282e+09 -826.667
40970 639072 3.58545e+09 -826.813
40971 639510 3.58809e+09 -826.957
40972 639948 3.59072e+09 -827.102
40973 640386 3.59336e+09 -827.247
40974 640824 3.59599e+09 -827.391
40975 641262 3.59863e+09 -827.536
40976 641700 3.60128e+09 -827.68
40977 642139 3.60392e+09 -827.824
40978 642578 3.60656e+09 -827.968
40979 643016 3.60921e+09 -828.112
40980 643455 3.61186e+09 -828.255
40981 643895 3.6145e+09 -828.399
40982 644334 3.61716e+09 -828.542
40983 644773 3.61981e+09 -828.686
40984 645213 3.62246e+09 -828.829
40985 645652 3.62512e+09 -828.972
40986 646092 3.62777e+09 -829.114
40987 646532 3.63043e+09 -829.257
40988 646972 3.63309e+09 -829.4
40989 647413 3.63575e+09 -829.542
40990 647853 3.63841e+09 -829.684
40991 648294 3.64108e+09 -829.826
40992 648734 3.64375e+09 -829.968
40993 649175 3.64641e+09 -830.11
40994 649616 3.64908e+09 -830.252
40995 650057 3.65175e+09 -830.393
40996 650498 3.65442e+09 -830.535
40997 650940 3.6571e+09 -830.676
40998 651381 3.65977e+09 -830.817
40999 651823 3.66245e+09 -830.958
41000 652265 3.66513e+09 -831.099
41001 652707 3.66781e+09 -831.24
41002 653149 3.67049e+09 -831.38
41003 653591 3.67317e+09 -831.521
41004 654034 3.67586e+09 -831.661
41005 654476 3.67855e+09 -831.801
41006 654919 3.68123e+09 -831.941
41007 655362 3.68392e+09 -832.081
41008 655805 3.68661e+09 -832.22
41009 656248 3.68931e+09 -832.36
41010 656691 3.692e+09 -832.499
41011 657135 3.6947e+09 -832.639
41012 657578 3.69739e+09 -832.778
41013 658022 3.70009e+09 -832.917
41014 658466 3.70279e+09 -833.056
41015 658910 3.7055e+09 -833.194
41016 659354 3.7082e+09 -833.333
41017 659798 3.7109e+09 -833.471
41018 660242 3.71361e+09 -833.609
41019 660687 3.71632e+09 -833.747
41020 661132 3.71903e+09 -833.885
41021 661577 3.72174e+09 -834.023
41022 662021 3.72445e+09 -834.161
41023 662467 3.72717e+09 -834.298
41024 662912 3.72989e+09 -834.436
41025 663357 3.7326e+09 -834.573
41026 663803 3.73532e+09 -834.71
41027 664248 3.73804e+09 -834.847
41028 664694 3.74077e+09 -834.984
41029 665140 3.74349e+09 -835.121
41030 665586 3.74622e+09 -835.257
41031 666032 3.74894e+09 -835.393
41032 666479 3.75167e+09 -835.53
41033 666925 3.7544e+09 -835.666
41034 667372 3.75714e+09 -835.802
41035 667819 3.75987e+09 -835.937
41036 668265 3.7626e+09 -836.073
41037 668712 3.76534e+09 -836.209
41038 669160 3.76808e+09 -836.344
41039 669607 3.77082e+09 -836.479
41040 670054 3.77356e+09 -836.614
41041 670502 3.77631e+09 -836.749
41042 670950 3.77905e+09 -836.884
41043 671398 3.7818e+09 -837.018
41044 671846 3.78454e+09 -837.153
41045 672294 3.78729e+09 -837.287
41046 672742 3.79005e+09 -837.421
41047 673190 3.7928e+09 -837.555
41048 673639 3.79555e+09 -837.689
41049 674088 3.79831e+09 -837.823
41050 674537 3.80107e+09 -837.957
41051 674985 3.80383e+09 -838.09
41052 675435 3.80659e+09 -838.223
41053 675884 3.80935e+09 -838.356
41054 676333 3.81211e+09 -838.489
41055 676783 3.81488e+09 -838.622
41056 677232 3.81765e+09 -838.755
41057 677682 3.82041e+09 -838.887
41058 678132 3.82319e+09 -839.02
41059 678582 3.82596e+09 -839.152
41060 679032 3.82873e+09 -839.284
41061 679482 3.83151e+09 -839.416
41062 679933 3.83428e+09 -839.548
41063 680384 3.83706e+09 -839.679
41064 680834 3.83984e+09 -839.811
41065 681285 3.84262e+09 -839.942
41066 681736 3.84541e+09 -840.074
41067 682187 3.84819e+09 -840.205
41068 682638 3.85098e+09 -840.335
41069 683090 3.85377e+09 -840.466
41070 683541 3.85656e+09 -840.597
41071 683993 3.85935e+09 -840.727
41072 684445 3.86214e+09 -840.858
41073 684897 3.86493e+09 -840.988
41074 685349 3.86773e+09 -841.118
41075 685801 3.87053e+09 -841.248
41076 686253 3.87333e+09 -841.377
41077 686706 3.87613e+09 -841.507
41078 687158 3.87893e+09 -841.636
41079 687611 3.88174e+09 -841.765
41080 688064 3.88454e+09 -841.895
41081 688517 3.88735e+09 -842.023
41082 688970 3.89016e+09 -842.152
41083 689423 3.89297e+09 -842.281
41084 689877 3.89578e+09 -842.409
41085 690330 3.8986e+09 -842.538
41086 690784 3.90141e+09 -842.666
41087 691237 3.90423e+09 -842.794
41088 691691 3.90705e+09 -842.922
41089 692145 3.90987e+09 -843.05
41090 692600 3.91269e+09 -843.177
41091 693054 3.91551e+09 -843.305
41092 693508 3.91834e+09 -843.432
41093 693963 3.92117e+09 -843.559
41094 694417 3.92399e+09 -843.686
41095 694872 3.92682e+09 -843.813
41096 695327 3.92966e+09 -843.939
41097 695782 3.93249e+09 -844.066
41098 696237 3.93532e+09 -844.192
41099 696693 3.93816e+09 -844.318
41100 697148 3.941e+09 -844.445
41101 697604 3.94384e+09 -844.57
41102 698060 3.94668e+09 -844.696
41103 698515 3.94952e+09 -844.822
41104 698971 3.95237e+09 -844.947
41105 699428 3.95522e+09 -845.073
41106 699884 3.95806e+09 -845.198
41107 700340 3.96091e+09 -845.323
41108 700797 3.96377e+09 -845.447
41109 701253 3.96662e+09 -845.572
41110 701710 3.96947e+09 -845.697
41111 702167 3.97233e+09 -845.821
41112 702624 3.97519e+09 -845.945
41113 703081 3.97805e+09 -846.069
41114 703538 3.98091e+09 -846.193
41115 703996 3.98377e+09 -846.317
41116 704453 3.98664e+09 -846.44
41117 704911 3.9895e+09 -846.564
41118 705368 3.99237e+09 -846.687
41119 705826 3.99524e+09 -846.81
41120 706284 3.99811e+09 -846.933
41121 706742 4.00098e+09 -847.056
41122 707201 4.00386e+09 -847.179
41123 707659 4.00674e+09 -847.301
41124 708118 4.00961e+09 -847.424
41125 708576 4.01249e+09 -847.546
41126 709035 4.01537e+09 -847.668
41127 709494 4.01826e+09 -847.79
41128 709953 4.02114e+09 -847.911
41129 710412 4.02403e+09 -848.033
41130 710871 4.02691e+09 -848.154
41131 711331 4.0298e+09 -848.276
41132 711790 4.03269e+09 -848.397
41133 712250 4.03559e+09 -848.518
41134 712710 4.03848e+09 -848.639
41135 713170 4.04138e+09 -848.759
41136 713630 4.04427e+09 -848.88
41137 714090 4.04717e+09 -849
41138 714550 4.05007e+09 -849.12
41139 715010 4.05298e+09 -849.24
41140 715471 4.05588e+09 -849.36
41141 715932 4.05879e+09 -849.48
41142 716392 4.06169e+09 -849.599
41143 716853 4.0646e+09 -849.719
41144 717314 4.06751e+09 -849.838
41145 717775 4.07042e+09 -849.957
41146 718237 4.07334e+09 -850.076
41147 718698 4.07625e+09 -850.194
41148 719159 4.07917e+09 -850.313
41149 719621 4.08209e+09 -850.431
41150 720083 4.08501e+09 -850.55
41151 720545 4.08793e+09 -850.668
41152 721007 4.09086e+09 -850.786
41153 721469 4.09378e+09 -850.904
41154 721931 4.09671e+09 -851.021
41155 722393 4.09964e+09 -851.139
41156 722856 4.10257e+09 -851.256
41157 723318 4.1055e+09 -851.373
41158 723781 4.10843e+09 -851.49
41159 724244 4.11137e+09 -851.607
41160 724707 4.11431e+09 -851.724
41161 725170 4.11725e+09 -851.84
41162 725633 4.12019e+09 -851.956
41163 726096 4.12313e+09 -852.073
41164 726560 4.12607e+09 -852.189
41165 727023 4.12902e+09 -852.305
41166 727487 4.13197e+09 -852.42
41167 727951 4.13491e+09 -852.536
41168 728414 4.13787e+09 -852.651
41169 728879 4.14082e+09 -852.766
41170 729343 4.14377e+09 -852.882
41171 729807 4.14673e+09 -852.996
41172 730271 4.14968e+09 -853.111
41173 730736 4.15264e+09 -853.226
41174 731200 4.1556e+09 -853.34
41175 731665 4.15857e+09 -853.454
41176 732130 4.16153e+09 -853.569
41177 732595 4.1645e+09 -853.683
41178 733060 4.16746e+09 -853.796
41179 733525 4.17043e+09 -853.91
41180 733990 4.1734e+09 -854.023
41181 734456 4.17638e+09 -854.137
41182 734921 4.17935e+09 -854.25
41183 735387 4.18232e+09 -854.363
41184 735853 4.1853e+09 -854.476
41185 736319 4.18828e+09 -854.588
41186 736785 4.19126e+09 -854.701
41187 737251 4.19424e+09 -854.813
41188 737717 4.19723e+09 -854.925
41189 738183 4.20021e+09 -855.037
41190 738650 4.2032e+09 -855.149
41191 739117 4.20619e+09 -855.261
41192 739583 4.20918e+09 -855.372
41193 740050 4.21217e+09 -855.484
41194 740517 4.21517e+09 -855.595
41195 740984 4.21816e+09 -855.706
41196 741451 4.22116e+09 -855.817
41197 741918 4.22416e+09 -855.927
41198 742386 4.22716e+09 -856.038
41199 742853 4.23017e+09 -856.148
41200 743321 4.23317e+09 -856.258
41201 743789 4.23618e+09 -856.369
41202 744257 4.23918e+09 -856.478
41203 744725 4.24219e+09 -856.588
41204 745193 4.2452e+09 -856.698
41205 745661 4.24822e+09 -856.807
41206 746129 4.25123e+09 -856.916
41207 746597 4.25425e+09 -857.025
41208 747066 4.25727e+09 -857.134
41209 747535 4.26029e+09 -857.243
41210 748003 4.26331e+09 -857.351
41211 748472 4.26633e+09 -857.46
41212 748941 4.26936e+09 -857.568
41213 749410 4.27238e+09 -857.676
41214 749879 4.27541e+09 -857.784
41215 750349 4.27844e+09 -857.892
41216 750818 4.28147e+09 -857.999
41217 751288 4.2845e+09 -858.107
41218 751757 4.28754e+09 -858.214
41219 752227 4.29058e+09 -858.321
41220 752697 4.29362e+09 -858.428
41221 753167 4.29666e+09 -858.535
41222 753637 4.2997e+09 -858.641
41223 754107 4.30274e+09 -858.748
41224 754578 4.30579e+09 -858.854
41225 755048 4.30883e+09 -858.96
41226 755518 4.31188e+09 -859.066
41227 755989 4.31493e+09 -859.172
41228 756460 4.31798e+09 -859.277
41229 756931 4.32104e+09 -859.383
41230 757402 4.32409e+09 -859.488
41231 757873 4.32715e+09 -859.593
41232 758344 4.33021e+09 -859.698
41233 758815 4.33327e+09 -859.803
41234 759286 4.33633e+09 -859.907
41235 759758 4.3394e+09 -860.012
41236 760230 4.34246e+09 -860.116
41237 760701 4.34553e+09 -860.22
41238 761173 4.3486e+09 -860.324
41239 761645 4.35167e+09 -860.427
41240 762117 4.35474e+09 -860.531
41241 762589 4.35782e+09 -860.634
41242 763061 4.36089e+09 -860.738
41243 763534 4.36397e+09 -860.841
41244 764006 4.36705e+09 -860.944
41245 764479 4.37013e+09 -861.046
41246 764952 4.37322e+09 -861.149
41247 765424 4.3763e+09 -861.251
41248 765897 4.37939e+09 -861.353
41249 766370 4.38248e+09 -861.455
41250 766843 4.38557e+09 -861.557
41251 767316 4.38866e+09 -861.659
41252 767790 4.39175e+09 -861.761
41253 768263 4.39485e+09 -861.862
41254 768737 4.39794e+09 -861.963
41255 769210 4.40104e+09 -862.064
41256 769684 4.40414e+09 -862.165
41257 770158 4.40725e+09 -862.266
41258 770632 4.41035e+09 -862.366
41259 771106 4.41345e+09 -862.467
41260 771580 4.41656e+09 -862.567
41261 772054 4.41967e+09 -862.667
41262 772529 4.42278e+09 -862.767
41263 773003 4.42589e+09 -862.866
41264 773478 4.42901e+09 -862.966
41265 773952 4.43212e+09 -863.065
41266 774427 4.43524e+09 -863.164
41267 774902 4.43836e+09 -863.263
41268 775377 4.44148e+09 -863.362
41269 775852 4.44461e+09 -863.461
41270 776327 4.44773e+09 -863.559
41271 776802 4.45086e+09 -863.657
41272 777278 4.45399e+09 -863.756
41273 777753 4.45712e+09 -863.853
41274 778229 4.46025e+09 -863.951
41275 778704 4.46338e+09 -864.049
41276 779180 4.46652e+09 -864.146
41277 779656 4.46965e+09 -864.244
41278 780132 4.47279e+09 -864.341
41279 780608 4.47593e+09 -864.438
41280 781084 4.47908e+09 -864.534
41281 781561 4.48222e+09 -864.631
41282 782037 4.48536e+09 -864.727
41283 782513 4.48851e+09 -864.823
41284 782990 4.49166e+09 -864.92
41285 783467 4.49481e+09 -865.015
41286 783943 4.49797e+09 -865.111
41287 784420 4.50112e+09 -865.207
41288 784897 4.50428e+09 -865.302
41289 785374 4.50743e+09 -865.397
41290 785851 4.51059e+09 -865.492
41291 786329 4.51376e+09 -865.587
41292 786806 4.51692e+09 -865.682
41293 787284 4.52008e+09 -865.776
41294 787761 4.52325e+09 -865.871
41295 788239 4.52642e+09 -865.965
41296 788717 4.52959e+09 -866.059
41297 789194 4.53276e+09 -866.152
41298 789672 4.53594e+09 -866.246
41299 790150 4.53912e+09 -866.34
41300 790629 4.54229e+09 -866.433
41301 791107 4.54547e+09 -866.526
41302 791585 4.54865e+09 -866.619
41303 792064 4.55184e+09 -866.712
41304 792542 4.55502e+09 -866.804
41305 793021 4.55821e+09 -866.896
41306 793499 4.5614e+09 -866.989
41307 793978 4.56459e+09 -867.081
41308 794457 4.56778e+09 -867.173
41309 794936 4.57097e+09 -867.264
41310 795415 4.57417e+09 -867.356
41311 795894 4.57737e+09 -867.447
41312 796374 4.58057e+09 -867.538
41313 796853 4.58377e+09 -867.629
41314 797333 4.58697e+09 -867.72
41315 797812 4.59018e+09 -867.811
41316 798292 4.59338e+09 -867.901
41317 798771 4.59659e+09 -867.992
41318 799251 4.5998e+09 -868.082
41319 799731 4.60301e+09 -868.172
41320 800211 4.60622e+09 -868.261
41321 800691 4.60944e+09 -868.351
41322 801172 4.61266e+09 -868.44
41323 801652 4.61587e+09 -868.529
41324 802132 4.6191e+09 -868.619
41325 802613 4.62232e+09 -868.707
41326 803093 4.62554e+09 -868.796
41327 803574 4.62877e+09 -868.885
41328 804055 4.63199e+09 -868.973
41329 804536 4.63522e+09 -869.061
41330 805017 4.63846e+09 -869.149
41331 805498 4.64169e+09 -869.237
41332 805979 4.64492e+09 -869.324
41333 806460 4.64816e+09 -869.412
41334 806941 4.6514e+09 -869.499
41335 807423 4.65464e+09 -869.586
41336 807904 4.65788e+09 -869.673
41337 808386 4.66112e+09 -869.76
41338 808868 4.66437e+09 -869.846
41339 809349 4.66762e+09 -869.933
41340 809831 4.67086e+09 -870.019
41341 810313 4.67412e+09 -870.105
41342 810795 4.67737e+09 -870.191
41343 811277 4.68062e+09 -870.276
41344 811760 4.68388e+09 -870.362
41345 812242 4.68714e+09 -870.447
41346 812724 4.6904e+09 -870.532
41347 813207 4.69366e+09 -870.617
41348 813689 4.69692e+09 -870.702
41349 814172 4.70019e+09 -870.787
41350 814655 4.70345e+09 -870.871
41351 815137 4.70672e+09 -870.955
41352 815620 4.70999e+09 -871.039
41353 816103 4.71326e+09 -871.123
41354 816586 4.71654e+09 -871.207
41355 817070 4.71982e+09 -871.29
41356 817553 4.72309e+09 -871.374
41357 818036 4.72637e+09 -871.457
41358 818520 4.72965e+09 -871.54
41359 819003 4.73294e+09 -871.622
41360 819487 4.73622e+09 -871.705
41361 819970 4.73951e+09 -871.787
41362 820454 4.7428e+09 -871.87
41363 820938 4.74609e+09 -871.952
41364 821422 4.74938e+09 -872.034
41365 821906 4.75267e+09 -872.115
41366 822390 4.75597e+09 -872.197
41367 822874 4.75927e+09 -872.278
41368 823359 4.76257e+09 -872.359
41369 823843 4.76587e+09 -872.44
41370 824327 4.76917e+09 -872.521
41371 824812 4.77248e+09 -872.601
41372 825297 4.77578e+09 -872.682
41373 825781 4.77909e+09 -872.762
41374 826266 4.7824e+09 -872.842
41375 826751 4.78571e+09 -872.922
41376 827236 4.78903e+09 -873.002
41377 827721 4.79234e+09 -873.081
41378 828206 4.79566e+09 -873.16
41379 828691 4.79898e+09 -873.24
41380 829176 4.8023e+09 -873.318
41381 829662 4.80563e+09 -873.397
41382 830147 4.80895e+09 -873.476
41383 830633 4.81228e+09 -873.554
41384 831118 4.81561e+09 -873.632
41385 831604 4.81894e+09 -873.71
41386 832090 4.82227e+09 -873.788
41387 832575 4.8256e+09 -873.866
41388 833061 4.82894e+09 -873.943
41389 833547 4.83228e+09 -874.021
41390 834033 4.83562e+09 -874.098
41391 834520 4.83896e+09 -874.175
41392 835006 4.8423e+09 -874.251
41393 835492 4.84565e+09 -874.328
41394 835978 4.84899e+09 -874.404
41395 836465 4.85234e+09 -874.48
41396 836952 4.85569e+09 -874.556
41397 837438 4.85904e+09 -874.632
41398 837925 4.8624e+09 -874.708
