t PE VE
40926 0.0889051 0.0889051
40927 0.0889752 0.0889752
40928 0.0890454 0.0890454
40929 0.0891156 0.0891156
40930 0.0891858 0.0891858
40931 0.089256 0.089256
40932 0.0893263 0.0893263
40933 0.0893965 0.0893965
40934 0.0894668 0.0894668
40935 0.0895372 0.0895372
40936 0.0896075 0.0896075
40937 0.0896779 0.0896779
40938 0.0897483 0.0897483
40939 0.0898187 0.0898187
40940 0.0898891 0.0898891
40941 0.0899596 0.0899596
40942 0.0900301 0.0900301
40943 0.0901006 0.0901006
40944 0.0901711 0.0901711
40945 0.0902417 0.0902417
40946 0.0903122 0.0903122
40947 0.0903828 0.0903828
40948 0.0904535 0.0904535
40949 0.0905241 0.0905241
40950 0.0905947 0.0905947
40951 0.0906654 0.0906654
40952 0.0907361 0.0907361
40953 0.0908068 0.0908068
40954 0.0908776 0.0908776
40955 0.0909483 0.0909483
40956 0.0910191 0.0910191
40957 0.0910899 0.0910899
40958 0.0911607 0.0911607
40959 0.0912316 0.0912316
40960 0.0913024 0.0913024
40961 0.0913733 0.0913733
40962 0.0914442 0.0914442
40963 0.0915151 0.0915151
40964 0.0915861 0.0915861
40965 0.091657 0.091657
40966 0.091728 0.091728
40967 0.091799 0.091799
40968 0.09187 0.09187
40969 0.0919411 0.0919411
40970 0.0920121 0.0920121
40971 0.0920832 0.0920832
40972 0.0921543 0.0921543
40973 0.0922254 0.0922254
40974 0.0922965 0.0922965
40975 0.0923676 0.0923676
40976 0.0924388 0.0924388
40977 0.0925099 0.0925099
40978 0.0925811 0.0925811
40979 0.0926523 0.0926523
40980 0.0927236 0.0927236
40981 0.0927948 0.0927948
40982 0.0928661 0.0928661
40983 0.0929373 0.0929373
40984 0.0930086 0.0930086
40985 0.0930799 0.0930799
40986 0.0931513 0.0931513
40987 0.0932226 0.0932226
40988 0.0932939 0.0932939
40989 0.0933653 0.0933653
40990 0.0934367 0.0934367
40991 0.0935081 0.0935081
40992 0.0935795 0.0935795
40993 0.0936509 0.0936509
40994 0.0937224 0.0937224
40995 0.0937938 0.0937938
40996 0.0938653 0.0938653
40997 0.0939368 0.0939368
40998 0.0940083 0.0940083
40999 0.0940798 0.0940798
41000 0.0941514 0.0941514
41001 0.0942229 0.0942229
41002 0.0942945 0.0942945
41003 0.094366 0.094366
41004 0.0944376 0.0944376
41005 0.0945092 0.0945092
41006 0.0945808 0.0945808
41007 0.0946525 0.0946525
41008 0.0947241 0.0947241
41009 0.0947957 0.0947957
41010 0.0948674 0.0948674
41011 0.0949391 0.0949391
41012 0.0950108 0.0950108
41013 0.0950825 0.0950825
41014 0.0951542 0.0951542
41015 0.0952259 0.0952259
41016 0.0952976 0.0952976
41017 0.0953694 0.0953694
41018 0.0954411 0.0954411
41019 0.0955129 0.0955129
41020 0.0955847 0.0955847
41021 0.0956565 0.0956565
41022 0.0957283 0.0957283
41023 0.0958001 0.0958001
41024 0.0958719 0.0958719
41025 0.0959438 0.0959438
41026 0.0960156 0.0960156
41027 0.0960875 0.0960875
41028 0.0961593 0.0961593
41029 0.0962312 0.0962312
41030 0.0963031 0.0963031
41031 0.096375 0.096375
41032 0.0964469 0.0964469
41033 0.0965188 0.0965188
41034 0.0965907 0.0965907
41035 0.0966626 0.0966626
41036 0.0967346 0.0967346
41037 0.0968065 0.0968065
41038 0.0968785 0.0968785
41039 0.0969504 0.0969504
41040 0.0970224 0.0970224
41041 0.0970944 0.0970944
41042 0.0971664 0.0971664
41043 0.0972384 0.0972384
41044 0.0973104 0.0973104
41045 0.0973824 0.0973824
41046 0.0974544 0.0974544
41047 0.0975264 0.0975264
41048 0.0975985 0.0975985
41049 0.0976705 0.0976705
41050 0.0977426 0.0977426
41051 0.0978146 0.0978146
41052 0.0978867 0.0978867
41053 0.0979587 0.0979587
41054 0.0980308 0.0980308
41055 0.0981029 0.0981029
41056 0.098175 0.098175
41057 0.0982471 0.0982471
41058 0.0983192 0.0983192
41059 0.0983913 0.0983913
41060 0.0984634 0.0984634
41061 0.0985355 0.0985355
41062 0.0986076 0.0986076
41063 0.0986797 0.0986797
41064 0.0987518 0.0987518
41065 0.098824 0.098824
41066 0.0988961 0.0988961
41067 0.0989683 0.0989683
41068 0.0990404 0.0990404
41069 0.0991126 0.0991126
41070 0.0991847 0.0991847
41071 0.0992569 0.0992569
41072 0.099329 0.099329
41073 0.0994012 0.0994012
41074 0.0994734 0.0994734
41075 0.0995455 0.0995455
41076 0.0996177 0.0996177
41077 0.0996899 0.0996899
41078 0.0997621 0.0997621
41079 0.0998342 0.0998342
41080 0.0999064 0.0999064
41081 0.0999786 0.0999786
41082 0.100051 0.100051
41083 0.100123 0.100123
41084 0.100195 0.100195
41085 0.100267 0.100267
41086 0.10034 0.10034
41087 0.100412 0.100412
41088 0.100484 0.100484
41089 0.100556 0.100556
41090 0.100628 0.100628
41091 0.100701 0.100701
41092 0.100773 0.100773
41093 0.100845 0.100845
41094 0.100917 0.100917
41095 0.100989 0.100989
41096 0.101062 0.101062
41097 0.101134 0.101134
41098 0.101206 0.101206
41099 0.101278 0.101278
41100 0.10135 0.10135
41101 0.101423 0.101423
41102 0.101495 0.101495
41103 0.101567 0.101567
41104 0.101639 0.101639
41105 0.101711 0.101711
41106 0.101784 0.101784
41107 0.101856 0.101856
41108 0.101928 0.101928
41109 0.102 0.102
41110 0.102072 0.102072
41111 0.102145 0.102145
41112 0.102217 0.102217
41113 0.102289 0.102289
41114 0.102361 0.102361
41115 0.102433 0.102433
41116 0.102505 0.102505
41117 0.102578 0.102578
41118 0.10265 0.10265
41119 0.102722 0.102722
41120 0.102794 0.102794
41121 0.102866 0.102866
41122 0.102938 0.102938
41123 0.103011 0.103011
41124 0.103083 0.103083
41125 0.103155 0.103155
41126 0.103227 0.103227
41127 0.103299 0.103299
41128 0.103371 0.103371
41129 0.103443 0.103443
41130 0.103516 0.103516
41131 0.103588 0.103588
41132 0.10366 0.10366
41133 0.103732 0.103732
41134 0.103804 0.103804
41135 0.103876 0.103876
41136 0.103948 0.103948
41137 0.10402 0.10402
41138 0.104092 0.104092
41139 0.104164 0.104164
41140 0.104237 0.104237
41141 0.104309 0.104309
41142 0.104381 0.104381
41143 0.104453 0.104453
41144 0.104525 0.104525
41145 0.104597 0.104597
41146 0.104669 0.104669
41147 0.104741 0.104741
41148 0.104813 0.104813
41149 0.104885 0.104885
41150 0.104957 0.104957
41151 0.105029 0.105029
41152 0.105101 0.105101
41153 0.105173 0.105173
41154 0.105245 0.105245
41155 0.105317 0.105317
41156 0.105389 0.105389
41157 0.105461 0.105461
41158 0.105533 0.105533
41159 0.105604 0.105604
41160 0.105676 0.105676
41161 0.105748 0.105748
41162 0.10582 0.10582
41163 0.105892 0.105892
41164 0.105964 0.105964
41165 0.106036 0.106036
41166 0.106108 0.106108
41167 0.10618 0.10618
41168 0.106251 0.106251
41169 0.106323 0.106323
41170 0.106395 0.106395
41171 0.106467 0.106467
41172 0.106539 0.106539
41173 0.10661 0.10661
41174 0.106682 0.106682
41175 0.106754 0.106754
41176 0.106826 0.106826
41177 0.106897 0.106897
41178 0.106969 0.106969
41179 0.107041 0.107041
41180 0.107113 0.107113
41181 0.107184 0.107184
41182 0.107256 0.107256
41183 0.107328 0.107328
41184 0.107399 0.107399
41185 0.107471 0.107471
41186 0.107543 0.107543
41187 0.107614 0.107614
41188 0.107686 0.107686
41189 0.107757 0.107757
41190 0.107829 0.107829
41191 0.1079 0.1079
41192 0.107972 0.107972
41193 0.108044 0.108044
41194 0.108115 0.108115
41195 0.108187 0.108187
41196 0.108258 0.108258
41197 0.10833 0.10833
41198 0.108401 0.108401
41199 0.108472 0.108472
41200 0.108544 0.108544
41201 0.108615 0.108615
41202 0.108687 0.108687
41203 0.108758 0.108758
41204 0.10883 0.10883
41205 0.108901 0.108901
41206 0.108972 0.108972
41207 0.109044 0.109044
41208 0.109115 0.109115
41209 0.109186 0.109186
41210 0.109257 0.109257
41211 0.109329 0.109329
41212 0.1094 0.1094
41213 0.109471 0.109471
41214 0.109542 0.109542
41215 0.109614 0.109614
41216 0.109685 0.109685
41217 0.109756 0.109756
41218 0.109827 0.109827
41219 0.109898 0.109898
41220 0.109969 0.109969
41221 0.11004 0.11004
41222 0.110111 0.110111
41223 0.110183 0.110183
41224 0.110254 0.110254
41225 0.110325 0.110325
41226 0.110396 0.110396
41227 0.110467 0.110467
41228 0.110538 0.110538
41229 0.110608 0.110608
41230 0.110679 0.110679
41231 0.11075 0.11075
41232 0.110821 0.110821
41233 0.110892 0.110892
41234 0.110963 0.110963
41235 0.111034 0.111034
41236 0.111105 0.111105
41237 0.111175 0.111175
41238 0.111246 0.111246
41239 0.111317 0.111317
41240 0.111388 0.111388
41241 0.111458 0.111458
41242 0.111529 0.111529
41243 0.1116 0.1116
41244 0.11167 0.11167
41245 0.111741 0.111741
41246 0.111811 0.111811
41247 0.111882 0.111882
41248 0.111953 0.111953
41249 0.112023 0.112023
41250 0.112094 0.112094
41251 0.112164 0.112164
41252 0.112235 0.112235
41253 0.112305 0.112305
41254 0.112375 0.112375
41255 0.112446 0.112446
41256 0.112516 0.112516
41257 0.112587 0.112587
41258 0.112657 0.112657
41259 0.112727 0.112727
41260 0.112798 0.112798
41261 0.112868 0.112868
41262 0.112938 0.112938
41263 0.113008 0.113008
41264 0.113078 0.113078
41265 0.113149 0.113149
41266 0.113219 0.113219
41267 0.113289 0.113289
41268 0.113359 0.113359
41269 0.113429 0.113429
41270 0.113499 0.113499
41271 0.113569 0.113569
41272 0.113639 0.113639
41273 0.113709 0.113709
41274 0.113779 0.113779
41275 0.113849 0.113849
41276 0.113919 0.113919
41277 0.113989 0.113989
41278 0.114059 0.114059
41279 0.114128 0.114128
41280 0.114198 0.114198
41281 0.114268 0.114268
41282 0.114338 0.114338
41283 0.114407 0.114407
41284 0.114477 0.114477
41285 0.114547 0.114547
41286 0.114616 0.114616
41287 0.114686 0.114686
41288 0.114756 0.114756
41289 0.114825 0.114825
41290 0.114895 0.114895
41291 0.114964 0.114964
41292 0.115034 0.115034
41293 0.115103 0.115103
41294 0.115172 0.115172
41295 0.115242 0.115242
41296 0.115311 0.115311
41297 0.115381 0.115381
41298 0.11545 0.11545
41299 0.115519 0.115519
41300 0.115588 0.115588
41301 0.115658 0.115658
41302 0.115727 0.115727
41303 0.115796 0.115796
41304 0.115865 0.115865
41305 0.115934 0.115934
41306 0.116003 0.116003
41307 0.116072 0.116072
41308 0.116141 0.116141
41309 0.11621 0.11621
41310 0.116279 0.116279
41311 0.116348 0.116348
41312 0.116417 0.116417
41313 0.116486 0.116486
41314 0.116555 0.116555
41315 0.116623 0.116623
41316 0.116692 0.116692
41317 0.116761 0.116761
41318 0.11683 0.11683
41319 0.116898 0.116898
41320 0.116967 0.116967
41321 0.117035 0.117035
41322 0.117104 0.117104
41323 0.117173 0.117173
41324 0.117241 0.117241
41325 0.11731 0.11731
41326 0.117378 0.117378
41327 0.117446 0.117446
41328 0.117515 0.117515
41329 0.117583 0.117583
41330 0.117651 0.117651
41331 0.11772 0.11772
41332 0.117788 0.117788
41333 0.117856 0.117856
41334 0.117924 0.117924
41335 0.117992 0.117992
41336 0.118061 0.118061
41337 0.118129 0.118129
41338 0.118197 0.118197
41339 0.118265 0.118265
41340 0.118333 0.118333
41341 0.118401 0.118401
41342 0.118469 0.118469
41343 0.118536 0.118536
41344 0.118604 0.118604
41345 0.118672 0.118672
41346 0.11874 0.11874
41347 0.118808 0.118808
41348 0.118875 0.118875
41349 0.118943 0.118943
41350 0.119011 0.119011
41351 0.119078 0.119078
41352 0.119146 0.119146
41353 0.119213 0.119213
41354 0.119281 0.119281
41355 0.119348 0.119348
41356 0.119415 0.119415
41357 0.119483 0.119483
41358 0.11955 0.11955
41359 0.119617 0.119617
41360 0.119685 0.119685
41361 0.119752 0.119752
41362 0.119819 0.119819
41363 0.119886 0.119886
41364 0.119953 0.119953
41365 0.12002 0.12002
41366 0.120087 0.120087
41367 0.120154 0.120154
41368 0.120221 0.120221
41369 0.120288 0.120288
41370 0.120355 0.120355
41371 0.120422 0.120422
41372 0.120489 0.120489
41373 0.120556 0.120556
41374 0.120622 0.120622
41375 0.120689 0.120689
41376 0.120756 0.120756
41377 0.120822 0.120822
41378 0.120889 0.120889
41379 0.120955 0.120955
41380 0.121022 0.121022
41381 0.121088 0.121088
41382 0.121155 0.121155
41383 0.121221 0.121221
41384 0.121287 0.121287
41385 0.121354 0.121354
41386 0.12142 0.12142
41387 0.121486 0.121486
41388 0.121552 0.121552
41389 0.121618 0.121618
41390 0.121685 0.121685
41391 0.121751 0.121751
41392 0.121817 0.121817
41393 0.121883 0.121883
41394 0.121948 0.121948
41395 0.122014 0.122014
41396 0.12208 0.12208
41397 0.122146 0.122146
41398 0.122212 0.122212
41399 0.122277 0.122277
41400 0.122343 0.122343
41401 0.122409 0.122409
41402 0.122474 0.122474
41403 0.12254 0.12254
41404 0.122605 0.122605
41405 0.122671 0.122671
41406 0.122736 0.122736
41407 0.122801 0.122801
41408 0.122867 0.122867
41409 0.122932 0.122932
41410 0.122997 0.122997
41411 0.123063 0.123063
41412 0.123128 0.123128
41413 0.123193 0.123193
41414 0.123258 0.123258
41415 0.123323 0.123323
41416 0.123388 0.123388
41417 0.123453 0.123453
41418 0.123518 0.123518
41419 0.123582 0.123582
41420 0.123647 0.123647
41421 0.123712 0.123712
41422 0.123777 0.123777
41423 0.123841 0.123841
41424 0.123906 0.123906
41425 0.12397 0.12397
41426 0.124035 0.124035
41427 0.124099 0.124099
41428 0.124164 0.124164
41429 0.124228 0.124228
41430 0.124293 0.124293
41431 0.124357 0.124357
41432 0.124421 0.124421
41433 0.124485 0.124485
41434 0.124549 0.124549
41435 0.124614 0.124614
41436 0.124678 0.124678
41437 0.124742 0.124742
41438 0.124806 0.124806
41439 0.124869 0.124869
41440 0.124933 0.124933
41441 0.124997 0.124997
41442 0.125061 0.125061
41443 0.125125 0.125125
41444 0.125188 0.125188
41445 0.125252 0.125252
41446 0.125315 0.125315
41447 0.125379 0.125379
41448 0.125442 0.125442
41449 0.125506 0.125506
41450 0.125569 0.125569
41451 0.125633 0.125633
41452 0.125696 0.125696
41453 0.125759 0.125759
41454 0.125822 0.125822
41455 0.125885 0.125885
41456 0.125949 0.125949
41457 0.126012 0.126012
41458 0.126075 0.126075
41459 0.126137 0.126137
41460 0.1262 0.1262
41461 0.126263 0.126263
41462 0.126326 0.126326
41463 0.126389 0.126389
41464 0.126451 0.126451
41465 0.126514 0.126514
41466 0.126577 0.126577
41467 0.126639 0.126639
41468 0.126702 0.126702
41469 0.126764 0.126764
41470 0.126826 0.126826
41471 0.126889 0.126889
41472 0.126951 0.126951
41473 0.127013 0.127013
41474 0.127075 0.127075
41475 0.127138 0.127138
41476 0.1272 0.1272
41477 0.127262 0.127262
41478 0.127324 0.127324
41479 0.127385 0.127385
41480 0.127447 0.127447
41481 0.127509 0.127509
41482 0.127571 0.127571
41483 0.127633 0.127633
41484 0.127694 0.127694
41485 0.127756 0.127756
41486 0.127817 0.127817
41487 0.127879 0.127879
41488 0.12794 0.12794
41489 0.128002 0.128002
41490 0.128063 0.128063
41491 0.128124 0.128124
41492 0.128185 0.128185
41493 0.128247 0.128247
41494 0.128308 0.128308
41495 0.128369 0.128369
41496 0.12843 0.12843
41497 0.128491 0.128491
41498 0.128552 0.128552
41499 0.128612 0.128612
41500 0.128673 0.128673
41501 0.128734 0.128734
41502 0.128795 0.128795
41503 0.128855 0.128855
41504 0.128916 0.128916
41505 0.128976 0.128976
41506 0.129037 0.129037
41507 0.129097 0.129097
41508 0.129157 0.129157
41509 0.129218 0.129218
41510 0.129278 0.129278
41511 0.129338 0.129338
41512 0.129398 0.129398
41513 0.129458 0.129458
41514 0.129518 0.129518
41515 0.129578 0.129578
41516 0.129638 0.129638
41517 0.129698 0.129698
41518 0.129758 0.129758
41519 0.129817 0.129817
41520 0.129877 0.129877
41521 0.129937 0.129937
41522 0.129996 0.129996
41523 0.130056 0.130056
41524 0.130115 0.130115
41525 0.130174 0.130174
41526 0.130234 0.130234
41527 0.130293 0.130293
41528 0.130352 0.130352
41529 0.130411 0.130411
41530 0.13047 0.13047
41531 0.130529 0.130529
41532 0.130588 0.130588
41533 0.130647 0.130647
41534 0.130706 0.130706
41535 0.130765 0.130765
41536 0.130823 0.130823
41537 0.130882 0.130882
41538 0.130941 0.130941
41539 0.130999 0.130999
41540 0.131058 0.131058
41541 0.131116 0.131116
41542 0.131174 0.131174
41543 0.131233 0.131233
41544 0.131291 0.131291
41545 0.131349 0.131349
41546 0.131407 0.131407
41547 0.131465 0.131465
41548 0.131523 0.131523
41549 0.131581 0.131581
41550 0.131639 0.131639
41551 0.131697 0.131697
41552 0.131755 0.131755
41553 0.131812 0.131812
41554 0.13187 0.13187
41555 0.131928 0.131928
41556 0.131985 0.131985
41557 0.132042 0.132042
41558 0.1321 0.1321
41559 0.132157 0.132157
41560 0.132214 0.132214
41561 0.132272 0.132272
41562 0.132329 0.132329
41563 0.132386 0.132386
41564 0.132443 0.132443
41565 0.1325 0.1325
41566 0.132557 0.132557
41567 0.132613 0.132613
41568 0.13267 0.13267
41569 0.132727 0.132727
41570 0.132784 0.132784
41571 0.13284 0.13284
41572 0.132897 0.132897
41573 0.132953 0.132953
41574 0.133009 0.133009
41575 0.133066 0.133066
41576 0.133122 0.133122
41577 0.133178 0.133178
41578 0.133234 0.133234
41579 0.13329 0.13329
41580 0.133346 0.133346
41581 0.133402 0.133402
41582 0.133458 0.133458
41583 0.133514 0.133514
41584 0.13357 0.13357
41585 0.133625 0.133625
41586 0.133681 0.133681
41587 0.133736 0.133736
41588 0.133792 0.133792
41589 0.133847 0.133847
41590 0.133903 0.133903
41591 0.133958 0.133958
41592 0.134013 0.134013
41593 0.134068 0.134068
41594 0.134123 0.134123
41595 0.134178 0.134178
41596 0.134233 0.134233
41597 0.134288 0.134288
41598 0.134343 0.134343
41599 0.134398 0.134398
41600 0.134452 0.134452
41601 0.134507 0.134507
41602 0.134561 0.134561
41603 0.134616 0.134616
41604 0.13467 0.13467
41605 0.134725 0.134725
41606 0.134779 0.134779
41607 0.134833 0.134833
41608 0.134887 0.134887
41609 0.134941 0.134941
41610 0.134995 0.134995
41611 0.135049 0.135049
41612 0.135103 0.135103
41613 0.135157 0.135157
41614 0.135211 0.135211
41615 0.135264 0.135264
41616 0.135318 0.135318
41617 0.135371 0.135371
41618 0.135425 0.135425
41619 0.135478 0.135478
41620 0.135532 0.135532
41621 0.135585 0.135585
41622 0.135638 0.135638
41623 0.135691 0.135691
41624 0.135744 0.135744
41625 0.135797 0.135797
41626 0.13585 0.13585
41627 0.135903 0.135903
41628 0.135956 0.135956
41629 0.136008 0.136008
41630 0.136061 0.136061
41631 0.136114 0.136114
41632 0.136166 0.136166
41633 0.136218 0.136218
41634 0.136271 0.136271
41635 0.136323 0.136323
41636 0.136375 0.136375
41637 0.136427 0.136427
41638 0.136479 0.136479
41639 0.136531 0.136531
41640 0.136583 0.136583
41641 0.136635 0.136635
41642 0.136687 0.136687
41643 0.136739 0.136739
41644 0.13679 0.13679
41645 0.136842 0.136842
41646 0.136893 0.136893
41647 0.136945 0.136945
41648 0.136996 0.136996
41649 0.137047 0.137047
41650 0.137099 0.137099
41651 0.13715 0.13715
41652 0.137201 0.137201
41653 0.137252 0.137252
41654 0.137303 0.137303
41655 0.137354 0.137354
41656 0.137404 0.137404
41657 0.137455 0.137455
41658 0.137506 0.137506
41659 0.137556 0.137556
41660 0.137607 0.137607
41661 0.137657 0.137657
41662 0.137708 0.137708
41663 0.137758 0.137758
41664 0.137808 0.137808
41665 0.137858 0.137858
41666 0.137908 0.137908
41667 0.137958 0.137958
41668 0.138008 0.138008
41669 0.138058 0.138058
41670 0.138108 0.138108
41671 0.138157 0.138157
41672 0.138207 0.138207
41673 0.138256 0.138256
41674 0.138306 0.138306
41675 0.138355 0.138355
41676 0.138404 0.138404
41677 0.138454 0.138454
41678 0.138503 0.138503
41679 0.138552 0.138552
41680 0.138601 0.138601
41681 0.13865 0.13865
41682 0.138699 0.138699
41683 0.138747 0.138747
41684 0.138796 0.138796
41685 0.138845 0.138845
41686 0.138893 0.138893
41687 0.138942 0.138942
41688 0.13899 0.13899
41689 0.139039 0.139039
41690 0.139087 0.139087
41691 0.139135 0.139135
41692 0.139183 0.139183
41693 0.139231 0.139231
41694 0.139279 0.139279
41695 0.139327 0.139327
41696 0.139375 0.139375
41697 0.139422 0.139422
41698 0.13947 0.13947
41699 0.139518 0.139518
41700 0.139565 0.139565
41701 0.139612 0.139612
41702 0.13966 0.13966
41703 0.139707 0.139707
41704 0.139754 0.139754
41705 0.139801 0.139801
41706 0.139848 0.139848
41707 0.139895 0.139895
41708 0.139942 0.139942
41709 0.139989 0.139989
41710 0.140036 0.140036
41711 0.140082 0.140082
41712 0.140129 0.140129
41713 0.140175 0.140175
41714 0.140222 0.140222
41715 0.140268 0.140268
41716 0.140314 0.140314
41717 0.14036 0.14036
41718 0.140406 0.140406
41719 0.140452 0.140452
41720 0.140498 0.140498
41721 0.140544 0.140544
41722 0.14059 0.14059
41723 0.140636 0.140636
41724 0.140681 0.140681
41725 0.140727 0.140727
41726 0.140772 0.140772
41727 0.140818 0.140818
41728 0.140863 0.140863
41729 0.140908 0.140908
41730 0.140953 0.140953
41731 0.140998 0.140998
41732 0.141043 0.141043
41733 0.141088 0.141088
41734 0.141133 0.141133
41735 0.141178 0.141178
41736 0.141222 0.141222
41737 0.141267 0.141267
41738 0.141311 0.141311
41739 0.141356 0.141356
41740 0.1414 0.1414
41741 0.141444 0.141444
41742 0.141489 0.141489
41743 0.141533 0.141533
41744 0.141577 0.141577
41745 0.141621 0.141621
41746 0.141665 0.141665
41747 0.141708 0.141708
41748 0.141752 0.141752
41749 0.141796 0.141796
41750 0.141839 0.141839
41751 0.141883 0.141883
41752 0.141926 0.141926
41753 0.141969 0.141969
41754 0.142012 0.142012
41755 0.142055 0.142055
41756 0.142098 0.142098
41757 0.142141 0.142141
41758 0.142184 0.142184
41759 0.142227 0.142227
41760 0.14227 0.14227
41761 0.142312 0.142312
41762 0.142355 0.142355
41763 0.142397 0.142397
41764 0.14244 0.14244
41765 0.142482 0.142482
41766 0.142524 0.142524
41767 0.142566 0.142566
41768 0.142608 0.142608
41769 0.14265 0.14265
41770 0.142692 0.142692
41771 0.142734 0.142734
41772 0.142776 0.142776
41773 0.142817 0.142817
41774 0.142859 0.142859
41775 0.1429 0.1429
41776 0.142942 0.142942
41777 0.142983 0.142983
41778 0.143024 0.143024
41779 0.143065 0.143065
41780 0.143106 0.143106
41781 0.143147 0.143147
41782 0.143188 0.143188
41783 0.143229 0.143229
41784 0.14327 0.14327
41785 0.14331 0.14331
41786 0.143351 0.143351
41787 0.143391 0.143391
41788 0.143432 0.143432
41789 0.143472 0.143472
41790 0.143512 0.143512
41791 0.143552 0.143552
41792 0.143592 0.143592
41793 0.143632 0.143632
41794 0.143672 0.143672
41795 0.143712 0.143712
41796 0.143751 0.143751
41797 0.143791 0.143791
41798 0.143831 0.143831
41799 0.14387 0.14387
41800 0.143909 0.143909
41801 0.143949 0.143949
41802 0.143988 0.143988
41803 0.144027 0.144027
41804 0.144066 0.144066
41805 0.144105 0.144105
41806 0.144144 0.144144
41807 0.144182 0.144182
41808 0.144221 0.144221
41809 0.14426 0.14426
41810 0.144298 0.144298
41811 0.144336 0.144336
41812 0.144375 0.144375
41813 0.144413 0.144413
41814 0.144451 0.144451
41815 0.144489 0.144489
41816 0.144527 0.144527
41817 0.144565 0.144565
41818 0.144603 0.144603
41819 0.14464 0.14464
41820 0.144678 0.144678
41821 0.144716 0.144716
41822 0.144753 0.144753
41823 0.14479 0.14479
41824 0.144828 0.144828
41825 0.144865 0.144865
41826 0.144902 0.144902
41827 0.144939 0.144939
41828 0.144976 0.144976
41829 0.145013 0.145013
41830 0.145049 0.145049
41831 0.145086 0.145086
41832 0.145123 0.145123
41833 0.145159 0.145159
41834 0.145195 0.145195
41835 0.145232 0.145232
41836 0.145268 0.145268
41837 0.145304 0.145304
41838 0.14534 0.14534
41839 0.145376 0.145376
41840 0.145412 0.145412
41841 0.145448 0.145448
41842 0.145483 0.145483
41843 0.145519 0.145519
41844 0.145554 0.145554
41845 0.14559 0.14559
41846 0.145625 0.145625
41847 0.14566 0.14566
41848 0.145696 0.145696
41849 0.145731 0.145731
41850 0.145766 0.145766
41851 0.1458 0.1458
41852 0.145835 0.145835
41853 0.14587 0.14587
41854 0.145905 0.145905
41855 0.145939 0.145939
41856 0.145973 0.145973
41857 0.146008 0.146008
41858 0.146042 0.146042
41859 0.146076 0.146076
41860 0.14611 0.14611
41861 0.146144 0.146144
41862 0.146178 0.146178
41863 0.146212 0.146212
41864 0.146246 0.146246
41865 0.146279 0.146279
41866 0.146313 0.146313
41867 0.146346 0.146346
41868 0.14638 0.14638
41869 0.146413 0.146413
41870 0.146446 0.146446
41871 0.146479 0.146479
41872 0.146512 0.146512
41873 0.146545 0.146545
41874 0.146578 0.146578
41875 0.14661 0.14661
41876 0.146643 0.146643
41877 0.146676 0.146676
41878 0.146708 0.146708
41879 0.14674 0.14674
41880 0.146773 0.146773
41881 0.146805 0.146805
41882 0.146837 0.146837
41883 0.146869 0.146869
41884 0.146901 0.146901
41885 0.146933 0.146933
41886 0.146964 0.146964
41887 0.146996 0.146996
41888 0.147027 0.147027
41889 0.147059 0.147059
41890 0.14709 0.14709
41891 0.147121 0.147121
41892 0.147153 0.147153
41893 0.147184 0.147184
41894 0.147215 0.147215
41895 0.147245 0.147245
41896 0.147276 0.147276
41897 0.147307 0.147307
41898 0.147337 0.147337
41899 0.147368 0.147368
41900 0.147398 0.147398
41901 0.147429 0.147429
41902 0.147459 0.147459
41903 0.147489 0.147489
41904 0.147519 0.147519
41905 0.147549 0.147549
41906 0.147579 0.147579
41907 0.147609 0.147609
41908 0.147638 0.147638
41909 0.147668 0.147668
41910 0.147697 0.147697
41911 0.147727 0.147727
41912 0.147756 0.147756
41913 0.147785 0.147785
41914 0.147814 0.147814
41915 0.147843 0.147843
41916 0.147872 0.147872
41917 0.147901 0.147901
41918 0.14793 0.14793
41919 0.147959 0.147959
41920 0.147987 0.147987
41921 0.148016 0.148016
41922 0.148044 0.148044
41923 0.148072 0.148072
41924 0.1481 0.1481
41925 0.148128 0.148128
41926 0.148156 0.148156
41927 0.148184 0.148184
41928 0.148212 0.148212
41929 0.14824 0.14824
41930 0.148267 0.148267
41931 0.148295 0.148295
41932 0.148322 0.148322
41933 0.14835 0.14835
41934 0.148377 0.148377
41935 0.148404 0.148404
41936 0.148431 0.148431
41937 0.148458 0.148458
41938 0.148485 0.148485
41939 0.148512 0.148512
41940 0.148538 0.148538
41941 0.148565 0.148565
41942 0.148591 0.148591
41943 0.148618 0.148618
41944 0.148644 0.148644
41945 0.14867 0.14867
41946 0.148696 0.148696
41947 0.148722 0.148722
41948 0.148748 0.148748
41949 0.148774 0.148774
41950 0.1488 0.1488
41951 0.148825 0.148825
41952 0.148851 0.148851
41953 0.148876 0.148876
41954 0.148902 0.148902
41955 0.148927 0.148927
41956 0.148952 0.148952
41957 0.148977 0.148977
41958 0.149002 0.149002
41959 0.149027 0.149027
41960 0.149052 0.149052
41961 0.149076 0.149076
41962 0.149101 0.149101
41963 0.149125 0.149125
41964 0.14915 0.14915
41965 0.149174 0.149174
41966 0.149198 0.149198
41967 0.149222 0.149222
41968 0.149246 0.149246
41969 0.14927 0.14927
41970 0.149294 0.149294
41971 0.149318 0.149318
41972 0.149341 0.149341
41973 0.149365 0.149365
41974 0.149388 0.149388
41975 0.149411 0.149411
41976 0.149435 0.149435
41977 0.149458 0.149458
41978 0.149481 0.149481
41979 0.149504 0.149504
