r r 
0.0685042 0.0685042 
0.0806647 0.0806647 
0.644054 0.644054 
0.457514 0.457514 
-0.000576001 -0.000576001 
-0.403231 -0.403231 
-0.0779909 -0.0779909 
0.505648 0.505648 
0.516099 0.516099 
0.134353 0.134353 
0.0656572 0.0656572 
0.643267 0.643267 
0.533423 0.533423 
0.00840383 0.00840383 
-0.498475 -0.498475 
-0.0424592 -0.0424592 
0.487078 0.487078 
0.579969 0.579969 
0.17526 0.17526 
0.0370298 0.0370298 
0.660259 0.660259 
0.594924 0.594924 
0.0138324 0.0138324 
-0.580899 -0.580899 
-0.00365092 -0.00365092 
0.440579 0.440579 
0.642147 0.642147 
0.195937 0.195937 
0.00363631 0.00363631 
0.641194 0.641194 
0.616197 0.616197 
0.015875 0.015875 
-0.630838 -0.630838 
0.0384897 0.0384897 
0.416137 0.416137 
0.693552 0.693552 
0.218691 0.218691 
-0.0362544 -0.0362544 
0.609533 0.609533 
0.64192 0.64192 
0.0272059 0.0272059 
-0.657006 -0.657006 
0.0713596 0.0713596 
0.357819 0.357819 
0.729349 0.729349 
0.251862 0.251862 
-0.063434 -0.063434 
0.576953 0.576953 
0.670211 0.670211 
0.044787 0.044787 
-0.67892 -0.67892 
0.0731918 0.0731918 
0.308586 0.308586 
0.752791 0.752791 
0.27263 0.27263 
-0.103902 -0.103902 
0.5672 0.5672 
0.707199 0.707199 
0.0633841 0.0633841 
-0.686717 -0.686717 
0.0747115 0.0747115 
0.254442 0.254442 
0.76056 0.76056 
0.293408 0.293408 
-0.156955 -0.156955 
0.586599 0.586599 
0.731702 0.731702 
0.083976 0.083976 
-0.696017 -0.696017 
0.0764993 0.0764993 
0.196918 0.196918 
0.771663 0.771663 
0.324733 0.324733 
-0.20008 -0.20008 
0.598514 0.598514 
0.741539 0.741539 
0.105817 0.105817 
-0.702193 -0.702193 
0.0611244 0.0611244 
0.130573 0.130573 
0.781334 0.781334 
0.343409 0.343409 
-0.246775 -0.246775 
0.572999 0.572999 
0.746977 0.746977 
0.146354 0.146354 
-0.687361 -0.687361 
0.0294069 0.0294069 
0.0615126 0.0615126 
0.797233 0.797233 
0.335044 0.335044 
-0.287183 -0.287183 
0.557067 0.557067 
0.730796 0.730796 
0.186182 0.186182 
-0.6675 -0.6675 
-0.0277141 -0.0277141 
0.00387373 0.00387373 
0.790269 0.790269 
0.327031 0.327031 
-0.327981 -0.327981 
0.539931 0.539931 
0.713367 0.713367 
0.197543 0.197543 
-0.641625 -0.641625 
-0.088463 -0.088463 
-0.039591 -0.039591 
0.778679 0.778679 
0.317298 0.317298 
-0.362035 -0.362035 
0.522147 0.522147 
0.718108 0.718108 
0.195805 0.195805 
-0.620184 -0.620184 
-0.170472 -0.170472 
-0.0583527 -0.0583527 
0.759283 0.759283 
0.292989 0.292989 
-0.400904 -0.400904 
0.486121 0.486121 
0.713149 0.713149 
0.186723 0.186723 
-0.618695 -0.618695 
-0.250106 -0.250106 
-0.0741158 -0.0741158 
0.728876 0.728876 
0.264008 0.264008 
-0.421792 -0.421792 
0.468483 0.468483 
0.670898 0.670898 
0.165631 0.165631 
-0.609187 -0.609187 
-0.339698 -0.339698 
-0.110919 -0.110919 
0.707301 0.707301 
0.246666 0.246666 
-0.437853 -0.437853 
0.46471 0.46471 
0.633683 0.633683 
0.12916 0.12916 
-0.587449 -0.587449 
-0.435259 -0.435259 
-0.117475 -0.117475 
0.669658 0.669658 
0.231558 0.231558 
-0.454808 -0.454808 
0.443428 0.443428 
0.603173 0.603173 
0.0921829 0.0921829 
-0.562011 -0.562011 
-0.5115 -0.5115 
-0.117075 -0.117075 
0.645753 0.645753 
0.207823 0.207823 
-0.455904 -0.455904 
0.418297 0.418297 
0.607351 0.607351 
0.0579945 0.0579945 
-0.538023 -0.538023 
-0.555263 -0.555263 
-0.105861 -0.105861 
0.62268 0.62268 
0.196231 0.196231 
-0.45193 -0.45193 
0.380114 0.380114 
0.613067 0.613067 
0.0189893 0.0189893 
-0.486344 -0.486344 
-0.573203 -0.573203 
-0.0973487 -0.0973487 
0.594149 0.594149 
0.181608 0.181608 
-0.442964 -0.442964 
0.33809 0.33809 
0.635268 0.635268 
-0.0164797 -0.0164797 
-0.445752 -0.445752 
-0.592597 -0.592597 
-0.0788617 -0.0788617 
0.561699 0.561699 
0.181565 0.181565 
-0.424289 -0.424289 
0.293452 0.293452 
0.65096 0.65096 
-0.0499668 -0.0499668 
-0.406858 -0.406858 
-0.623993 -0.623993 
-0.0890101 -0.0890101 
0.551418 0.551418 
0.147638 0.147638 
-0.393632 -0.393632 
0.23445 0.23445 
0.664124 0.664124 
-0.0649698 -0.0649698 
-0.359593 -0.359593 
-0.653986 -0.653986 
-0.0917846 -0.0917846 
0.540993 0.540993 
0.113833 0.113833 
-0.349135 -0.349135 
0.190651 0.190651 
0.669158 0.669158 
-0.0684472 -0.0684472 
-0.331245 -0.331245 
-0.673818 -0.673818 
-0.0970713 -0.0970713 
0.522611 0.522611 
0.0843294 0.0843294 
-0.306773 -0.306773 
0.119631 0.119631 
0.655212 0.655212 
-0.0781561 -0.0781561 
-0.307298 -0.307298 
-0.706764 -0.706764 
-0.104472 -0.104472 
0.492231 0.492231 
0.0757374 0.0757374 
-0.259579 -0.259579 
0.0542942 0.0542942 
0.641338 0.641338 
-0.0889225 -0.0889225 
-0.27549 -0.27549 
-0.710764 -0.710764 
-0.0980374 -0.0980374 
0.461892 0.461892 
0.0674772 0.0674772 
-0.214399 -0.214399 
0.000174083 0.000174083 
0.647925 0.647925 
-0.102358 -0.102358 
-0.254531 -0.254531 
-0.721872 -0.721872 
-0.0893757 -0.0893757 
0.433527 0.433527 
0.0589117 0.0589117 
-0.154758 -0.154758 
-0.0558387 -0.0558387 
0.640913 0.640913 
-0.104977 -0.104977 
-0.242378 -0.242378 
-0.721144 -0.721144 
-0.0978328 -0.0978328 
0.423092 0.423092 
0.025106 0.025106 
-0.0945426 -0.0945426 
-0.0852382 -0.0852382 
0.620011 0.620011 
-0.0974576 -0.0974576 
-0.233948 -0.233948 
-0.733233 -0.733233 
-0.09413 -0.09413 
0.41357 0.41357 
-0.0136846 -0.0136846 
-0.0362953 -0.0362953 
-0.110764 -0.110764 
0.578018 0.578018 
-0.100005 -0.100005 
-0.20113 -0.20113 
-0.703673 -0.703673 
-0.0718526 -0.0718526 
0.383943 0.383943 
-0.0565727 -0.0565727 
0.00290531 0.00290531 
-0.151419 -0.151419 
0.515145 0.515145 
-0.0983047 -0.0983047 
-0.153836 -0.153836 
-0.65676 -0.65676 
-0.0643788 -0.0643788 
0.354294 0.354294 
-0.0833374 -0.0833374 
0.038729 0.038729 
-0.194728 -0.194728 
0.434027 0.434027 
-0.0718173 -0.0718173 
-0.125765 -0.125765 
-0.626936 -0.626936 
-0.0608693 -0.0608693 
0.306466 0.306466 
-0.120775 -0.120775 
0.0678562 0.0678562 
-0.222913 -0.222913 
0.359446 0.359446 
-0.0613073 -0.0613073 
-0.0957262 -0.0957262 
-0.622734 -0.622734 
-0.0585638 -0.0585638 
0.279381 0.279381 
-0.1562 -0.1562 
0.103879 0.103879 
-0.265451 -0.265451 
0.289149 0.289149 
-0.0417025 -0.0417025 
-0.0861124 -0.0861124 
-0.594592 -0.594592 
-0.0613951 -0.0613951 
0.26774 0.26774 
-0.192783 -0.192783 
0.135656 0.135656 
-0.304017 -0.304017 
0.251632 0.251632 
-0.0221917 -0.0221917 
-0.0687024 -0.0687024 
-0.561955 -0.561955 
-0.0708153 -0.0708153 
0.257131 0.257131 
-0.212616 -0.212616 
0.142987 0.142987 
-0.30736 -0.30736 
0.225217 0.225217 
-0.00121506 -0.00121506 
-0.0385427 -0.0385427 
-0.544538 -0.544538 
-0.0772865 -0.0772865 
0.265033 0.265033 
-0.232055 -0.232055 
0.1685 0.1685 
-0.325271 -0.325271 
0.195881 0.195881 
0.025168 0.025168 
-0.00408834 -0.00408834 
-0.528537 -0.528537 
-0.0845478 -0.0845478 
0.275329 0.275329 
-0.253085 -0.253085 
0.182667 0.182667 
-0.340456 -0.340456 
0.175744 0.175744 
0.0247233 0.0247233 
0.0249255 0.0249255 
-0.512015 -0.512015 
-0.0678707 -0.0678707 
0.284723 0.284723 
-0.258535 -0.258535 
0.217557 0.217557 
-0.35288 -0.35288 
0.139519 0.139519 
0.0184521 0.0184521 
0.0673314 0.0673314 
-0.489222 -0.489222 
-0.0578486 -0.0578486 
0.294116 0.294116 
-0.266893 -0.266893 
0.251622 0.251622 
-0.343323 -0.343323 
0.111276 0.111276 
0.0221188 0.0221188 
0.10643 0.10643 
-0.472866 -0.472866 
-0.0487399 -0.0487399 
0.307266 0.307266 
-0.286843 -0.286843 
0.291069 0.291069 
-0.351856 -0.351856 
0.0936248 0.0936248 
0.00177098 0.00177098 
0.145221 0.145221 
-0.465739 -0.465739 
-0.0287109 -0.0287109 
0.325057 0.325057 
-0.291685 -0.291685 
0.330315 0.330315 
-0.368863 -0.368863 
0.0853823 0.0853823 
0.0011137 0.0011137 
0.190742 0.190742 
-0.44248 -0.44248 
-0.00523508 -0.00523508 
0.326139 0.326139 
-0.291067 -0.291067 
0.386154 0.386154 
-0.383552 -0.383552 
0.103525 0.103525 
0.0083938 0.0083938 
0.214636 0.214636 
-0.443055 -0.443055 
0.00373725 0.00373725 
0.330012 0.330012 
-0.274803 -0.274803 
0.442855 0.442855 
-0.386972 -0.386972 
0.125696 0.125696 
0.00682425 0.00682425 
0.229576 0.229576 
-0.437458 -0.437458 
0.0377938 0.0377938 
0.341473 0.341473 
-0.252032 -0.252032 
0.504008 0.504008 
-0.393301 -0.393301 
0.131697 0.131697 
0.000563614 0.000563614 
0.252865 0.252865 
-0.418385 -0.418385 
0.0850362 0.0850362 
0.346412 0.346412 
-0.230323 -0.230323 
0.564566 0.564566 
-0.38879 -0.38879 
0.135475 0.135475 
-0.00188681 -0.00188681 
0.308559 0.308559 
-0.394266 -0.394266 
0.115529 0.115529 
0.351345 0.351345 
-0.200149 -0.200149 
0.623935 0.623935 
-0.375124 -0.375124 
0.146011 0.146011 
-0.0258735 -0.0258735 
0.364013 0.364013 
-0.354655 -0.354655 
0.169375 0.169375 
0.387241 0.387241 
-0.161322 -0.161322 
0.674052 0.674052 
-0.375151 -0.375151 
0.177474 0.177474 
-0.0488541 -0.0488541 
0.427537 0.427537 
-0.320755 -0.320755 
0.204191 0.204191 
0.429906 0.429906 
-0.135163 -0.135163 
0.706202 0.706202 
-0.386188 -0.386188 
0.200584 0.200584 
-0.0620587 -0.0620587 
0.490092 0.490092 
-0.281451 -0.281451 
0.22578 0.22578 
0.44437 0.44437 
-0.101791 -0.101791 
0.727303 0.727303 
-0.402408 -0.402408 
0.228511 0.228511 
-0.0865615 -0.0865615 
0.554489 0.554489 
-0.238355 -0.238355 
0.240772 0.240772 
0.4498 0.4498 
-0.0645637 -0.0645637 
0.734555 0.734555 
-0.414555 -0.414555 
0.24511 0.24511 
-0.100708 -0.100708 
0.611719 0.611719 
-0.200143 -0.200143 
0.2755 0.2755 
0.451535 0.451535 
-0.0156316 -0.0156316 
0.749025 0.749025 
-0.439717 -0.439717 
0.230792 0.230792 
-0.157869 -0.157869 
0.659388 0.659388 
-0.151869 -0.151869 
0.311943 0.311943 
0.454864 0.454864 
0.0249001 0.0249001 
0.762583 0.762583 
-0.451727 -0.451727 
0.21518 0.21518 
-0.197491 -0.197491 
0.693946 0.693946 
-0.113721 -0.113721 
0.344084 0.344084 
0.467622 0.467622 
0.0416749 0.0416749 
0.767999 0.767999 
-0.451604 -0.451604 
0.18666 0.18666 
-0.234018 -0.234018 
0.71778 0.71778 
-0.0873334 -0.0873334 
0.370179 0.370179 
0.473801 0.473801 
0.0618654 0.0618654 
0.769512 0.769512 
-0.450351 -0.450351 
0.172553 0.172553 
-0.242536 -0.242536 
0.742496 0.742496 
-0.0627454 -0.0627454 
0.398138 0.398138 
0.478611 0.478611 
0.0827429 0.0827429 
0.768738 0.768738 
-0.462748 -0.462748 
0.153812 0.153812 
-0.247013 -0.247013 
0.758881 0.758881 
-0.059445 -0.059445 
0.402456 0.402456 
0.481046 0.481046 
0.104957 0.104957 
0.767471 0.767471 
-0.462541 -0.462541 
0.131178 0.131178 
-0.251913 -0.251913 
0.753442 0.753442 
-0.0660956 -0.0660956 
0.413534 0.413534 
0.469589 0.469589 
0.139595 0.139595 
0.766819 0.766819 
-0.456973 -0.456973 
0.117812 0.117812 
-0.262127 -0.262127 
0.755423 0.755423 
-0.075854 -0.075854 
0.406495 0.406495 
0.448024 0.448024 
0.186287 0.186287 
0.759667 0.759667 
-0.436526 -0.436526 
0.102555 0.102555 
-0.25449 -0.25449 
0.776815 0.776815 
-0.0843571 -0.0843571 
0.378566 0.378566 
0.417832 0.417832 
0.234903 0.234903 
0.752776 0.752776 
-0.412281 -0.412281 
0.0861767 0.0861767 
-0.254403 -0.254403 
0.798425 0.798425 
-0.0982055 -0.0982055 
0.338607 0.338607 
0.40217 0.40217 
0.259043 0.259043 
0.751263 0.751263 
-0.40535 -0.40535 
0.100765 0.100765 
-0.259921 -0.259921 
0.79926 0.79926 
-0.104933 -0.104933 
0.2942 0.2942 
0.401463 0.401463 
0.309825 0.309825 
0.766227 0.766227 
-0.397493 -0.397493 
0.123265 0.123265 
-0.281065 -0.281065 
0.796896 0.796896 
-0.098626 -0.098626 
0.256684 0.256684 
0.393923 0.393923 
0.351761 0.351761 
0.770186 0.770186 
-0.371753 -0.371753 
0.133852 0.133852 
-0.309666 -0.309666 
0.810317 0.810317 
-0.123842 -0.123842 
0.243215 0.243215 
0.371077 0.371077 
0.396937 0.396937 
0.773852 0.773852 
-0.339994 -0.339994 
0.122049 0.122049 
-0.333263 -0.333263 
0.791574 0.791574 
-0.152067 -0.152067 
0.251247 0.251247 
0.349574 0.349574 
0.427122 0.427122 
0.794213 0.794213 
-0.306538 -0.306538 
0.0957909 0.0957909 
-0.350138 -0.350138 
0.768007 0.768007 
-0.182545 -0.182545 
0.278753 0.278753 
0.315395 0.315395 
0.458515 0.458515 
0.815657 0.815657 
-0.301127 -0.301127 
0.0745565 0.0745565 
-0.383684 -0.383684 
0.748157 0.748157 
-0.217257 -0.217257 
0.306784 0.306784 
0.267446 0.267446 
0.467795 0.467795 
0.829754 0.829754 
-0.287035 -0.287035 
0.0438645 0.0438645 
-0.405866 -0.405866 
0.713057 0.713057 
-0.262932 -0.262932 
0.341866 0.341866 
0.219908 0.219908 
0.485101 0.485101 
0.811775 0.811775 
-0.299499 -0.299499 
0.0234413 0.0234413 
-0.421871 -0.421871 
0.660701 0.660701 
-0.303829 -0.303829 
0.35797 0.35797 
0.1606 0.1606 
0.474543 0.474543 
0.797914 0.797914 
-0.351051 -0.351051 
0.0339752 0.0339752 
-0.441178 -0.441178 
0.634481 0.634481 
-0.348554 -0.348554 
0.398669 0.398669 
0.115821 0.115821 
0.483928 0.483928 
0.783646 0.783646 
-0.385528 -0.385528 
0.0594865 0.0594865 
-0.451911 -0.451911 
0.621961 0.621961 
-0.404605 -0.404605 
0.427534 0.427534 
0.0673045 0.0673045 
0.497454 0.497454 
0.764168 0.764168 
-0.441619 -0.441619 
0.10015 0.10015 
-0.450532 -0.450532 
0.60754 0.60754 
-0.457136 -0.457136 
0.463051 0.463051 
0.0122943 0.0122943 
0.511994 0.511994 
0.763138 0.763138 
-0.485418 -0.485418 
0.145083 0.145083 
-0.450203 -0.450203 
0.594952 0.594952 
-0.511971 -0.511971 
0.465402 0.465402 
-0.0467156 -0.0467156 
0.515049 0.515049 
0.754098 0.754098 
-0.537748 -0.537748 
0.1894 0.1894 
-0.447836 -0.447836 
0.574466 0.574466 
-0.561627 -0.561627 
0.467817 0.467817 
-0.105809 -0.105809 
0.519237 0.519237 
0.733061 0.733061 
-0.573611 -0.573611 
0.238555 0.238555 
-0.451988 -0.451988 
0.542032 0.542032 
-0.606653 -0.606653 
0.449575 0.449575 
-0.163441 -0.163441 
0.542004 0.542004 
0.704534 0.704534 
-0.601966 -0.601966 
0.283348 0.283348 
-0.451041 -0.451041 
0.472889 0.472889 
-0.641878 -0.641878 
0.429902 0.429902 
-0.218631 -0.218631 
0.564916 0.564916 
0.675647 0.675647 
-0.638691 -0.638691 
0.313268 0.313268 
-0.444332 -0.444332 
0.383756 0.383756 
-0.650979 -0.650979 
0.408765 0.408765 
-0.270253 -0.270253 
0.557885 0.557885 
0.630573 0.630573 
-0.665456 -0.665456 
0.332157 0.332157 
-0.438552 -0.438552 
0.289008 0.289008 
-0.635235 -0.635235 
0.389317 0.389317 
-0.346085 -0.346085 
0.550093 0.550093 
0.598161 0.598161 
-0.682136 -0.682136 
0.333158 0.333158 
-0.42775 -0.42775 
0.197818 0.197818 
-0.612469 -0.612469 
0.370746 0.370746 
-0.407878 -0.407878 
0.522016 0.522016 
0.578702 0.578702 
-0.704716 -0.704716 
0.325055 0.325055 
-0.430534 -0.430534 
0.0955862 0.0955862 
-0.596062 -0.596062 
0.36334 0.36334 
-0.453178 -0.453178 
0.484728 0.484728 
0.564135 0.564135 
-0.739058 -0.739058 
0.334215 0.334215 
-0.423799 -0.423799 
0.0235699 0.0235699 
-0.577344 -0.577344 
0.361533 0.361533 
-0.480238 -0.480238 
0.439535 0.439535 
0.541173 0.541173 
-0.761847 -0.761847 
0.342739 0.342739 
-0.43202 -0.43202 
-0.0642534 -0.0642534 
-0.556716 -0.556716 
0.365976 0.365976 
-0.487911 -0.487911 
0.418981 0.418981 
0.526289 0.526289 
-0.78698 -0.78698 
0.349606 0.349606 
-0.431602 -0.431602 
-0.14139 -0.14139 
-0.537697 -0.537697 
0.367319 0.367319 
-0.483367 -0.483367 
0.409506 0.409506 
0.498726 0.498726 
-0.805796 -0.805796 
0.365274 0.365274 
-0.412277 -0.412277 
-0.202863 -0.202863 
-0.509222 -0.509222 
0.360408 0.360408 
-0.484191 -0.484191 
0.397266 0.397266 
0.451169 0.451169 
-0.819996 -0.819996 
0.357567 0.357567 
-0.40257 -0.40257 
-0.250664 -0.250664 
-0.492489 -0.492489 
0.331792 0.331792 
-0.480113 -0.480113 
0.387406 0.387406 
0.378996 0.378996 
-0.823807 -0.823807 
0.363204 0.363204 
-0.368801 -0.368801 
-0.268229 -0.268229 
-0.469467 -0.469467 
0.289568 0.289568 
-0.466457 -0.466457 
0.391521 0.391521 
0.306122 0.306122 
-0.843597 -0.843597 
0.357718 0.357718 
-0.317331 -0.317331 
-0.270714 -0.270714 
-0.44623 -0.44623 
0.25076 0.25076 
-0.466785 -0.466785 
0.390035 0.390035 
0.218406 0.218406 
-0.853313 -0.853313 
0.347169 0.347169 
-0.279089 -0.279089 
-0.280252 -0.280252 
-0.391896 -0.391896 
0.243883 0.243883 
-0.449989 -0.449989 
0.389313 0.389313 
0.143706 0.143706 
-0.856461 -0.856461 
0.326983 0.326983 
-0.238792 -0.238792 
-0.27614 -0.27614 
-0.330757 -0.330757 
0.210811 0.210811 
-0.400455 -0.400455 
0.388667 0.388667 
0.0704945 0.0704945 
-0.854311 -0.854311 
0.323553 0.323553 
-0.205053 -0.205053 
-0.26551 -0.26551 
-0.258178 -0.258178 
0.158738 0.158738 
-0.344608 -0.344608 
0.387634 0.387634 
-0.00713748 -0.00713748 
-0.834067 -0.834067 
0.331038 0.331038 
-0.162352 -0.162352 
-0.244535 -0.244535 
-0.198957 -0.198957 
0.120328 0.120328 
-0.298082 -0.298082 
0.392283 0.392283 
-0.0628368 -0.0628368 
-0.819901 -0.819901 
0.358187 0.358187 
-0.114993 -0.114993 
-0.222358 -0.222358 
-0.141832 -0.141832 
0.0701145 0.0701145 
-0.267342 -0.267342 
0.391631 0.391631 
-0.130779 -0.130779 
-0.791437 -0.791437 
0.38259 0.38259 
-0.0717727 -0.0717727 
-0.190246 -0.190246 
-0.0715283 -0.0715283 
0.0141166 0.0141166 
-0.246534 -0.246534 
0.400516 0.400516 
-0.197992 -0.197992 
-0.763135 -0.763135 
0.400163 0.400163 
-0.0364794 -0.0364794 
-0.151229 -0.151229 
0.00171975 0.00171975 
-0.0351802 -0.0351802 
-0.221426 -0.221426 
0.389625 0.389625 
-0.262825 -0.262825 
-0.727737 -0.727737 
0.416812 0.416812 
0.014723 0.014723 
-0.11386 -0.11386 
0.0645975 0.0645975 
-0.0870775 -0.0870775 
-0.202088 -0.202088 
0.37929 0.37929 
-0.31989 -0.31989 
-0.71275 -0.71275 
0.444871 0.444871 
0.0492669 0.0492669 
-0.100832 -0.100832 
0.150914 0.150914 
-0.136717 -0.136717 
-0.189669 -0.189669 
0.365416 0.365416 
-0.356563 -0.356563 
-0.70409 -0.70409 
0.456712 0.456712 
0.0769808 0.0769808 
-0.0868689 -0.0868689 
0.25334 0.25334 
-0.186863 -0.186863 
-0.178256 -0.178256 
0.324173 0.324173 
-0.377659 -0.377659 
-0.6882 -0.6882 
0.448694 0.448694 
0.0989285 0.0989285 
-0.0715254 -0.0715254 
0.325749 0.325749 
-0.250405 -0.250405 
-0.156495 -0.156495 
0.301938 0.301938 
-0.396964 -0.396964 
-0.681274 -0.681274 
0.435181 0.435181 
0.148087 0.148087 
-0.0426897 -0.0426897 
0.399456 0.399456 
-0.298731 -0.298731 
-0.138986 -0.138986 
0.286285 0.286285 
-0.411119 -0.411119 
-0.661621 -0.661621 
0.442558 0.442558 
0.182118 0.182118 
-0.0121721 -0.0121721 
0.476925 0.476925 
-0.30938 -0.30938 
-0.126902 -0.126902 
0.251679 0.251679 
-0.437787 -0.437787 
-0.65438 -0.65438 
0.44146 0.44146 
0.208831 0.208831 
0.0366595 0.0366595 
0.543077 0.543077 
-0.321313 -0.321313 
-0.120437 -0.120437 
0.241742 0.241742 
-0.436076 -0.436076 
-0.641819 -0.641819 
0.431055 0.431055 
0.24561 0.24561 
0.0908333 0.0908333 
0.610662 0.610662 
-0.329612 -0.329612 
-0.109975 -0.109975 
0.233487 0.233487 
-0.440999 -0.440999 
-0.644111 -0.644111 
0.406481 0.406481 
0.264028 0.264028 
0.14338 0.14338 
0.6734 0.6734 
-0.309172 -0.309172 
-0.0923732 -0.0923732 
0.215509 0.215509 
-0.440524 -0.440524 
-0.665824 -0.665824 
0.393472 0.393472 
0.268127 0.268127 
0.191636 0.191636 
0.71969 0.71969 
-0.29279 -0.29279 
-0.0602587 -0.0602587 
0.16548 0.16548 
-0.457367 -0.457367 
-0.670938 -0.670938 
0.362483 0.362483 
0.26389 0.26389 
0.248362 0.248362 
0.739419 0.739419 
-0.293175 -0.293175 
-0.0581439 -0.0581439 
0.110978 0.110978 
-0.448738 -0.448738 
-0.673017 -0.673017 
0.304369 0.304369 
0.248611 0.248611 
0.299932 0.299932 
0.741561 0.741561 
-0.285152 -0.285152 
-0.0538835 -0.0538835 
0.0563289 0.0563289 
-0.4329 -0.4329 
-0.682768 -0.682768 
0.246973 0.246973 
0.242817 0.242817 
0.367791 0.367791 
0.729229 0.729229 
-0.293727 -0.293727 
-0.0429679 -0.0429679 
0.000152301 0.000152301 
-0.411687 -0.411687 
-0.69044 -0.69044 
0.222235 0.222235 
0.235709 0.235709 
0.42641 0.42641 
0.744314 0.744314 
-0.285223 -0.285223 
-0.0257009 -0.0257009 
-0.0441508 -0.0441508 
-0.386815 -0.386815 
-0.692012 -0.692012 
0.196562 0.196562 
0.235753 0.235753 
0.469503 0.469503 
0.751994 0.751994 
-0.263089 -0.263089 
-0.00960991 -0.00960991 
-0.0932764 -0.0932764 
-0.354923 -0.354923 
-0.697582 -0.697582 
0.150358 0.150358 
0.233009 0.233009 
0.509963 0.509963 
0.766738 0.766738 
-0.239431 -0.239431 
-0.01033 -0.01033 
-0.124957 -0.124957 
-0.319829 -0.319829 
-0.710592 -0.710592 
0.0980193 0.0980193 
0.263572 0.263572 
0.54923 0.54923 
0.762037 0.762037 
-0.184279 -0.184279 
-0.0309206 -0.0309206 
-0.150222 -0.150222 
-0.258932 -0.258932 
-0.714975 -0.714975 
0.0558512 0.0558512 
0.260357 0.260357 
0.594271 0.594271 
0.739848 0.739848 
-0.135674 -0.135674 
-0.0197782 -0.0197782 
-0.183727 -0.183727 
-0.184587 -0.184587 
-0.710239 -0.710239 
0.0193885 0.0193885 
0.245501 0.245501 
0.625509 0.625509 
0.715978 0.715978 
-0.0838137 -0.0838137 
-0.0177608 -0.0177608 
-0.187473 -0.187473 
-0.100626 -0.100626 
-0.694069 -0.694069 
0.014436 0.014436 
0.229278 0.229278 
0.633628 0.633628 
0.701916 0.701916 
-0.0350358 -0.0350358 
-0.025667 -0.025667 
-0.196969 -0.196969 
-0.0177283 -0.0177283 
-0.682843 -0.682843 
0.00286737 0.00286737 
0.212904 0.212904 
0.638073 0.638073 
0.679023 0.679023 
0.0282314 0.0282314 
-0.0445187 -0.0445187 
-0.212065 -0.212065 
0.0745332 0.0745332 
-0.645672 -0.645672 
0.00218542 0.00218542 
0.212622 0.212622 
0.636922 0.636922 
0.675885 0.675885 
0.0692408 0.0692408 
-0.0776662 -0.0776662 
-0.233246 -0.233246 
0.151711 0.151711 
-0.607585 -0.607585 
0.00742471 0.00742471 
0.228309 0.228309 
0.648045 0.648045 
0.66235 0.66235 
0.124197 0.124197 
-0.0994223 -0.0994223 
-0.2457 -0.2457 
0.234897 0.234897 
-0.571406 -0.571406 
0.0123157 0.0123157 
0.243105 0.243105 
0.658479 0.658479 
0.618297 0.618297 
0.150151 0.150151 
-0.12555 -0.12555 
-0.256515 -0.256515 
0.296968 0.296968 
-0.50938 -0.50938 
0.028954 0.028954 
0.223652 0.223652 
0.669165 0.669165 
0.574899 0.574899 
0.17293 0.17293 
-0.154529 -0.154529 
-0.259082 -0.259082 
0.330821 0.330821 
-0.470066 -0.470066 
0.0587813 0.0587813 
0.202371 0.202371 
0.675193 0.675193 
0.512975 0.512975 
0.226677 0.226677 
-0.181135 -0.181135 
-0.250512 -0.250512 
0.346167 0.346167 
-0.451605 -0.451605 
0.0961651 0.0961651 
0.17036 0.17036 
0.672448 0.672448 
0.448153 0.448153 
0.264851 0.264851 
-0.203158 -0.203158 
-0.271663 -0.271663 
0.366288 0.366288 
-0.440599 -0.440599 
0.116893 0.116893 
0.139498 0.139498 
0.645983 0.645983 
0.390041 0.390041 
0.311476 0.311476 
-0.208227 -0.208227 
-0.317192 -0.317192 
0.385906 0.385906 
-0.420414 -0.420414 
0.122731 0.122731 
0.116812 0.116812 
0.593955 0.593955 
0.319217 0.319217 
0.360733 0.360733 
-0.205307 -0.205307 
-0.375068 -0.375068 
0.421146 0.421146 
-0.391333 -0.391333 
0.130296 0.130296 
0.0993123 0.0993123 
0.54824 0.54824 
0.2415 0.2415 
0.395274 0.395274 
-0.216469 -0.216469 
-0.405302 -0.405302 
0.456456 0.456456 
-0.355591 -0.355591 
0.144856 0.144856 
0.0687949 0.0687949 
0.497186 0.497186 
0.173885 0.173885 
0.423774 0.423774 
-0.226838 -0.226838 
-0.440469 -0.440469 
0.478988 0.478988 
-0.315507 -0.315507 
0.167379 0.167379 
0.0380554 0.0380554 
0.476998 0.476998 
0.0893835 0.0893835 
0.440356 0.440356 
-0.2577 -0.2577 
-0.474363 -0.474363 
0.486249 0.486249 
-0.284305 -0.284305 
0.210784 0.210784 
0.0233588 0.0233588 
0.440733 0.440733 
0.00251933 0.00251933 
0.455124 0.455124 
-0.306272 -0.306272 
-0.492154 -0.492154 
0.492912 0.492912 
-0.251629 -0.251629 
0.252331 0.252331 
0.00358821 0.00358821 
0.38638 0.38638 
-0.0675032 -0.0675032 
0.453781 0.453781 
-0.365813 -0.365813 
-0.494728 -0.494728 
0.504696 0.504696 
-0.239844 -0.239844 
0.285201 0.285201 
-0.0179525 -0.0179525 
0.317835 0.317835 
-0.124533 -0.124533 
0.424478 0.424478 
-0.414401 -0.414401 
-0.486131 -0.486131 
0.511899 0.511899 
