t PE VE
4866 -0.342926 0.86155
4867 -0.343767 0.862512
4868 -0.344609 0.863475
4869 -0.345452 0.864439
4870 -0.346295 0.865405
4871 -0.34714 0.866372
4872 -0.347985 0.86734
4873 -0.348831 0.868309
4874 -0.349678 0.869279
4875 -0.350526 0.870251
4876 -0.351374 0.871224
4877 -0.352224 0.872198
4878 -0.353074 0.873173
4879 -0.353925 0.87415
4880 -0.354777 0.875127
4881 -0.35563 0.876106
4882 -0.356483 0.877086
4883 -0.357338 0.878068
4884 -0.358193 0.87905
4885 -0.359049 0.880034
4886 -0.359906 0.881019
4887 -0.360764 0.882006
4888 -0.361623 0.882993
4889 -0.362482 0.883982
4890 -0.363343 0.884972
4891 -0.364204 0.885963
4892 -0.365066 0.886956
4893 -0.365929 0.88795
4894 -0.366793 0.888945
4895 -0.367657 0.889941
4896 -0.368523 0.890938
4897 -0.369389 0.891937
4898 -0.370256 0.892937
4899 -0.371124 0.893938
4900 -0.371993 0.894941
4901 -0.372863 0.895945
4902 -0.373734 0.89695
4903 -0.374605 0.897956
4904 -0.375478 0.898964
4905 -0.376351 0.899972
4906 -0.377225 0.900982
4907 -0.3781 0.901994
4908 -0.378975 0.903006
4909 -0.379852 0.90402
4910 -0.38073 0.905035
4911 -0.381608 0.906052
4912 -0.382487 0.907069
4913 -0.383367 0.908088
4914 -0.384248 0.909109
4915 -0.38513 0.91013
4916 -0.386013 0.911153
4917 -0.386896 0.912177
4918 -0.387781 0.913202
4919 -0.388666 0.914229
4920 -0.389552 0.915257
4921 -0.390439 0.916286
4922 -0.391327 0.917317
4923 -0.392216 0.918349
4924 -0.393106 0.919382
4925 -0.393996 0.920416
4926 -0.394888 0.921452
4927 -0.39578 0.922489
4928 -0.396673 0.923527
4929 -0.397568 0.924567
4930 -0.398463 0.925608
4931 -0.399358 0.92665
4932 -0.400255 0.927693
4933 -0.401153 0.928738
4934 -0.402051 0.929784
4935 -0.402951 0.930832
4936 -0.403851 0.931881
4937 -0.404752 0.932931
4938 -0.405654 0.933982
4939 -0.406557 0.935035
4940 -0.407461 0.936089
4941 -0.408366 0.937144
4942 -0.409271 0.938201
4943 -0.410178 0.939259
4944 -0.411085 0.940318
4945 -0.411993 0.941379
4946 -0.412903 0.942441
4947 -0.413813 0.943504
4948 -0.414724 0.944569
4949 -0.415636 0.945635
4950 -0.416548 0.946702
4951 -0.417462 0.947771
4952 -0.418377 0.948841
4953 -0.419292 0.949913
4954 -0.420209 0.950985
4955 -0.421126 0.952059
4956 -0.422044 0.953135
4957 -0.422963 0.954212
4958 -0.423883 0.95529
4959 -0.424804 0.956369
4960 -0.425726 0.95745
4961 -0.426649 0.958532
4962 -0.427572 0.959616
4963 -0.428497 0.960701
4964 -0.429422 0.961787
4965 -0.430349 0.962875
4966 -0.431276 0.963964
4967 -0.432204 0.965054
4968 -0.433133 0.966146
4969 -0.434063 0.967239
4970 -0.434994 0.968334
4971 -0.435926 0.96943
4972 -0.436859 0.970527
4973 -0.437793 0.971626
4974 -0.438728 0.972726
4975 -0.439663 0.973827
4976 -0.4406 0.97493
4977 -0.441537 0.976034
4978 -0.442475 0.97714
4979 -0.443415 0.978247
4980 -0.444355 0.979355
4981 -0.445296 0.980465
4982 -0.446238 0.981576
4983 -0.447181 0.982689
4984 -0.448125 0.983803
4985 -0.44907 0.984918
4986 -0.450015 0.986035
4987 -0.450962 0.987153
4988 -0.45191 0.988273
4989 -0.452858 0.989394
4990 -0.453808 0.990516
4991 -0.454758 0.99164
4992 -0.45571 0.992766
4993 -0.456662 0.993892
4994 -0.457615 0.99502
4995 -0.458569 0.99615
4996 -0.459525 0.997281
4997 -0.460481 0.998413
4998 -0.461438 0.999547
4999 -0.462396 1.00068
5000 -0.463355 1.00182
5001 -0.464314 1.00296
5002 -0.465275 1.0041
5003 -0.466237 1.00524
5004 -0.4672 1.00638
5005 -0.468163 1.00752
5006 -0.469128 1.00867
5007 -0.470094 1.00982
5008 -0.47106 1.01096
5009 -0.472028 1.01211
5010 -0.472996 1.01326
5011 -0.473965 1.01442
5012 -0.474936 1.01557
5013 -0.475907 1.01673
5014 -0.476879 1.01788
5015 -0.477852 1.01904
5016 -0.478827 1.0202
5017 -0.479802 1.02136
5018 -0.480778 1.02253
5019 -0.481755 1.02369
5020 -0.482733 1.02486
5021 -0.483712 1.02602
5022 -0.484692 1.02719
5023 -0.485673 1.02836
5024 -0.486655 1.02953
5025 -0.487637 1.03071
5026 -0.488621 1.03188
5027 -0.489606 1.03306
5028 -0.490592 1.03423
5029 -0.491579 1.03541
5030 -0.492566 1.03659
5031 -0.493555 1.03778
5032 -0.494545 1.03896
5033 -0.495535 1.04014
5034 -0.496527 1.04133
5035 -0.497519 1.04252
5036 -0.498513 1.04371
5037 -0.499508 1.0449
5038 -0.500503 1.04609
5039 -0.5015 1.04729
5040 -0.502497 1.04848
5041 -0.503496 1.04968
5042 -0.504495 1.05088
5043 -0.505496 1.05208
5044 -0.506497 1.05328
5045 -0.507499 1.05448
5046 -0.508503 1.05569
5047 -0.509507 1.05689
5048 -0.510513 1.0581
5049 -0.511519 1.05931
5050 -0.512526 1.06052
5051 -0.513535 1.06173
5052 -0.514544 1.06295
5053 -0.515555 1.06416
5054 -0.516566 1.06538
5055 -0.517578 1.0666
5056 -0.518592 1.06782
5057 -0.519606 1.06904
5058 -0.520622 1.07026
5059 -0.521638 1.07148
5060 -0.522655 1.07271
5061 -0.523674 1.07394
5062 -0.524693 1.07517
5063 -0.525713 1.0764
5064 -0.526735 1.07763
5065 -0.527757 1.07886
5066 -0.528781 1.0801
5067 -0.529805 1.08134
5068 -0.530831 1.08258
5069 -0.531857 1.08382
5070 -0.532884 1.08506
5071 -0.533913 1.0863
5072 -0.534942 1.08755
5073 -0.535973 1.08879
5074 -0.537005 1.09004
5075 -0.538037 1.09129
5076 -0.539071 1.09254
5077 -0.540105 1.09379
5078 -0.541141 1.09505
5079 -0.542177 1.0963
5080 -0.543215 1.09756
5081 -0.544254 1.09882
5082 -0.545294 1.10008
5083 -0.546334 1.10134
5084 -0.547376 1.10261
5085 -0.548419 1.10387
5086 -0.549463 1.10514
5087 -0.550507 1.10641
5088 -0.551553 1.10768
5089 -0.5526 1.10895
5090 -0.553648 1.11022
5091 -0.554697 1.1115
5092 -0.555747 1.11278
5093 -0.556798 1.11406
5094 -0.55785 1.11534
5095 -0.558903 1.11662
5096 -0.559958 1.1179
5097 -0.561013 1.11918
5098 -0.562069 1.12047
5099 -0.563126 1.12176
5100 -0.564185 1.12305
5101 -0.565244 1.12434
5102 -0.566305 1.12563
5103 -0.567366 1.12693
5104 -0.568429 1.12822
5105 -0.569492 1.12952
5106 -0.570557 1.13082
5107 -0.571622 1.13212
5108 -0.572689 1.13343
5109 -0.573757 1.13473
5110 -0.574826 1.13604
5111 -0.575896 1.13735
5112 -0.576967 1.13866
5113 -0.578039 1.13997
5114 -0.579112 1.14128
5115 -0.580186 1.14259
5116 -0.581261 1.14391
5117 -0.582337 1.14523
5118 -0.583415 1.14655
5119 -0.584493 1.14787
5120 -0.585572 1.14919
5121 -0.586653 1.15052
5122 -0.587734 1.15184
5123 -0.588817 1.15317
5124 -0.589901 1.1545
5125 -0.590986 1.15583
5126 -0.592071 1.15716
5127 -0.593158 1.1585
5128 -0.594246 1.15984
5129 -0.595335 1.16117
5130 -0.596426 1.16251
5131 -0.597517 1.16386
5132 -0.598609 1.1652
5133 -0.599703 1.16654
5134 -0.600797 1.16789
5135 -0.601893 1.16924
5136 -0.602989 1.17059
5137 -0.604087 1.17194
5138 -0.605186 1.17329
5139 -0.606286 1.17465
5140 -0.607386 1.17601
5141 -0.608489 1.17736
5142 -0.609592 1.17873
5143 -0.610696 1.18009
5144 -0.611801 1.18145
5145 -0.612908 1.18282
5146 -0.614015 1.18418
5147 -0.615124 1.18555
5148 -0.616233 1.18692
5149 -0.617344 1.1883
5150 -0.618456 1.18967
5151 -0.619569 1.19105
5152 -0.620683 1.19243
5153 -0.621798 1.1938
5154 -0.622915 1.19519
5155 -0.624032 1.19657
5156 -0.625151 1.19795
5157 -0.62627 1.19934
5158 -0.627391 1.20073
5159 -0.628513 1.20212
5160 -0.629636 1.20351
5161 -0.63076 1.2049
5162 -0.631885 1.2063
5163 -0.633011 1.2077
5164 -0.634138 1.2091
5165 -0.635267 1.2105
5166 -0.636396 1.2119
5167 -0.637527 1.2133
5168 -0.638659 1.21471
5169 -0.639792 1.21612
5170 -0.640926 1.21753
5171 -0.642061 1.21894
5172 -0.643197 1.22035
5173 -0.644335 1.22177
5174 -0.645473 1.22318
5175 -0.646613 1.2246
5176 -0.647754 1.22602
5177 -0.648896 1.22745
5178 -0.650039 1.22887
5179 -0.651183 1.2303
5180 -0.652328 1.23172
5181 -0.653475 1.23315
5182 -0.654622 1.23459
5183 -0.655771 1.23602
5184 -0.656921 1.23745
5185 -0.658072 1.23889
5186 -0.659224 1.24033
5187 -0.660377 1.24177
5188 -0.661532 1.24321
5189 -0.662687 1.24466
5190 -0.663844 1.2461
5191 -0.665002 1.24755
5192 -0.666161 1.249
5193 -0.667321 1.25045
5194 -0.668482 1.25191
5195 -0.669645 1.25336
5196 -0.670808 1.25482
5197 -0.671973 1.25628
5198 -0.673139 1.25774
5199 -0.674306 1.2592
5200 -0.675474 1.26067
5201 -0.676643 1.26213
5202 -0.677814 1.2636
5203 -0.678985 1.26507
5204 -0.680158 1.26654
5205 -0.681332 1.26802
5206 -0.682507 1.26949
5207 -0.683683 1.27097
5208 -0.684861 1.27245
5209 -0.686039 1.27393
5210 -0.687219 1.27542
5211 -0.6884 1.2769
5212 -0.689582 1.27839
5213 -0.690765 1.27988
5214 -0.69195 1.28137
5215 -0.693136 1.28286
5216 -0.694322 1.28436
5217 -0.69551 1.28585
5218 -0.696699 1.28735
5219 -0.69789 1.28885
5220 -0.699081 1.29036
5221 -0.700274 1.29186
5222 -0.701468 1.29337
5223 -0.702663 1.29487
5224 -0.703859 1.29638
5225 -0.705056 1.2979
5226 -0.706255 1.29941
5227 -0.707454 1.30093
5228 -0.708655 1.30244
5229 -0.709857 1.30396
5230 -0.711061 1.30549
5231 -0.712265 1.30701
5232 -0.713471 1.30854
5233 -0.714678 1.31006
5234 -0.715886 1.31159
5235 -0.717095 1.31313
5236 -0.718306 1.31466
5237 -0.719517 1.31619
5238 -0.72073 1.31773
5239 -0.721944 1.31927
5240 -0.723159 1.32081
5241 -0.724376 1.32236
5242 -0.725594 1.3239
5243 -0.726812 1.32545
5244 -0.728032 1.327
5245 -0.729254 1.32855
5246 -0.730476 1.3301
5247 -0.7317 1.33166
5248 -0.732925 1.33321
5249 -0.734151 1.33477
5250 -0.735378 1.33634
5251 -0.736607 1.3379
5252 -0.737836 1.33946
5253 -0.739067 1.34103
5254 -0.7403 1.3426
5255 -0.741533 1.34417
5256 -0.742768 1.34574
5257 -0.744003 1.34732
5258 -0.74524 1.3489
5259 -0.746479 1.35048
5260 -0.747718 1.35206
5261 -0.748959 1.35364
5262 -0.750201 1.35523
5263 -0.751444 1.35681
5264 -0.752689 1.3584
5265 -0.753934 1.36
5266 -0.755181 1.36159
5267 -0.756429 1.36318
5268 -0.757679 1.36478
5269 -0.758929 1.36638
5270 -0.760181 1.36798
5271 -0.761434 1.36959
5272 -0.762688 1.37119
5273 -0.763944 1.3728
5274 -0.765201 1.37441
5275 -0.766459 1.37602
5276 -0.767718 1.37764
5277 -0.768978 1.37925
5278 -0.77024 1.38087
5279 -0.771503 1.38249
5280 -0.772767 1.38411
5281 -0.774033 1.38574
5282 -0.7753 1.38736
5283 -0.776568 1.38899
5284 -0.777837 1.39062
5285 -0.779107 1.39226
5286 -0.780379 1.39389
5287 -0.781652 1.39553
5288 -0.782926 1.39717
5289 -0.784202 1.39881
5290 -0.785479 1.40045
5291 -0.786757 1.4021
5292 -0.788036 1.40375
5293 -0.789317 1.40539
5294 -0.790599 1.40705
5295 -0.791882 1.4087
5296 -0.793166 1.41036
5297 -0.794452 1.41201
5298 -0.795739 1.41367
5299 -0.797027 1.41534
5300 -0.798316 1.417
5301 -0.799607 1.41867
5302 -0.800899 1.42034
5303 -0.802193 1.42201
5304 -0.803487 1.42368
5305 -0.804783 1.42536
5306 -0.80608 1.42703
5307 -0.807379 1.42871
5308 -0.808678 1.43039
5309 -0.809979 1.43208
5310 -0.811282 1.43376
5311 -0.812585 1.43545
5312 -0.81389 1.43714
5313 -0.815196 1.43884
5314 -0.816504 1.44053
5315 -0.817812 1.44223
5316 -0.819123 1.44393
5317 -0.820434 1.44563
5318 -0.821746 1.44733
5319 -0.82306 1.44904
5320 -0.824376 1.45074
5321 -0.825692 1.45245
5322 -0.82701 1.45417
5323 -0.828329 1.45588
5324 -0.82965 1.4576
5325 -0.830971 1.45932
5326 -0.832294 1.46104
5327 -0.833619 1.46276
5328 -0.834944 1.46448
5329 -0.836271 1.46621
5330 -0.8376 1.46794
5331 -0.838929 1.46967
5332 -0.84026 1.47141
5333 -0.841593 1.47315
5334 -0.842926 1.47488
5335 -0.844261 1.47662
5336 -0.845597 1.47837
5337 -0.846935 1.48011
5338 -0.848274 1.48186
5339 -0.849614 1.48361
5340 -0.850955 1.48536
5341 -0.852298 1.48712
5342 -0.853642 1.48887
5343 -0.854988 1.49063
5344 -0.856335 1.49239
5345 -0.857683 1.49416
5346 -0.859032 1.49592
5347 -0.860383 1.49769
5348 -0.861735 1.49946
5349 -0.863089 1.50123
5350 -0.864444 1.50301
5351 -0.8658 1.50479
5352 -0.867157 1.50657
5353 -0.868516 1.50835
5354 -0.869876 1.51013
5355 -0.871238 1.51192
5356 -0.872601 1.51371
5357 -0.873965 1.5155
5358 -0.875331 1.51729
5359 -0.876698 1.51909
5360 -0.878066 1.52088
5361 -0.879436 1.52268
5362 -0.880807 1.52449
5363 -0.882179 1.52629
5364 -0.883553 1.5281
5365 -0.884928 1.52991
5366 -0.886304 1.53172
5367 -0.887682 1.53353
5368 -0.889061 1.53535
5369 -0.890442 1.53717
5370 -0.891824 1.53899
5371 -0.893207 1.54081
5372 -0.894591 1.54264
5373 -0.895977 1.54447
5374 -0.897365 1.5463
5375 -0.898754 1.54813
5376 -0.900144 1.54997
5377 -0.901535 1.5518
5378 -0.902928 1.55364
5379 -0.904322 1.55549
5380 -0.905718 1.55733
5381 -0.907115 1.55918
5382 -0.908513 1.56103
5383 -0.909913 1.56288
5384 -0.911314 1.56473
5385 -0.912717 1.56659
5386 -0.914121 1.56845
5387 -0.915526 1.57031
5388 -0.916933 1.57218
5389 -0.918341 1.57404
5390 -0.919751 1.57591
5391 -0.921161 1.57778
5392 -0.922574 1.57966
5393 -0.923987 1.58153
5394 -0.925403 1.58341
5395 -0.926819 1.58529
5396 -0.928237 1.58717
5397 -0.929656 1.58906
5398 -0.931077 1.59095
5399 -0.932499 1.59284
5400 -0.933923 1.59473
5401 -0.935348 1.59663
5402 -0.936774 1.59852
5403 -0.938202 1.60042
5404 -0.939631 1.60233
5405 -0.941061 1.60423
5406 -0.942493 1.60614
5407 -0.943927 1.60805
5408 -0.945362 1.60996
5409 -0.946798 1.61188
5410 -0.948236 1.61379
5411 -0.949675 1.61571
5412 -0.951115 1.61764
5413 -0.952557 1.61956
5414 -0.954001 1.62149
5415 -0.955445 1.62342
5416 -0.956892 1.62535
5417 -0.958339 1.62729
5418 -0.959788 1.62922
5419 -0.961239 1.63116
5420 -0.962691 1.63311
5421 -0.964144 1.63505
5422 -0.965599 1.637
5423 -0.967055 1.63895
5424 -0.968513 1.6409
5425 -0.969972 1.64286
5426 -0.971433 1.64481
5427 -0.972895 1.64677
5428 -0.974358 1.64874
5429 -0.975823 1.6507
5430 -0.97729 1.65267
5431 -0.978758 1.65464
5432 -0.980227 1.65661
5433 -0.981698 1.65859
5434 -0.98317 1.66056
5435 -0.984644 1.66255
5436 -0.986119 1.66453
5437 -0.987595 1.66651
5438 -0.989074 1.6685
5439 -0.990553 1.67049
5440 -0.992034 1.67249
5441 -0.993517 1.67448
5442 -0.995 1.67648
5443 -0.996486 1.67848
5444 -0.997973 1.68048
5445 -0.999461 1.68249
5446 -1.00095 1.6845
5447 -1.00244 1.68651
5448 -1.00393 1.68852
5449 -1.00543 1.69054
5450 -1.00692 1.69256
5451 -1.00842 1.69458
5452 -1.00992 1.69661
5453 -1.01142 1.69863
5454 -1.01292 1.70066
5455 -1.01443 1.7027
5456 -1.01593 1.70473
5457 -1.01744 1.70677
5458 -1.01894 1.70881
5459 -1.02045 1.71085
5460 -1.02196 1.7129
5461 -1.02348 1.71494
5462 -1.02499 1.717
5463 -1.0265 1.71905
5464 -1.02802 1.7211
5465 -1.02954 1.72316
5466 -1.03106 1.72522
5467 -1.03258 1.72729
5468 -1.0341 1.72936
5469 -1.03563 1.73142
5470 -1.03715 1.7335
5471 -1.03868 1.73557
5472 -1.04021 1.73765
5473 -1.04174 1.73973
5474 -1.04327 1.74181
5475 -1.0448 1.7439
5476 -1.04634 1.74599
5477 -1.04787 1.74808
5478 -1.04941 1.75017
5479 -1.05095 1.75227
5480 -1.05249 1.75437
5481 -1.05403 1.75647
5482 -1.05558 1.75857
5483 -1.05712 1.76068
5484 -1.05867 1.76279
5485 -1.06022 1.7649
5486 -1.06177 1.76702
5487 -1.06332 1.76914
5488 -1.06487 1.77126
5489 -1.06643 1.77338
5490 -1.06798 1.77551
5491 -1.06954 1.77764
5492 -1.0711 1.77977
5493 -1.07266 1.7819
5494 -1.07422 1.78404
5495 -1.07579 1.78618
5496 -1.07735 1.78832
5497 -1.07892 1.79047
5498 -1.08049 1.79262
5499 -1.08206 1.79477
5500 -1.08363 1.79692
5501 -1.0852 1.79908
5502 -1.08678 1.80124
5503 -1.08835 1.8034
5504 -1.08993 1.80557
5505 -1.09151 1.80774
5506 -1.09309 1.80991
5507 -1.09468 1.81208
5508 -1.09626 1.81426
5509 -1.09785 1.81644
5510 -1.09943 1.81862
5511 -1.10102 1.82081
5512 -1.10261 1.82299
5513 -1.1042 1.82518
5514 -1.1058 1.82738
5515 -1.10739 1.82957
5516 -1.10899 1.83177
5517 -1.11059 1.83398
5518 -1.11219 1.83618
5519 -1.11379 1.83839
5520 -1.11539 1.8406
5521 -1.117 1.84281
5522 -1.1186 1.84503
5523 -1.12021 1.84725
5524 -1.12182 1.84947
5525 -1.12343 1.8517
5526 -1.12504 1.85392
5527 -1.12666 1.85616
5528 -1.12827 1.85839
5529 -1.12989 1.86063
5530 -1.13151 1.86287
5531 -1.13313 1.86511
5532 -1.13475 1.86735
5533 -1.13638 1.8696
5534 -1.138 1.87185
5535 -1.13963 1.87411
5536 -1.14126 1.87637
5537 -1.14289 1.87863
5538 -1.14452 1.88089
5539 -1.14615 1.88316
5540 -1.14779 1.88542
5541 -1.14943 1.8877
5542 -1.15106 1.88997
5543 -1.1527 1.89225
5544 -1.15435 1.89453
5545 -1.15599 1.89681
5546 -1.15763 1.8991
5547 -1.15928 1.90139
5548 -1.16093 1.90368
5549 -1.16258 1.90598
5550 -1.16423 1.90828
5551 -1.16588 1.91058
5552 -1.16754 1.91288
5553 -1.16919 1.91519
5554 -1.17085 1.9175
5555 -1.17251 1.91981
5556 -1.17417 1.92213
5557 -1.17584 1.92445
5558 -1.1775 1.92677
5559 -1.17917 1.9291
5560 -1.18083 1.93143
5561 -1.1825 1.93376
5562 -1.18417 1.93609
5563 -1.18585 1.93843
5564 -1.18752 1.94077
5565 -1.1892 1.94312
5566 -1.19088 1.94546
5567 -1.19256 1.94781
5568 -1.19424 1.95017
5569 -1.19592 1.95252
5570 -1.1976 1.95488
5571 -1.19929 1.95725
5572 -1.20098 1.95961
5573 -1.20267 1.96198
5574 -1.20436 1.96435
5575 -1.20605 1.96672
5576 -1.20775 1.9691
5577 -1.20944 1.97148
5578 -1.21114 1.97387
5579 -1.21284 1.97625
5580 -1.21454 1.97864
5581 -1.21624 1.98104
5582 -1.21795 1.98343
5583 -1.21965 1.98583
5584 -1.22136 1.98824
5585 -1.22307 1.99064
5586 -1.22478 1.99305
5587 -1.2265 1.99546
5588 -1.22821 1.99788
5589 -1.22993 2.0003
5590 -1.23165 2.00272
5591 -1.23336 2.00514
5592 -1.23509 2.00757
5593 -1.23681 2.01
5594 -1.23853 2.01243
5595 -1.24026 2.01487
5596 -1.24199 2.01731
5597 -1.24372 2.01976
5598 -1.24545 2.0222
5599 -1.24719 2.02465
5600 -1.24892 2.02711
5601 -1.25066 2.02956
5602 -1.2524 2.03202
5603 -1.25414 2.03449
5604 -1.25588 2.03695
5605 -1.25762 2.03942
5606 -1.25937 2.04189
5607 -1.26112 2.04437
5608 -1.26286 2.04685
5609 -1.26462 2.04933
5610 -1.26637 2.05181
5611 -1.26812 2.0543
5612 -1.26988 2.0568
5613 -1.27164 2.05929
5614 -1.2734 2.06179
5615 -1.27516 2.06429
5616 -1.27692 2.0668
5617 -1.27868 2.0693
5618 -1.28045 2.07181
5619 -1.28222 2.07433
5620 -1.28399 2.07685
5621 -1.28576 2.07937
5622 -1.28753 2.08189
5623 -1.28931 2.08442
5624 -1.29109 2.08695
5625 -1.29287 2.08949
5626 -1.29465 2.09202
5627 -1.29643 2.09457
5628 -1.29821 2.09711
5629 -1.3 2.09966
5630 -1.30179 2.10221
5631 -1.30358 2.10476
5632 -1.30537 2.10732
5633 -1.30716 2.10988
5634 -1.30895 2.11245
5635 -1.31075 2.11501
5636 -1.31255 2.11759
5637 -1.31435 2.12016
5638 -1.31615 2.12274
5639 -1.31796 2.12532
5640 -1.31976 2.1279
5641 -1.32157 2.13049
5642 -1.32338 2.13308
5643 -1.32519 2.13568
5644 -1.327 2.13828
5645 -1.32881 2.14088
5646 -1.33063 2.14348
5647 -1.33245 2.14609
5648 -1.33427 2.1487
5649 -1.33609 2.15132
5650 -1.33791 2.15394
5651 -1.33974 2.15656
5652 -1.34157 2.15918
5653 -1.34339 2.16181
5654 -1.34523 2.16444
5655 -1.34706 2.16708
5656 -1.34889 2.16972
5657 -1.35073 2.17236
5658 -1.35257 2.17501
5659 -1.35441 2.17766
5660 -1.35625 2.18031
5661 -1.35809 2.18297
5662 -1.35994 2.18563
5663 -1.36178 2.18829
5664 -1.36363 2.19096
5665 -1.36548 2.19363
5666 -1.36734 2.1963
5667 -1.36919 2.19898
5668 -1.37105 2.20166
5669 -1.3729 2.20434
5670 -1.37476 2.20703
5671 -1.37663 2.20972
5672 -1.37849 2.21242
5673 -1.38036 2.21512
5674 -1.38222 2.21782
5675 -1.38409 2.22052
5676 -1.38596 2.22323
5677 -1.38784 2.22595
5678 -1.38971 2.22866
5679 -1.39159 2.23138
5680 -1.39347 2.23411
5681 -1.39535 2.23683
5682 -1.39723 2.23956
5683 -1.39911 2.2423
5684 -1.401 2.24503
5685 -1.40289 2.24778
5686 -1.40478 2.25052
5687 -1.40667 2.25327
5688 -1.40856 2.25602
5689 -1.41046 2.25878
5690 -1.41235 2.26153
5691 -1.41425 2.2643
5692 -1.41615 2.26706
5693 -1.41806 2.26983
5694 -1.41996 2.27261
5695 -1.42187 2.27538
5696 -1.42378 2.27817
5697 -1.42569 2.28095
5698 -1.4276 2.28374
5699 -1.42951 2.28653
5700 -1.43143 2.28933
5701 -1.43335 2.29213
5702 -1.43527 2.29493
5703 -1.43719 2.29773
5704 -1.43911 2.30054
5705 -1.44104 2.30336
5706 -1.44297 2.30618
5707 -1.4449 2.309
5708 -1.44683 2.31182
5709 -1.44876 2.31465
5710 -1.4507 2.31748
5711 -1.45263 2.32032
5712 -1.45457 2.32316
5713 -1.45651 2.326
5714 -1.45846 2.32885
5715 -1.4604 2.3317
5716 -1.46235 2.33456
5717 -1.4643 2.33741
5718 -1.46625 2.34028
5719 -1.4682 2.34314
5720 -1.47015 2.34601
5721 -1.47211 2.34889
5722 -1.47407 2.35176
5723 -1.47603 2.35464
5724 -1.47799 2.35753
5725 -1.47995 2.36042
5726 -1.48192 2.36331
5727 -1.48389 2.36621
5728 -1.48586 2.36911
5729 -1.48783 2.37201
5730 -1.48981 2.37492
5731 -1.49178 2.37783
5732 -1.49376 2.38074
5733 -1.49574 2.38366
5734 -1.49772 2.38659
5735 -1.4997 2.38951
5736 -1.50169 2.39244
5737 -1.50368 2.39538
5738 -1.50567 2.39832
5739 -1.50766 2.40126
5740 -1.50965 2.4042
5741 -1.51165 2.40715
5742 -1.51365 2.41011
5743 -1.51565 2.41306
5744 -1.51765 2.41603
5745 -1.51965 2.41899
5746 -1.52166 2.42196
5747 -1.52366 2.42493
5748 -1.52567 2.42791
5749 -1.52769 2.43089
5750 -1.5297 2.43388
5751 -1.53171 2.43687
5752 -1.53373 2.43986
5753 -1.53575 2.44286
5754 -1.53777 2.44586
5755 -1.5398 2.44886
5756 -1.54182 2.45187
5757 -1.54385 2.45488
5758 -1.54588 2.4579
5759 -1.54791 2.46092
5760 -1.54994 2.46394
5761 -1.55198 2.46697
5762 -1.55402 2.47
5763 -1.55606 2.47304
5764 -1.5581 2.47608
5765 -1.56014 2.47912
5766 -1.56219 2.48217
5767 -1.56424 2.48522
5768 -1.56629 2.48828
5769 -1.56834 2.49134
5770 -1.57039 2.49441
5771 -1.57245 2.49747
5772 -1.57451 2.50055
5773 -1.57657 2.50362
5774 -1.57863 2.5067
5775 -1.58069 2.50979
5776 -1.58276 2.51288
5777 -1.58483 2.51597
5778 -1.5869 2.51907
5779 -1.58897 2.52217
5780 -1.59104 2.52527
5781 -1.59312 2.52838
5782 -1.5952 2.53149
5783 -1.59728 2.53461
5784 -1.59936 2.53773
5785 -1.60145 2.54086
5786 -1.60353 2.54399
5787 -1.60562 2.54712
5788 -1.60771 2.55026
5789 -1.60981 2.5534
5790 -1.6119 2.55655
5791 -1.614 2.5597
5792 -1.6161 2.56285
5793 -1.6182 2.56601
5794 -1.6203 2.56917
5795 -1.62241 2.57234
5796 -1.62452 2.57551
5797 -1.62662 2.57868
5798 -1.62874 2.58186
5799 -1.63085 2.58505
5800 -1.63297 2.58823
5801 -1.63508 2.59143
5802 -1.6372 2.59462
5803 -1.63933 2.59782
5804 -1.64145 2.60103
5805 -1.64358 2.60423
5806 -1.64571 2.60745
5807 -1.64784 2.61066
5808 -1.64997 2.61389
5809 -1.65211 2.61711
5810 -1.65424 2.62034
5811 -1.65638 2.62358
5812 -1.65852 2.62681
5813 -1.66067 2.63006
5814 -1.66281 2.6333
5815 -1.66496 2.63655
5816 -1.66711 2.63981
5817 -1.66926 2.64307
5818 -1.67142 2.64633
5819 -1.67357 2.6496
5820 -1.67573 2.65287
5821 -1.67789 2.65615
5822 -1.68005 2.65943
5823 -1.68222 2.66272
5824 -1.68439 2.66601
5825 -1.68655 2.6693
5826 -1.68873 2.6726
5827 -1.6909 2.6759
5828 -1.69307 2.67921
5829 -1.69525 2.68252
5830 -1.69743 2.68584
5831 -1.69961 2.68916
5832 -1.7018 2.69248
5833 -1.70399 2.69581
5834 -1.70617 2.69915
5835 -1.70836 2.70249
5836 -1.71056 2.70583
5837 -1.71275 2.70917
5838 -1.71495 2.71253
5839 -1.71715 2.71588
5840 -1.71935 2.71924
5841 -1.72156 2.72261
5842 -1.72376 2.72597
5843 -1.72597 2.72935
5844 -1.72818 2.73273
5845 -1.73039 2.73611
5846 -1.73261 2.73949
5847 -1.73482 2.74289
5848 -1.73704 2.74628
5849 -1.73927 2.74968
5850 -1.74149 2.75309
5851 -1.74371 2.7565
5852 -1.74594 2.75991
5853 -1.74817 2.76333
5854 -1.75041 2.76675
5855 -1.75264 2.77018
5856 -1.75488 2.77361
5857 -1.75712 2.77704
5858 -1.75936 2.78049
5859 -1.7616 2.78393
5860 -1.76385 2.78738
5861 -1.7661 2.79083
5862 -1.76835 2.79429
5863 -1.7706 2.79776
5864 -1.77285 2.80123
5865 -1.77511 2.8047
