r r 
-0.148243 -0.148243 
-0.217891 -0.217891 
0.132881 0.132881 
-0.366958 -0.366958 
-0.0694936 -0.0694937 
-0.0104036 -0.0104036 
0.480006 0.480006 
-0.310673 -0.310673 
0.163851 0.163851 
-0.149699 -0.149699 
-0.222542 -0.222542 
0.126176 0.126176 
-0.366475 -0.366475 
-0.0775555 -0.0775555 
-0.012669 -0.012669 
0.482196 0.482196 
-0.310296 -0.310296 
0.168871 0.168871 
-0.145822 -0.145822 
-0.228466 -0.228466 
0.11614 0.11614 
-0.367976 -0.367976 
-0.084316 -0.084316 
-0.014269 -0.0142689 
0.485163 0.485163 
-0.311275 -0.311275 
0.170325 0.170325 
-0.143044 -0.143044 
-0.234268 -0.234268 
0.10411 0.10411 
-0.369226 -0.369226 
-0.0931311 -0.0931311 
-0.0123692 -0.0123692 
0.484984 0.484984 
-0.309906 -0.309906 
0.177855 0.177855 
-0.140574 -0.140574 
-0.235968 -0.235968 
0.0919296 0.0919297 
-0.372536 -0.372536 
-0.0995035 -0.0995036 
-0.00905479 -0.00905478 
0.483723 0.483723 
-0.308187 -0.308187 
0.189376 0.189376 
-0.135511 -0.135511 
-0.240321 -0.240321 
0.087122 0.087122 
-0.371368 -0.371368 
-0.102292 -0.102292 
-0.00131616 -0.00131616 
0.481588 0.481588 
-0.306422 -0.306422 
0.20213 0.20213 
-0.12698 -0.12698 
-0.243111 -0.243111 
0.0796575 0.0796576 
-0.371528 -0.371528 
-0.103091 -0.103091 
0.00757854 0.00757855 
0.479378 0.479378 
-0.301193 -0.301193 
0.210098 0.210098 
-0.117478 -0.117478 
-0.242199 -0.242199 
0.0717817 0.0717818 
-0.369198 -0.369198 
-0.102328 -0.102328 
0.0144746 0.0144746 
0.480798 0.480799 
-0.296549 -0.296549 
0.222091 0.222091 
-0.109373 -0.109373 
-0.240669 -0.240669 
0.064513 0.064513 
-0.36482 -0.36482 
-0.103792 -0.103792 
0.0244116 0.0244116 
0.482106 0.482106 
-0.288434 -0.288434 
0.231451 0.231451 
-0.0983935 -0.0983935 
-0.243075 -0.243075 
0.0606724 0.0606724 
-0.360807 -0.360807 
-0.105917 -0.105917 
0.0344464 0.0344464 
0.485536 0.485536 
-0.285007 -0.285007 
0.237825 0.237825 
-0.0904398 -0.0904398 
-0.246829 -0.246829 
0.0573001 0.0573001 
-0.356086 -0.356086 
-0.107481 -0.107481 
0.0431585 0.0431585 
0.487206 0.487206 
-0.280427 -0.280427 
0.241271 0.241271 
-0.0858515 -0.0858515 
-0.247531 -0.247531 
0.0544052 0.0544053 
-0.353322 -0.353322 
-0.111252 -0.111252 
0.048059 0.0480591 
0.486837 0.486837 
-0.278337 -0.278337 
0.243895 0.243894 
-0.0777615 -0.0777615 
-0.244638 -0.244638 
0.0518755 0.0518756 
-0.351959 -0.351959 
-0.115734 -0.115734 
0.0479896 0.0479896 
0.487706 0.487706 
-0.27985 -0.27985 
0.242401 0.242401 
-0.0703855 -0.0703855 
-0.241156 -0.241156 
0.0484308 0.0484308 
-0.351275 -0.351275 
-0.121896 -0.121896 
0.0466037 0.0466037 
0.488887 0.488887 
-0.282141 -0.282141 
0.239789 0.239789 
-0.0567086 -0.0567086 
-0.239678 -0.239678 
0.0464368 0.0464368 
-0.354607 -0.354607 
-0.130118 -0.130118 
0.044206 0.044206 
0.490787 0.490787 
-0.282137 -0.282137 
0.240891 0.240891 
-0.0456679 -0.0456679 
-0.236896 -0.236896 
0.0478366 0.0478366 
-0.354747 -0.354747 
-0.141236 -0.141236 
0.0422284 0.0422284 
0.490757 0.490757 
-0.280297 -0.280297 
0.241864 0.241864 
-0.0302814 -0.0302814 
-0.233235 -0.233235 
0.0471764 0.0471764 
-0.354152 -0.354152 
-0.155933 -0.155933 
0.0399091 0.0399091 
0.489208 0.489208 
-0.273791 -0.273791 
0.242244 0.242244 
-0.0129313 -0.0129313 
-0.233137 -0.233137 
0.0464064 0.0464065 
-0.350735 -0.350735 
-0.170608 -0.170608 
0.0384598 0.0384599 
0.487093 0.487093 
-0.266606 -0.266606 
0.245062 0.245062 
0.00195665 0.00195664 
-0.236054 -0.236054 
0.0489283 0.0489283 
-0.351705 -0.351705 
-0.186236 -0.186236 
0.0392024 0.0392024 
0.483854 0.483854 
-0.258198 -0.258198 
0.250949 0.250949 
0.0137552 0.0137552 
-0.236365 -0.236365 
0.0536539 0.0536539 
-0.353081 -0.353081 
-0.204511 -0.204511 
0.0433377 0.0433377 
0.479146 0.479146 
-0.249646 -0.249646 
0.253935 0.253935 
0.0266258 0.0266258 
-0.235384 -0.235384 
0.0577357 0.0577357 
-0.352139 -0.352139 
-0.219578 -0.219578 
0.0448943 0.0448943 
0.473531 0.473531 
-0.240576 -0.240576 
0.257972 0.257972 
0.0362115 0.0362115 
-0.23242 -0.23242 
0.0598072 0.0598072 
-0.356224 -0.356224 
-0.231682 -0.231682 
0.048109 0.048109 
0.465618 0.465618 
-0.235335 -0.235335 
0.261144 0.261144 
0.0472663 0.0472663 
-0.232773 -0.232773 
0.0655898 0.0655898 
-0.357059 -0.357059 
-0.243244 -0.243245 
0.0508159 0.0508159 
0.459882 0.459882 
-0.234924 -0.234924 
0.261925 0.261925 
0.0554575 0.0554575 
-0.227702 -0.227702 
0.0711525 0.0711525 
-0.358705 -0.358706 
-0.257353 -0.257353 
0.0509637 0.0509637 
0.456739 0.456739 
-0.233585 -0.233585 
0.26517 0.26517 
0.0639627 0.0639627 
-0.218095 -0.218095 
0.0739815 0.0739815 
-0.358276 -0.358276 
-0.270317 -0.270317 
0.0487817 0.0487817 
0.454361 0.454361 
-0.229974 -0.229974 
0.266044 0.266044 
0.0743734 0.0743733 
-0.212328 -0.212328 
0.076892 0.076892 
-0.351439 -0.351439 
-0.280772 -0.280772 
0.0462046 0.0462046 
0.454781 0.454781 
-0.230444 -0.230444 
0.265612 0.265612 
0.0851161 0.0851161 
-0.207343 -0.207343 
0.0786345 0.0786346 
-0.346986 -0.346986 
-0.291659 -0.291659 
0.0435201 0.0435201 
0.455307 0.455307 
-0.230854 -0.230854 
0.263218 0.263218 
0.0940098 0.0940098 
-0.199592 -0.199592 
0.082909 0.0829091 
-0.341755 -0.341755 
-0.299683 -0.299683 
0.04132 0.04132 
0.457025 0.457025 
-0.230693 -0.230693 
0.260777 0.260777 
0.100794 0.100794 
-0.194395 -0.194395 
0.0855818 0.0855818 
-0.337769 -0.337769 
-0.30782 -0.30782 
0.0377287 0.0377287 
0.455857 0.455857 
-0.230182 -0.230182 
0.257964 0.257964 
0.112612 0.112612 
-0.186277 -0.186277 
0.0884314 0.0884315 
-0.329025 -0.329025 
-0.3145 -0.3145 
0.0370312 0.0370312 
0.457471 0.457471 
-0.233797 -0.233797 
0.25517 0.25517 
0.125033 0.125033 
-0.178167 -0.178167 
0.0895898 0.0895898 
-0.322999 -0.322999 
-0.321746 -0.321746 
0.0377044 0.0377044 
0.461495 0.461495 
-0.239469 -0.239469 
0.251346 0.251346 
0.140054 0.140054 
-0.170317 -0.170317 
0.0944374 0.0944374 
-0.31709 -0.31709 
-0.324404 -0.324404 
0.0368132 0.0368133 
0.466653 0.466653 
-0.245416 -0.245416 
0.24987 0.24987 
0.157093 0.157093 
-0.1633 -0.1633 
0.100684 0.100684 
-0.31195 -0.31195 
-0.327574 -0.327574 
0.0360334 0.0360334 
0.474836 0.474836 
-0.256439 -0.256439 
0.250497 0.250497 
0.175606 0.175606 
-0.159748 -0.159748 
0.111081 0.111081 
-0.308348 -0.308348 
-0.33547 -0.33547 
0.0353194 0.0353194 
0.481369 0.481369 
-0.261501 -0.261501 
0.250317 0.250317 
0.19049 0.19049 
-0.153626 -0.153626 
0.121852 0.121852 
-0.304081 -0.304081 
-0.34564 -0.34564 
0.034898 0.034898 
0.48753 0.48753 
-0.26466 -0.26466 
0.250629 0.250629 
0.202758 0.202758 
-0.151861 -0.151861 
0.132458 0.132458 
-0.300023 -0.300023 
-0.356591 -0.356591 
0.0346311 0.0346311 
0.493338 0.493338 
-0.266699 -0.266699 
0.24893 0.24893 
0.21581 0.21581 
-0.148628 -0.148628 
0.136784 0.136784 
-0.30179 -0.30179 
-0.369903 -0.369903 
0.0340659 0.0340659 
0.501108 0.501108 
-0.267796 -0.267796 
0.247125 0.247124 
0.226764 0.226764 
-0.149468 -0.149468 
0.142952 0.142952 
-0.304392 -0.304392 
-0.381491 -0.381491 
0.0296456 0.0296456 
0.508204 0.508204 
-0.270371 -0.270371 
0.247135 0.247135 
0.241914 0.241914 
-0.147929 -0.147929 
0.151001 0.151001 
-0.310364 -0.310364 
-0.387699 -0.387699 
0.0271996 0.0271996 
0.517243 0.517243 
-0.27448 -0.27448 
0.245088 0.245088 
0.255492 0.255492 
-0.145068 -0.145068 
0.155082 0.155082 
-0.313204 -0.313204 
-0.39789 -0.39789 
0.0241916 0.0241916 
0.521649 0.521649 
-0.274331 -0.274331 
0.241293 0.241293 
0.264829 0.264829 
-0.142837 -0.142837 
0.158295 0.158295 
-0.317824 -0.317824 
-0.410535 -0.410535 
0.0219482 0.0219482 
0.523245 0.523245 
-0.273913 -0.273913 
0.236101 0.236101 
0.271879 0.271879 
-0.134445 -0.134445 
0.156802 0.156802 
-0.322386 -0.322386 
-0.423471 -0.423471 
0.0216735 0.0216735 
0.521572 0.521572 
-0.272728 -0.272728 
0.229069 0.229069 
0.275792 0.275792 
-0.126062 -0.126062 
0.155724 0.155724 
-0.328051 -0.328051 
-0.434212 -0.434212 
0.0213347 0.0213348 
0.518029 0.518029 
-0.273445 -0.273445 
0.224028 0.224028 
0.28119 0.28119 
-0.116706 -0.116706 
0.154777 0.154777 
-0.330132 -0.330132 
-0.44274 -0.44274 
0.0252173 0.0252173 
0.513878 0.513878 
-0.276858 -0.276858 
0.218696 0.218696 
0.287086 0.287086 
-0.110119 -0.110119 
0.153828 0.153828 
-0.335957 -0.335957 
-0.451003 -0.451003 
0.0305181 0.0305181 
0.509322 0.509322 
-0.28153 -0.28153 
0.215888 0.215888 
0.29106 0.29106 
-0.102484 -0.102484 
0.148309 0.148309 
-0.34952 -0.34952 
-0.458305 -0.458305 
0.0358419 0.0358419 
0.504493 0.504493 
-0.285326 -0.285326 
0.209758 0.209758 
0.292908 0.292908 
-0.0939559 -0.0939559 
0.145039 0.145039 
-0.362466 -0.362466 
-0.46601 -0.46601 
0.0415834 0.0415834 
0.498606 0.498606 
-0.284324 -0.284324 
0.204445 0.204445 
0.292962 0.292962 
-0.0912592 -0.0912592 
0.13842 0.13842 
-0.370871 -0.370871 
-0.477385 -0.477385 
0.046294 0.046294 
0.49449 0.49449 
-0.282776 -0.282776 
0.200918 0.200918 
0.292396 0.292396 
-0.0902273 -0.0902273 
0.134194 0.134194 
-0.380538 -0.380538 
-0.486358 -0.486358 
0.0489841 0.0489841 
0.489942 0.489942 
-0.281685 -0.281685 
0.198547 0.198547 
0.290363 0.290363 
-0.087541 -0.087541 
0.132693 0.132693 
-0.389964 -0.389964 
-0.491611 -0.491611 
0.0492142 0.0492142 
0.484931 0.484931 
-0.282419 -0.282419 
0.191719 0.191719 
0.284969 0.284969 
-0.0807963 -0.0807963 
0.128447 0.128447 
-0.398246 -0.398246 
-0.496058 -0.496058 
0.0506569 0.0506569 
0.482492 0.482492 
-0.282595 -0.282595 
0.182566 0.182566 
0.281428 0.281428 
-0.0759435 -0.0759435 
0.125672 0.125672 
-0.402322 -0.402322 
-0.497821 -0.497821 
0.0485869 0.0485869 
0.482615 0.482615 
-0.283778 -0.283778 
0.169009 0.169009 
0.279307 0.279307 
-0.0739064 -0.0739064 
0.122568 0.122568 
-0.400796 -0.400796 
-0.497935 -0.497935 
0.042533 0.042533 
0.481742 0.481742 
-0.282929 -0.282929 
0.158247 0.158247 
0.274443 0.274443 
-0.071699 -0.071699 
0.121422 0.121422 
-0.397775 -0.397775 
-0.499084 -0.499084 
0.0397349 0.0397349 
0.483474 0.483474 
-0.281339 -0.281339 
0.148157 0.148157 
0.265018 0.265018 
-0.0689099 -0.0689099 
0.120679 0.120679 
-0.397947 -0.397947 
-0.501245 -0.501245 
0.0388548 0.0388548 
0.482623 0.482623 
-0.280179 -0.280179 
0.142254 0.142254 
0.258808 0.258808 
-0.065574 -0.065574 
0.119217 0.119217 
-0.398471 -0.398471 
-0.503601 -0.503601 
0.0365615 0.0365615 
0.481607 0.481607 
-0.277885 -0.277885 
0.136883 0.136883 
0.25191 0.25191 
-0.0609365 -0.0609365 
0.118503 0.118503 
-0.399711 -0.399711 
-0.507892 -0.507892 
0.0351672 0.0351672 
0.47946 0.47946 
-0.268998 -0.268998 
0.130199 0.130198 
0.246171 0.246171 
-0.0530728 -0.0530728 
0.119466 0.119466 
-0.402346 -0.402346 
-0.504357 -0.504357 
0.0309409 0.0309409 
0.474415 0.474415 
-0.259649 -0.259649 
0.122129 0.122129 
0.245954 0.245954 
-0.0441395 -0.0441395 
0.124003 0.124003 
-0.403644 -0.403644 
-0.501905 -0.501905 
0.0234555 0.0234555 
0.4673 0.4673 
-0.249277 -0.249277 
0.115009 0.115009 
0.24507 0.24507 
-0.0388232 -0.0388232 
0.125001 0.125001 
-0.405678 -0.405678 
-0.497354 -0.497354 
0.0151172 0.0151173 
0.464109 0.464109 
-0.239397 -0.239397 
0.109471 0.109471 
0.243541 0.243541 
-0.035376 -0.035376 
0.129439 0.129439 
-0.407099 -0.407099 
-0.49544 -0.49544 
0.00894064 0.00894064 
0.46213 0.46213 
-0.232594 -0.232594 
0.106228 0.106228 
0.241574 0.241574 
-0.0330763 -0.0330763 
0.135517 0.135517 
-0.40652 -0.40652 
-0.492806 -0.492806 
0.00255653 0.00255653 
0.458734 0.458734 
-0.226507 -0.226507 
0.105827 0.105827 
0.240032 0.240032 
-0.0273604 -0.0273604 
0.137178 0.137178 
-0.409194 -0.409194 
-0.491952 -0.491952 
-0.000712458 -0.000712453 
0.452675 0.452675 
-0.218771 -0.218771 
0.103983 0.103983 
0.237123 0.237123 
-0.0179403 -0.0179403 
0.133311 0.133311 
-0.412909 -0.412909 
-0.489123 -0.489123 
-0.00627555 -0.00627555 
0.447976 0.447976 
-0.21035 -0.21035 
0.102965 0.102965 
0.235614 0.235614 
-0.00964128 -0.00964128 
0.131494 0.131494 
-0.418385 -0.418385 
-0.483207 -0.483207 
-0.0114841 -0.0114841 
0.441452 0.441452 
-0.202966 -0.202966 
0.102756 0.102756 
0.231322 0.231322 
-0.00552315 -0.00552315 
0.131425 0.131425 
-0.423897 -0.423897 
-0.482099 -0.482099 
-0.0136238 -0.0136238 
0.438647 0.438647 
-0.198595 -0.198595 
0.10484 0.10484 
0.227331 0.227331 
-0.00119844 -0.00119844 
0.130374 0.130374 
-0.427302 -0.427302 
-0.482207 -0.482207 
-0.0196381 -0.0196381 
0.436854 0.436854 
-0.192655 -0.192655 
0.107597 0.107597 
0.22385 0.22385 
0.000935662 0.00093566 
0.12565 0.12565 
-0.42905 -0.42905 
-0.486366 -0.486366 
-0.0241201 -0.0241201 
0.439946 0.439946 
-0.192807 -0.192807 
0.110658 0.110658 
0.220023 0.220023 
0.0016352 0.0016352 
0.115587 0.115587 
-0.432726 -0.432726 
-0.488624 -0.488624 
-0.0239165 -0.0239165 
0.44344 0.44344 
-0.192463 -0.192463 
0.117027 0.117027 
0.217927 0.217927 
0.00384792 0.00384792 
0.102942 0.102942 
-0.435947 -0.435947 
-0.492559 -0.492559 
-0.0244176 -0.0244176 
0.449703 0.449703 
-0.19506 -0.19506 
0.124161 0.124161 
0.217742 0.217742 
0.00565414 0.00565414 
0.0892136 0.0892136 
-0.437468 -0.437468 
-0.50073 -0.50073 
-0.0233426 -0.0233426 
0.452953 0.452953 
-0.196827 -0.196827 
0.131355 0.131355 
0.219883 0.219883 
0.00598522 0.00598522 
0.0796156 0.0796156 
-0.43905 -0.43905 
-0.506912 -0.506912 
-0.0213234 -0.0213234 
0.451863 0.451863 
-0.193325 -0.193325 
0.137139 0.137138 
0.225434 0.225434 
0.0075861 0.0075861 
0.0708946 0.0708946 
-0.438736 -0.438736 
-0.511479 -0.511479 
-0.020143 -0.020143 
0.445445 0.445445 
-0.190403 -0.190403 
0.14578 0.14578 
0.227237 0.227237 
0.00980337 0.00980337 
0.061434 0.061434 
-0.44101 -0.44101 
-0.516887 -0.516887 
-0.0200187 -0.0200187 
0.439605 0.439605 
-0.185464 -0.185464 
0.155836 0.155836 
0.229659 0.229659 
0.0117968 0.0117968 
0.0562055 0.0562055 
-0.440053 -0.440053 
-0.518304 -0.518304 
-0.0205343 -0.0205343 
0.433816 0.433816 
-0.180916 -0.180916 
0.167555 0.167555 
0.236029 0.236029 
0.0124322 0.0124322 
0.051995 0.051995 
-0.440395 -0.440395 
-0.522463 -0.522463 
-0.0196274 -0.0196274 
0.428431 0.428431 
-0.177201 -0.177201 
0.178727 0.178727 
0.245666 0.245666 
0.0119846 0.0119846 
0.050391 0.050391 
-0.442536 -0.442536 
-0.525946 -0.525946 
-0.0184002 -0.0184002 
0.418901 0.418901 
-0.172084 -0.172084 
0.186693 0.186693 
0.255116 0.255116 
0.0151308 0.0151308 
0.0576778 0.0576778 
-0.442345 -0.442345 
-0.528363 -0.528363 
-0.0189298 -0.0189298 
0.406481 0.406481 
-0.16643 -0.16643 
0.194503 0.194503 
0.263202 0.263202 
0.0140483 0.0140483 
0.0651799 0.0651799 
-0.439588 -0.439588 
-0.530892 -0.530892 
-0.0200701 -0.0200701 
0.397032 0.397032 
-0.159077 -0.159077 
0.200481 0.20048 
0.273292 0.273292 
0.0146792 0.0146792 
0.0720073 0.0720073 
-0.435844 -0.435844 
-0.53641 -0.53641 
-0.0222849 -0.0222849 
0.387464 0.387464 
-0.152318 -0.152318 
0.208633 0.208633 
0.284763 0.284763 
0.0224791 0.0224791 
0.0750869 0.0750869 
-0.43259 -0.43259 
-0.543347 -0.543347 
-0.0255707 -0.0255707 
0.380077 0.380077 
-0.141044 -0.141044 
0.214325 0.214325 
0.297602 0.297602 
0.0293054 0.0293054 
0.0735317 0.0735317 
-0.429067 -0.429067 
-0.550988 -0.550988 
-0.0283935 -0.0283935 
0.370843 0.370843 
-0.131556 -0.131556 
0.220973 0.220973 
0.310042 0.310042 
0.0357035 0.0357035 
0.0694801 0.0694801 
-0.427504 -0.427504 
-0.556869 -0.556869 
-0.0326763 -0.0326763 
0.357257 0.357257 
-0.120313 -0.120313 
0.225095 0.225095 
0.324313 0.324313 
0.0426863 0.0426863 
0.0682914 0.0682915 
-0.426455 -0.426455 
-0.560984 -0.560984 
-0.0372846 -0.0372846 
0.34526 0.34526 
-0.1123 -0.1123 
0.230592 0.230591 
0.339579 0.339579 
0.0477582 0.0477582 
0.0599283 0.0599283 
-0.42709 -0.42709 
-0.568732 -0.568733 
-0.0467544 -0.0467544 
0.333502 0.333502 
-0.10494 -0.10494 
0.237486 0.237486 
0.353394 0.353394 
0.0512697 0.0512697 
0.0518234 0.0518234 
-0.424288 -0.424288 
-0.574808 -0.574808 
-0.0532406 -0.0532406 
0.325748 0.325748 
-0.100716 -0.100716 
0.244486 0.244486 
0.367249 0.367249 
0.0509113 0.0509113 
0.04566 0.04566 
-0.420576 -0.420576 
-0.579148 -0.579148 
-0.0613616 -0.0613616 
0.319158 0.319158 
-0.0962743 -0.0962743 
0.249689 0.249689 
0.385304 0.385304 
0.0514161 0.0514161 
0.0400888 0.0400889 
-0.418686 -0.418686 
-0.582733 -0.582733 
-0.0700208 -0.0700208 
0.312799 0.312799 
-0.0930039 -0.0930039 
0.250159 0.250159 
0.407217 0.407217 
0.0522823 0.0522823 
0.0316594 0.0316594 
-0.416568 -0.416568 
-0.58211 -0.58211 
-0.0780868 -0.0780868 
0.305826 0.305826 
-0.090838 -0.090838 
0.250781 0.250781 
0.424518 0.424518 
0.0527334 0.0527334 
0.0216048 0.0216048 
-0.412996 -0.412996 
-0.578289 -0.578289 
-0.0862379 -0.0862379 
0.299465 0.299465 
-0.0881756 -0.0881756 
0.247091 0.247091 
0.437701 0.437701 
0.0546459 0.0546459 
0.0151277 0.0151277 
-0.411413 -0.411413 
-0.573561 -0.573561 
-0.0900484 -0.0900484 
0.296755 0.296755 
-0.0811338 -0.0811338 
0.240237 0.240237 
0.451835 0.451835 
0.0557735 0.0557735 
0.00675626 0.00675628 
-0.405362 -0.405362 
-0.567159 -0.567159 
-0.095076 -0.095076 
0.29658 0.29658 
-0.0735138 -0.0735138 
0.234014 0.234014 
0.461201 0.461201 
0.0537016 0.0537016 
-0.000857876 -0.000857856 
-0.396832 -0.396832 
-0.560473 -0.560473 
-0.102239 -0.102239 
0.295929 0.295929 
-0.0664952 -0.0664952 
0.226504 0.226504 
0.468897 0.468897 
0.0503595 0.0503595 
-0.0106765 -0.0106765 
-0.384833 -0.384833 
-0.553248 -0.553248 
-0.111406 -0.111406 
0.292595 0.292595 
-0.0601704 -0.0601705 
0.222844 0.222844 
0.478364 0.478364 
0.0459484 0.0459484 
-0.0250513 -0.0250512 
-0.371067 -0.371067 
-0.54676 -0.54676 
-0.117988 -0.117988 
0.289106 0.289106 
-0.0516823 -0.0516823 
0.220918 0.220918 
0.486189 0.486189 
0.0426747 0.0426747 
-0.0386653 -0.0386653 
-0.359086 -0.359086 
-0.53886 -0.53886 
-0.121125 -0.121125 
0.281861 0.281861 
-0.0449435 -0.0449436 
0.217721 0.217721 
0.489873 0.489873 
0.0442191 0.0442191 
-0.0525209 -0.0525208 
-0.348221 -0.348221 
-0.529166 -0.529166 
-0.122842 -0.122842 
0.276755 0.276755 
-0.0445148 -0.0445148 
0.215695 0.215695 
0.49237 0.49237 
0.0462631 0.0462631 
-0.0670277 -0.0670277 
-0.336075 -0.336075 
-0.517633 -0.517633 
-0.127375 -0.127375 
0.271125 0.271125 
-0.039325 -0.039325 
0.217344 0.217344 
0.495743 0.495743 
0.0487354 0.0487354 
-0.0774312 -0.0774312 
-0.328455 -0.328455 
-0.507135 -0.507135 
-0.132094 -0.132094 
0.265959 0.265959 
-0.0318467 -0.0318467 
0.217764 0.217764 
0.497221 0.497221 
0.0514042 0.0514042 
-0.0834436 -0.0834436 
-0.320469 -0.320469 
-0.494218 -0.494218 
-0.133826 -0.133826 
0.258099 0.258099 
-0.0256167 -0.0256167 
0.216998 0.216998 
0.502466 0.502466 
0.055042 0.055042 
-0.0866802 -0.0866802 
-0.311475 -0.311475 
-0.48148 -0.48148 
-0.135334 -0.135334 
0.253016 0.253016 
-0.0183515 -0.0183515 
0.220728 0.220728 
0.50612 0.50612 
0.0601404 0.0601404 
-0.0910682 -0.0910682 
-0.300665 -0.300665 
-0.467626 -0.467626 
-0.140235 -0.140235 
0.251155 0.251155 
-0.00862976 -0.00862977 
0.225343 0.225343 
0.505853 0.505853 
0.064562 0.064562 
-0.0936292 -0.0936292 
-0.285508 -0.285508 
-0.455914 -0.455914 
-0.14306 -0.14306 
0.250673 0.250674 
0.000399168 0.000399159 
0.230323 0.230322 
0.505533 0.505533 
0.0671939 0.0671939 
-0.101311 -0.101311 
-0.27409 -0.27409 
-0.445928 -0.445928 
-0.151348 -0.151348 
0.256164 0.256164 
0.00580344 0.00580344 
0.238322 0.238321 
0.510452 0.510452 
0.0695473 0.0695473 
-0.107532 -0.107532 
-0.259303 -0.259303 
-0.437974 -0.437974 
-0.158467 -0.158467 
0.260354 0.260354 
0.0140629 0.0140628 
0.24496 0.24496 
0.507498 0.507498 
0.0703416 0.0703416 
-0.11729 -0.11729 
-0.241554 -0.241554 
-0.431012 -0.431012 
-0.168395 -0.168395 
0.270332 0.270332 
0.0231343 0.0231343 
0.252923 0.252923 
0.505376 0.505376 
0.0769549 0.0769549 
-0.123401 -0.123401 
-0.2208 -0.2208 
-0.425441 -0.425441 
-0.178005 -0.178005 
0.278521 0.278521 
0.0280089 0.0280089 
0.255404 0.255404 
0.498735 0.498735 
0.0837614 0.0837614 
-0.131824 -0.131824 
-0.198277 -0.198277 
-0.419093 -0.419093 
-0.182116 -0.182116 
0.287226 0.287226 
0.0317456 0.0317456 
0.259477 0.259477 
0.493723 0.493723 
0.0930928 0.0930928 
-0.135854 -0.135854 
-0.176064 -0.176064 
-0.415678 -0.415678 
-0.185399 -0.185399 
0.296776 0.296776 
0.0391646 0.0391646 
0.261668 0.261668 
0.491602 0.491602 
0.0973609 0.0973609 
-0.138336 -0.138336 
-0.155578 -0.155578 
-0.414524 -0.414524 
-0.185891 -0.185891 
0.309569 0.309569 
0.0470159 0.0470159 
0.263288 0.263288 
0.491711 0.491711 
0.0998106 0.0998106 
-0.141548 -0.141548 
-0.134747 -0.134747 
-0.414246 -0.414246 
-0.185442 -0.185442 
0.323563 0.323563 
0.0554504 0.0554504 
0.26472 0.26472 
0.488916 0.488916 
0.0979913 0.0979913 
-0.141586 -0.141586 
-0.117967 -0.117967 
-0.414498 -0.414498 
-0.184637 -0.184637 
0.336253 0.336253 
0.0627123 0.0627123 
0.266941 0.266941 
0.488879 0.488879 
0.0954293 0.0954293 
-0.140035 -0.140035 
-0.104227 -0.104227 
-0.416818 -0.416818 
-0.182856 -0.182856 
0.344833 0.344833 
0.0680351 0.068035 
0.264447 0.264447 
0.487597 0.487597 
0.0940228 0.0940228 
-0.140862 -0.140862 
-0.0909461 -0.0909461 
-0.422927 -0.422927 
-0.186153 -0.186153 
0.356945 0.356946 
0.0725317 0.0725316 
0.261287 0.261287 
0.485281 0.485281 
0.0919194 0.0919194 
-0.143263 -0.143263 
-0.0788572 -0.0788572 
-0.42973 -0.42973 
-0.18453 -0.184529 
0.368057 0.368057 
0.0762304 0.0762304 
0.257562 0.257562 
0.482876 0.482876 
0.0912832 0.0912832 
-0.144428 -0.144428 
-0.0658269 -0.0658269 
-0.438581 -0.438581 
-0.181674 -0.181674 
0.383165 0.383165 
0.0787195 0.0787195 
0.253725 0.253725 
0.477209 0.477209 
0.091469 0.091469 
-0.147195 -0.147195 
-0.0506759 -0.0506759 
-0.440883 -0.440883 
-0.179346 -0.179346 
0.402 0.402 
0.0847232 0.0847232 
0.245815 0.245815 
0.470169 0.470169 
0.0899486 0.0899486 
-0.147375 -0.147375 
-0.0354547 -0.0354547 
-0.446886 -0.446886 
-0.180952 -0.180952 
0.415793 0.415794 
0.0866542 0.0866542 
0.242733 0.242733 
0.461178 0.461178 
0.0912152 0.0912152 
-0.144932 -0.144932 
-0.0276776 -0.0276777 
-0.450521 -0.450521 
-0.179919 -0.179919 
0.425388 0.425388 
0.0876709 0.0876709 
0.23604 0.23604 
0.453314 0.453314 
0.0954393 0.0954393 
-0.140929 -0.140929 
-0.0221216 -0.0221216 
-0.455685 -0.455685 
-0.176582 -0.176582 
0.429605 0.429605 
0.0880643 0.0880643 
0.228639 0.228639 
0.446504 0.446504 
0.095926 0.095926 
-0.1381 -0.1381 
-0.0218987 -0.0218987 
-0.460388 -0.460388 
-0.170456 -0.170456 
0.430999 0.430999 
0.0912752 0.0912752 
0.218956 0.218956 
0.442625 0.442625 
0.0937051 0.0937051 
-0.136935 -0.136935 
-0.0241385 -0.0241385 
-0.466194 -0.466194 
-0.162473 -0.162473 
0.435063 0.435064 
0.0933775 0.0933775 
0.206472 0.206472 
0.442288 0.442288 
0.0943458 0.0943458 
-0.136196 -0.136196 
-0.0248767 -0.0248767 
-0.465647 -0.465647 
-0.158053 -0.158053 
0.434377 0.434377 
0.0976176 0.0976176 
0.194559 0.194559 
0.439367 0.439367 
0.0937237 0.0937237 
-0.130756 -0.130756 
-0.0236746 -0.0236746 
-0.466113 -0.466113 
-0.151232 -0.151232 
0.433826 0.433826 
0.102152 0.102152 
0.187232 0.187232 
0.435493 0.435493 
0.0927405 0.0927405 
-0.127999 -0.127999 
-0.0233398 -0.0233398 
-0.46903 -0.46903 
-0.145418 -0.145418 
0.437529 0.437529 
0.109822 0.109822 
