t PE VE R00
38548 5.23654 1.19067 0.136487
38549 5.22613 1.19149 0.136555
38550 5.21572 1.19231 0.136622
38551 5.20532 1.19311 0.13669
38552 5.19493 1.19391 0.136758
38553 5.18454 1.19469 0.136825
38554 5.17416 1.19547 0.136893
38555 5.16379 1.19624 0.13696
38556 5.15342 1.19701 0.137028
38557 5.14306 1.19776 0.137095
38558 5.13271 1.19851 0.137163
38559 5.12236 1.19925 0.13723
38560 5.11202 1.19998 0.137298
38561 5.10168 1.2007 0.137365
38562 5.09135 1.20142 0.137432
38563 5.08103 1.20212 0.1375
38564 5.07072 1.20282 0.137567
38565 5.06041 1.20351 0.137634
38566 5.05011 1.20419 0.137702
38567 5.03982 1.20486 0.137769
38568 5.02953 1.20553 0.137836
38569 5.01925 1.20619 0.137903
38570 5.00898 1.20684 0.13797
38571 4.99872 1.20748 0.138037
38572 4.98846 1.20811 0.138105
38573 4.97821 1.20874 0.138172
38574 4.96797 1.20935 0.138239
38575 4.95774 1.20996 0.138306
38576 4.94751 1.21056 0.138373
38577 4.93729 1.21116 0.13844
38578 4.92708 1.21174 0.138507
38579 4.91688 1.21232 0.138574
38580 4.90668 1.21289 0.13864
38581 4.89649 1.21345 0.138707
38582 4.88631 1.214 0.138774
38583 4.87614 1.21455 0.138841
38584 4.86598 1.21509 0.138908
38585 4.85582 1.21562 0.138975
38586 4.84567 1.21614 0.139041
38587 4.83554 1.21665 0.139108
38588 4.8254 1.21716 0.139175
38589 4.81528 1.21765 0.139241
38590 4.80517 1.21814 0.139308
38591 4.79506 1.21863 0.139375
38592 4.78496 1.2191 0.139441
38593 4.77488 1.21957 0.139508
38594 4.7648 1.22003 0.139574
38595 4.75472 1.22048 0.139641
38596 4.74466 1.22092 0.139707
38597 4.73461 1.22136 0.139774
38598 4.72456 1.22179 0.13984
38599 4.71453 1.22221 0.139907
38600 4.7045 1.22262 0.139973
38601 4.69448 1.22303 0.140039
38602 4.68448 1.22342 0.140106
38603 4.67448 1.22381 0.140172
38604 4.66449 1.2242 0.140238
38605 4.65451 1.22457 0.140305
38606 4.64453 1.22494 0.140371
38607 4.63457 1.2253 0.140437
38608 4.62462 1.22565 0.140503
38609 4.61468 1.226 0.14057
38610 4.60474 1.22634 0.140636
38611 4.59482 1.22667 0.140702
38612 4.58491 1.22699 0.140768
38613 4.575 1.22731 0.140834
38614 4.56511 1.22761 0.1409
38615 4.55522 1.22792 0.140966
38616 4.54535 1.22821 0.141032
38617 4.53549 1.2285 0.141098
38618 4.52563 1.22878 0.141164
38619 4.51579 1.22905 0.14123
38620 4.50596 1.22931 0.141296
38621 4.49613 1.22957 0.141362
38622 4.48632 1.22982 0.141428
38623 4.47652 1.23007 0.141493
38624 4.46673 1.23031 0.141559
38625 4.45695 1.23054 0.141625
38626 4.44718 1.23076 0.141691
38627 4.43742 1.23097 0.141757
38628 4.42767 1.23118 0.141822
38629 4.41793 1.23139 0.141888
38630 4.4082 1.23158 0.141954
38631 4.39849 1.23177 0.142019
38632 4.38878 1.23195 0.142085
38633 4.37909 1.23213 0.142151
38634 4.36941 1.2323 0.142216
38635 4.35974 1.23246 0.142282
38636 4.35008 1.23262 0.142347
38637 4.34043 1.23277 0.142413
38638 4.33079 1.23291 0.142478
38639 4.32116 1.23304 0.142544
38640 4.31155 1.23317 0.142609
38641 4.30195 1.2333 0.142675
38642 4.29236 1.23341 0.14274
38643 4.28278 1.23352 0.142805
38644 4.27321 1.23363 0.142871
38645 4.26365 1.23372 0.142936
38646 4.25411 1.23382 0.143002
38647 4.24458 1.2339 0.143067
38648 4.23506 1.23398 0.143132
38649 4.22555 1.23405 0.143197
38650 4.21606 1.23412 0.143263
38651 4.20658 1.23418 0.143328
38652 4.19711 1.23424 0.143393
38653 4.18765 1.23428 0.143458
38654 4.1782 1.23433 0.143523
38655 4.16877 1.23436 0.143588
38656 4.15935 1.23439 0.143653
38657 4.14994 1.23442 0.143719
38658 4.14055 1.23444 0.143784
38659 4.13117 1.23445 0.143849
38660 4.1218 1.23446 0.143914
38661 4.11244 1.23446 0.143979
38662 4.1031 1.23446 0.144044
38663 4.09377 1.23445 0.144109
38664 4.08445 1.23444 0.144173
38665 4.07515 1.23442 0.144238
38666 4.06586 1.23439 0.144303
38667 4.05658 1.23436 0.144368
38668 4.04732 1.23432 0.144433
38669 4.03807 1.23428 0.144498
38670 4.02884 1.23424 0.144563
38671 4.01961 1.23418 0.144627
38672 4.0104 1.23413 0.144692
38673 4.00121 1.23406 0.144757
38674 3.99203 1.234 0.144821
38675 3.98286 1.23392 0.144886
38676 3.97371 1.23385 0.144951
38677 3.96457 1.23376 0.145015
38678 3.95544 1.23367 0.14508
38679 3.94633 1.23358 0.145145
38680 3.93724 1.23348 0.145209
38681 3.92815 1.23338 0.145274
38682 3.91909 1.23327 0.145338
38683 3.91003 1.23316 0.145403
38684 3.90099 1.23305 0.145467
38685 3.89197 1.23292 0.145532
38686 3.88296 1.2328 0.145596
38687 3.87396 1.23267 0.145661
38688 3.86498 1.23253 0.145725
38689 3.85602 1.23239 0.14579
38690 3.84707 1.23225 0.145854
38691 3.83813 1.2321 0.145918
38692 3.82921 1.23195 0.145983
38693 3.82031 1.23179 0.146047
38694 3.81142 1.23163 0.146111
38695 3.80254 1.23146 0.146176
38696 3.79368 1.23129 0.14624
38697 3.78484 1.23112 0.146304
38698 3.77601 1.23094 0.146368
38699 3.7672 1.23076 0.146433
38700 3.7584 1.23057 0.146497
38701 3.74962 1.23038 0.146561
38702 3.74085 1.23019 0.146625
38703 3.7321 1.22999 0.146689
38704 3.72337 1.22979 0.146753
38705 3.71465 1.22958 0.146817
38706 3.70594 1.22937 0.146881
38707 3.69726 1.22916 0.146945
38708 3.68859 1.22894 0.147009
38709 3.67993 1.22872 0.147073
38710 3.67129 1.2285 0.147137
38711 3.66267 1.22827 0.147201
38712 3.65407 1.22804 0.147265
38713 3.64548 1.22781 0.147329
38714 3.63691 1.22757 0.147393
38715 3.62835 1.22733 0.147457
38716 3.61981 1.22709 0.147521
38717 3.61129 1.22684 0.147585
38718 3.60278 1.22659 0.147649
38719 3.5943 1.22633 0.147713
38720 3.58582 1.22608 0.147776
38721 3.57737 1.22582 0.14784
38722 3.56893 1.22556 0.147904
38723 3.56051 1.22529 0.147968
38724 3.55211 1.22502 0.148031
38725 3.54372 1.22475 0.148095
38726 3.53535 1.22448 0.148159
38727 3.527 1.2242 0.148222
38728 3.51867 1.22392 0.148286
38729 3.51035 1.22364 0.14835
38730 3.50205 1.22336 0.148413
38731 3.49377 1.22307 0.148477
38732 3.48551 1.22278 0.148541
38733 3.47726 1.22249 0.148604
38734 3.46904 1.2222 0.148668
38735 3.46083 1.2219 0.148731
38736 3.45263 1.22161 0.148795
38737 3.44446 1.2213 0.148858
38738 3.4363 1.221 0.148922
38739 3.42817 1.2207 0.148985
38740 3.42005 1.22039 0.149049
38741 3.41195 1.22008 0.149112
38742 3.40386 1.21977 0.149175
38743 3.3958 1.21946 0.149239
38744 3.38775 1.21914 0.149302
38745 3.37973 1.21883 0.149366
38746 3.37172 1.21851 0.149429
38747 3.36373 1.21819 0.149492
38748 3.35576 1.21787 0.149555
38749 3.3478 1.21755 0.149619
38750 3.33987 1.21722 0.149682
38751 3.33196 1.2169 0.149745
38752 3.32406 1.21657 0.149809
38753 3.31618 1.21624 0.149872
38754 3.30833 1.21591 0.149935
38755 3.30049 1.21558 0.149998
38756 3.29267 1.21525 0.150061
38757 3.28487 1.21491 0.150124
38758 3.27709 1.21458 0.150188
38759 3.26933 1.21424 0.150251
38760 3.26159 1.2139 0.150314
38761 3.25387 1.21357 0.150377
38762 3.24616 1.21323 0.15044
38763 3.23848 1.21289 0.150503
38764 3.23082 1.21255 0.150566
38765 3.22318 1.2122 0.150629
38766 3.21555 1.21186 0.150692
38767 3.20795 1.21152 0.150755
38768 3.20037 1.21118 0.150818
38769 3.19281 1.21083 0.150881
38770 3.18526 1.21049 0.150944
38771 3.17774 1.21014 0.151007
38772 3.17024 1.20979 0.15107
38773 3.16275 1.20945 0.151133
38774 3.15529 1.2091 0.151196
38775 3.14785 1.20875 0.151259
38776 3.14043 1.20841 0.151321
38777 3.13303 1.20806 0.151384
38778 3.12565 1.20771 0.151447
38779 3.11829 1.20736 0.15151
38780 3.11095 1.20702 0.151573
38781 3.10363 1.20667 0.151636
38782 3.09634 1.20632 0.151698
38783 3.08906 1.20597 0.151761
38784 3.08181 1.20562 0.151824
38785 3.07457 1.20528 0.151887
38786 3.06736 1.20493 0.151949
38787 3.06017 1.20458 0.152012
38788 3.053 1.20424 0.152075
38789 3.04585 1.20389 0.152137
38790 3.03872 1.20354 0.1522
38791 3.03161 1.2032 0.152263
38792 3.02453 1.20285 0.152325
38793 3.01746 1.20251 0.152388
38794 3.01042 1.20216 0.15245
38795 3.0034 1.20182 0.152513
38796 2.9964 1.20148 0.152576
38797 2.98942 1.20113 0.152638
38798 2.98247 1.20079 0.152701
38799 2.97553 1.20045 0.152763
38800 2.96862 1.20011 0.152826
38801 2.96173 1.19977 0.152888
38802 2.95486 1.19944 0.152951
38803 2.94802 1.1991 0.153013
38804 2.94119 1.19876 0.153076
38805 2.93439 1.19843 0.153138
38806 2.92761 1.19809 0.1532
38807 2.92085 1.19776 0.153263
38808 2.91411 1.19743 0.153325
38809 2.9074 1.1971 0.153388
38810 2.90071 1.19677 0.15345
38811 2.89404 1.19644 0.153512
38812 2.8874 1.19612 0.153575
38813 2.88077 1.19579 0.153637
38814 2.87417 1.19547 0.153699
38815 2.86759 1.19515 0.153762
38816 2.86104 1.19483 0.153824
38817 2.85451 1.19451 0.153886
38818 2.848 1.19419 0.153949
38819 2.84151 1.19388 0.154011
38820 2.83504 1.19356 0.154073
38821 2.8286 1.19325 0.154135
38822 2.82218 1.19294 0.154198
38823 2.81579 1.19263 0.15426
38824 2.80942 1.19232 0.154322
38825 2.80307 1.19202 0.154384
38826 2.79674 1.19172 0.154446
38827 2.79044 1.19141 0.154509
38828 2.78416 1.19112 0.154571
38829 2.7779 1.19082 0.154633
38830 2.77167 1.19052 0.154695
38831 2.76546 1.19023 0.154757
38832 2.75928 1.18994 0.154819
38833 2.75311 1.18965 0.154881
38834 2.74698 1.18936 0.154943
38835 2.74086 1.18908 0.155005
38836 2.73477 1.1888 0.155067
38837 2.7287 1.18852 0.15513
38838 2.72266 1.18824 0.155192
38839 2.71664 1.18797 0.155254
38840 2.71064 1.1877 0.155316
38841 2.70467 1.18743 0.155378
38842 2.69872 1.18716 0.15544
38843 2.6928 1.18689 0.155502
38844 2.6869 1.18663 0.155564
38845 2.68102 1.18637 0.155625
38846 2.67517 1.18612 0.155687
38847 2.66934 1.18586 0.155749
38848 2.66353 1.18561 0.155811
38849 2.65776 1.18536 0.155873
38850 2.652 1.18512 0.155935
38851 2.64627 1.18487 0.155997
38852 2.64056 1.18463 0.156059
38853 2.63488 1.18439 0.156121
38854 2.62922 1.18416 0.156183
38855 2.62359 1.18393 0.156244
38856 2.61798 1.1837 0.156306
38857 2.6124 1.18347 0.156368
38858 2.60684 1.18325 0.15643
38859 2.6013 1.18303 0.156492
38860 2.59579 1.18281 0.156554
38861 2.59031 1.1826 0.156615
38862 2.58484 1.18239 0.156677
38863 2.57941 1.18218 0.156739
38864 2.574 1.18198 0.156801
38865 2.56861 1.18178 0.156862
38866 2.56325 1.18158 0.156924
38867 2.55791 1.18139 0.156986
38868 2.5526 1.1812 0.157048
38869 2.54732 1.18101 0.157109
38870 2.54206 1.18082 0.157171
38871 2.53682 1.18064 0.157233
38872 2.53161 1.18047 0.157294
38873 2.52642 1.18029 0.157356
38874 2.52126 1.18012 0.157418
38875 2.51613 1.17995 0.157479
38876 2.51102 1.17979 0.157541
38877 2.50593 1.17963 0.157603
38878 2.50087 1.17947 0.157664
38879 2.49584 1.17932 0.157726
38880 2.49083 1.17917 0.157788
38881 2.48585 1.17902 0.157849
38882 2.48089 1.17888 0.157911
38883 2.47596 1.17874 0.157972
38884 2.47105 1.17861 0.158034
38885 2.46617 1.17848 0.158096
38886 2.46131 1.17835 0.158157
38887 2.45649 1.17822 0.158219
38888 2.45168 1.1781 0.15828
38889 2.4469 1.17799 0.158342
38890 2.44215 1.17788 0.158403
38891 2.43742 1.17777 0.158465
38892 2.43272 1.17766 0.158526
38893 2.42805 1.17756 0.158588
38894 2.4234 1.17746 0.158649
38895 2.41878 1.17737 0.158711
38896 2.41418 1.17728 0.158772
38897 2.40961 1.17719 0.158834
38898 2.40506 1.17711 0.158895
38899 2.40054 1.17703 0.158957
38900 2.39605 1.17696 0.159018
38901 2.39158 1.17689 0.15908
38902 2.38714 1.17682 0.159141
38903 2.38272 1.17676 0.159202
38904 2.37833 1.1767 0.159264
38905 2.37397 1.17665 0.159325
38906 2.36964 1.1766 0.159387
38907 2.36532 1.17655 0.159448
38908 2.36104 1.17651 0.159509
38909 2.35678 1.17647 0.159571
38910 2.35255 1.17644 0.159632
38911 2.34835 1.17641 0.159694
38912 2.34417 1.17639 0.159755
38913 2.34001 1.17636 0.159816
38914 2.33589 1.17635 0.159878
38915 2.33179 1.17633 0.159939
38916 2.32771 1.17632 0.16
38917 2.32367 1.17632 0.160062
38918 2.31965 1.17632 0.160123
38919 2.31565 1.17632 0.160184
38920 2.31168 1.17633 0.160246
38921 2.30774 1.17634 0.160307
38922 2.30383 1.17636 0.160368
38923 2.29994 1.17638 0.16043
38924 2.29608 1.1764 0.160491
38925 2.29224 1.17643 0.160552
38926 2.28844 1.17646 0.160613
38927 2.28465 1.1765 0.160675
38928 2.2809 1.17654 0.160736
38929 2.27717 1.17659 0.160797
38930 2.27347 1.17664 0.160858
38931 2.26979 1.17669 0.16092
38932 2.26615 1.17675 0.160981
38933 2.26253 1.17681 0.161042
38934 2.25893 1.17688 0.161103
38935 2.25536 1.17695 0.161165
38936 2.25182 1.17702 0.161226
38937 2.24831 1.1771 0.161287
38938 2.24482 1.17718 0.161348
38939 2.24136 1.17727 0.16141
38940 2.23793 1.17736 0.161471
38941 2.23452 1.17746 0.161532
38942 2.23114 1.17756 0.161593
38943 2.22779 1.17766 0.161654
38944 2.22446 1.17777 0.161716
38945 2.22116 1.17788 0.161777
38946 2.21789 1.178 0.161838
38947 2.21464 1.17812 0.161899
38948 2.21143 1.17825 0.16196
38949 2.20823 1.17838 0.162021
38950 2.20507 1.17851 0.162083
38951 2.20193 1.17865 0.162144
38952 2.19882 1.17879 0.162205
38953 2.19574 1.17894 0.162266
38954 2.19268 1.17909 0.162327
38955 2.18965 1.17924 0.162388
38956 2.18665 1.1794 0.162449
38957 2.18367 1.17957 0.16251
38958 2.18073 1.17973 0.162572
38959 2.1778 1.1799 0.162633
38960 2.17491 1.18008 0.162694
38961 2.17204 1.18026 0.162755
38962 2.1692 1.18044 0.162816
38963 2.16639 1.18063 0.162877
38964 2.1636 1.18082 0.162938
38965 2.16085 1.18102 0.162999
38966 2.15811 1.18122 0.16306
38967 2.15541 1.18142 0.163122
38968 2.15273 1.18163 0.163183
38969 2.15008 1.18184 0.163244
38970 2.14746 1.18206 0.163305
38971 2.14486 1.18228 0.163366
38972 2.14229 1.1825 0.163427
38973 2.13975 1.18273 0.163488
38974 2.13724 1.18296 0.163549
38975 2.13475 1.1832 0.16361
38976 2.13229 1.18344 0.163671
38977 2.12986 1.18368 0.163732
38978 2.12745 1.18393 0.163793
38979 2.12507 1.18418 0.163854
38980 2.12272 1.18444 0.163915
38981 2.12039 1.18469 0.163977
38982 2.1181 1.18496 0.164038
38983 2.11583 1.18522 0.164099
38984 2.11358 1.18549 0.16416
38985 2.11137 1.18577 0.164221
38986 2.10918 1.18605 0.164282
38987 2.10701 1.18633 0.164343
38988 2.10488 1.18661 0.164404
38989 2.10277 1.1869 0.164465
38990 2.10069 1.1872 0.164526
38991 2.09864 1.18749 0.164587
38992 2.09661 1.18779 0.164648
38993 2.09461 1.1881 0.164709
38994 2.09264 1.1884 0.16477
38995 2.0907 1.18871 0.164831
38996 2.08878 1.18903 0.164892
38997 2.08689 1.18935 0.164953
38998 2.08502 1.18967 0.165014
38999 2.08319 1.18999 0.165075
39000 2.08138 1.19032 0.165136
39001 2.0796 1.19065 0.165197
39002 2.07784 1.19099 0.165258
39003 2.07611 1.19133 0.165319
39004 2.07441 1.19167 0.16538
39005 2.07274 1.19201 0.165441
39006 2.07109 1.19236 0.165502
39007 2.06947 1.19271 0.165563
39008 2.06788 1.19307 0.165624
39009 2.06631 1.19343 0.165685
39010 2.06477 1.19379 0.165746
39011 2.06326 1.19415 0.165807
39012 2.06177 1.19452 0.165868
39013 2.06032 1.19489 0.165929
39014 2.05889 1.19527 0.16599
39015 2.05748 1.19564 0.166051
39016 2.0561 1.19602 0.166112
39017 2.05475 1.1964 0.166173
39018 2.05343 1.19679 0.166234
39019 2.05213 1.19718 0.166295
39020 2.05087 1.19757 0.166356
39021 2.04962 1.19796 0.166417
39022 2.04841 1.19836 0.166478
39023 2.04722 1.19876 0.166539
39024 2.04606 1.19916 0.1666
39025 2.04492 1.19957 0.166661
39026 2.04381 1.19998 0.166722
39027 2.04273 1.20039 0.166783
39028 2.04168 1.2008 0.166844
39029 2.04065 1.20122 0.166905
39030 2.03965 1.20164 0.166966
39031 2.03867 1.20206 0.167027
39032 2.03773 1.20248 0.167088
39033 2.03681 1.20291 0.167149
39034 2.03591 1.20334 0.16721
39035 2.03504 1.20377 0.167271
39036 2.0342 1.2042 0.167332
39037 2.03339 1.20464 0.167393
39038 2.0326 1.20507 0.167454
39039 2.03184 1.20551 0.167515
39040 2.03111 1.20595 0.167576
39041 2.0304 1.2064 0.167637
39042 2.02972 1.20685 0.167698
39043 2.02906 1.20729 0.167759
39044 2.02843 1.20774 0.16782
39045 2.02783 1.2082 0.167881
39046 2.02726 1.20865 0.167942
39047 2.02671 1.20911 0.168003
39048 2.02619 1.20956 0.168064
39049 2.02569 1.21002 0.168125
39050 2.02522 1.21049 0.168186
39051 2.02478 1.21095 0.168247
39052 2.02436 1.21141 0.168308
39053 2.02397 1.21188 0.168369
39054 2.02361 1.21235 0.16843
39055 2.02327 1.21282 0.168491
39056 2.02296 1.21329 0.168552
39057 2.02268 1.21376 0.168613
39058 2.02242 1.21424 0.168674
39059 2.02218 1.21471 0.168735
39060 2.02198 1.21519 0.168796
39061 2.0218 1.21567 0.168857
39062 2.02164 1.21615 0.168918
39063 2.02152 1.21663 0.168979
39064 2.02142 1.21711 0.16904
39065 2.02134 1.2176 0.169102
39066 2.02129 1.21808 0.169163
39067 2.02127 1.21857 0.169224
39068 2.02127 1.21905 0.169285
39069 2.0213 1.21954 0.169346
39070 2.02135 1.22003 0.169407
39071 2.02143 1.22052 0.169468
39072 2.02154 1.22101 0.169529
39073 2.02167 1.2215 0.16959
39074 2.02183 1.22199 0.169651
39075 2.02201 1.22248 0.169712
39076 2.02222 1.22298 0.169773
39077 2.02246 1.22347 0.169834
39078 2.02272 1.22396 0.169895
39079 2.023 1.22446 0.169956
39080 2.02332 1.22495 0.170017
39081 2.02365 1.22545 0.170078
39082 2.02402 1.22594 0.17014
39083 2.02441 1.22644 0.170201
39084 2.02482 1.22694 0.170262
39085 2.02526 1.22743 0.170323
39086 2.02573 1.22793 0.170384
39087 2.02622 1.22843 0.170445
39088 2.02674 1.22892 0.170506
39089 2.02728 1.22942 0.170567
39090 2.02785 1.22992 0.170628
39091 2.02844 1.23041 0.170689
39092 2.02906 1.23091 0.170751
39093 2.0297 1.23141 0.170812
39094 2.03037 1.2319 0.170873
39095 2.03106 1.2324 0.170934
39096 2.03178 1.2329 0.170995
39097 2.03253 1.23339 0.171056
39098 2.0333 1.23389 0.171117
39099 2.03409 1.23438 0.171178
39100 2.03491 1.23487 0.17124
39101 2.03576 1.23537 0.171301
39102 2.03663 1.23586 0.171362
39103 2.03752 1.23635 0.171423
39104 2.03844 1.23684 0.171484
39105 2.03939 1.23733 0.171545
39106 2.04036 1.23782 0.171607
39107 2.04135 1.23831 0.171668
39108 2.04237 1.2388 0.171729
39109 2.04341 1.23928 0.17179
39110 2.04448 1.23977 0.171851
39111 2.04558 1.24025 0.171912
39112 2.04669 1.24074 0.171974
39113 2.04784 1.24122 0.172035
39114 2.049 1.2417 0.172096
39115 2.0502 1.24218 0.172157
39116 2.05141 1.24266 0.172218
39117 2.05265 1.24313 0.17228
39118 2.05392 1.24361 0.172341
39119 2.05521 1.24408 0.172402
39120 2.05652 1.24456 0.172463
39121 2.05786 1.24503 0.172525
39122 2.05923 1.24549 0.172586
39123 2.06061 1.24596 0.172647
39124 2.06202 1.24643 0.172708
39125 2.06346 1.24689 0.17277
39126 2.06492 1.24735 0.172831
39127 2.0664 1.24781 0.172892
39128 2.06791 1.24827 0.172953
39129 2.06944 1.24872 0.173015
39130 2.071 1.24918 0.173076
39131 2.07258 1.24963 0.173137
39132 2.07418 1.25008 0.173198
39133 2.07581 1.25053 0.17326
39134 2.07746 1.25097 0.173321
39135 2.07914 1.25141 0.173382
39136 2.08084 1.25185 0.173444
39137 2.08256 1.25229 0.173505
39138 2.08431 1.25272 0.173566
39139 2.08608 1.25316 0.173628
39140 2.08788 1.25359 0.173689
39141 2.08969 1.25401 0.17375
39142 2.09154 1.25444 0.173812
39143 2.0934 1.25486 0.173873
39144 2.09529 1.25528 0.173934
39145 2.0972 1.25569 0.173996
39146 2.09914 1.2561 0.174057
39147 2.1011 1.25651 0.174118
39148 2.10308 1.25692 0.17418
39149 2.10508 1.25732 0.174241
39150 2.10711 1.25772 0.174303
39151 2.10916 1.25812 0.174364
39152 2.11124 1.25851 0.174425
39153 2.11334 1.2589 0.174487
39154 2.11546 1.25929 0.174548
39155 2.1176 1.25967 0.17461
39156 2.11977 1.26005 0.174671
39157 2.12196 1.26043 0.174732
39158 2.12417 1.2608 0.174794
39159 2.12641 1.26117 0.174855
39160 2.12867 1.26154 0.174917
39161 2.13095 1.2619 0.174978
39162 2.13326 1.26226 0.17504
39163 2.13558 1.26261 0.175101
39164 2.13793 1.26296 0.175163
39165 2.14031 1.26331 0.175224
39166 2.1427 1.26365 0.175286
39167 2.14512 1.26399 0.175347
39168 2.14756 1.26433 0.175409
39169 2.15002 1.26466 0.17547
39170 2.15251 1.26498 0.175532
39171 2.15501 1.2653 0.175593
39172 2.15754 1.26562 0.175655
39173 2.1601 1.26593 0.175716
39174 2.16267 1.26624 0.175778
39175 2.16527 1.26655 0.175839
39176 2.16789 1.26685 0.175901
39177 2.17053 1.26714 0.175962
39178 2.17319 1.26743 0.176024
39179 2.17588 1.26772 0.176086
39180 2.17858 1.268 0.176147
39181 2.18131 1.26828 0.176209
39182 2.18406 1.26855 0.17627
39183 2.18684 1.26881 0.176332
39184 2.18963 1.26908 0.176394
39185 2.19245 1.26933 0.176455
39186 2.19529 1.26959 0.176517
39187 2.19815 1.26983 0.176579
39188 2.20103 1.27007 0.17664
39189 2.20393 1.27031 0.176702
39190 2.20686 1.27054 0.176763
39191 2.2098 1.27077 0.176825
39192 2.21277 1.27099 0.176887
39193 2.21576 1.27121 0.176948
39194 2.21877 1.27142 0.17701
39195 2.2218 1.27162 0.177072
39196 2.22486 1.27182 0.177134
39197 2.22793 1.27202 0.177195
39198 2.23103 1.2722 0.177257
39199 2.23415 1.27239 0.177319
39200 2.23728 1.27256 0.17738
39201 2.24044 1.27274 0.177442
39202 2.24362 1.2729 0.177504
39203 2.24683 1.27306 0.177566
39204 2.25005 1.27322 0.177627
39205 2.25329 1.27336 0.177689
39206 2.25656 1.27351 0.177751
39207 2.25984 1.27364 0.177813
39208 2.26315 1.27377 0.177875
39209 2.26647 1.2739 0.177936
39210 2.26982 1.27402 0.177998
39211 2.27319 1.27413 0.17806
39212 2.27658 1.27423 0.178122
39213 2.27999 1.27433 0.178184
39214 2.28342 1.27443 0.178246
39215 2.28687 1.27452 0.178307
39216 2.29034 1.2746 0.178369
39217 2.29383 1.27467 0.178431
39218 2.29734 1.27474 0.178493
39219 2.30087 1.2748 0.178555
39220 2.30443 1.27486 0.178617
39221 2.308 1.2749 0.178679
39222 2.31159 1.27495 0.178741
39223 2.3152 1.27498 0.178802
39224 2.31884 1.27501 0.178864
39225 2.32249 1.27503 0.178926
39226 2.32616 1.27505 0.178988
39227 2.32986 1.27506 0.17905
39228 2.33357 1.27506 0.179112
39229 2.3373 1.27505 0.179174
39230 2.34106 1.27504 0.179236
39231 2.34483 1.27502 0.179298
39232 2.34862 1.275 0.17936
39233 2.35243 1.27496 0.179422
39234 2.35626 1.27492 0.179484
39235 2.36012 1.27487 0.179546
39236 2.36399 1.27482 0.179608
39237 2.36788 1.27476 0.17967
39238 2.37179 1.27469 0.179732
39239 2.37572 1.27461 0.179794
39240 2.37967 1.27453 0.179856
39241 2.38363 1.27444 0.179918
39242 2.38762 1.27434 0.179981
39243 2.39163 1.27424 0.180043
39244 2.39565 1.27412 0.180105
39245 2.3997 1.274 0.180167
39246 2.40376 1.27388 0.180229
39247 2.40785 1.27374 0.180291
39248 2.41195 1.2736 0.180353
39249 2.41607 1.27345 0.180415
39250 2.42021 1.27329 0.180477
39251 2.42437 1.27313 0.18054
39252 2.42855 1.27295 0.180602
39253 2.43275 1.27277 0.180664
39254 2.43697 1.27258 0.180726
39255 2.4412 1.27239 0.180788
39256 2.44545 1.27218 0.180851
39257 2.44973 1.27197 0.180913
39258 2.45402 1.27175 0.180975
39259 2.45833 1.27152 0.181037
39260 2.46266 1.27129 0.181099
39261 2.467 1.27104 0.181162
39262 2.47137 1.27079 0.181224
39263 2.47575 1.27053 0.181286
39264 2.48016 1.27027 0.181349
39265 2.48458 1.26999 0.181411
39266 2.48902 1.26971 0.181473
39267 2.49347 1.26942 0.181535
39268 2.49795 1.26912 0.181598
39269 2.50244 1.26881 0.18166
39270 2.50695 1.26849 0.181722
39271 2.51148 1.26817 0.181785
39272 2.51603 1.26783 0.181847
39273 2.5206 1.26749 0.181909
39274 2.52518 1.26715 0.181972
39275 2.52978 1.26679 0.182034
39276 2.5344 1.26642 0.182097
39277 2.53904 1.26605 0.182159
39278 2.5437 1.26567 0.182221
39279 2.54837 1.26527 0.182284
39280 2.55306 1.26488 0.182346
39281 2.55777 1.26447 0.182409
39282 2.5625 1.26405 0.182471
39283 2.56724 1.26363 0.182534
39284 2.57201 1.26319 0.182596
39285 2.57679 1.26275 0.182658
39286 2.58158 1.2623 0.182721
39287 2.5864 1.26184 0.182783
39288 2.59123 1.26138 0.182846
39289 2.59608 1.2609 0.182908
39290 2.60095 1.26042 0.182971
39291 2.60583 1.25992 0.183034
39292 2.61073 1.25942 0.183096
39293 2.61565 1.25891 0.183159
39294 2.62059 1.25839 0.183221
39295 2.62554 1.25787 0.183284
39296 2.63051 1.25733 0.183346
39297 2.6355 1.25678 0.183409
39298 2.6405 1.25623 0.183472
39299 2.64552 1.25567 0.183534
39300 2.65056 1.2551 0.183597
39301 2.65562 1.25452 0.183659
39302 2.66069 1.25393 0.183722
39303 2.66578 1.25333 0.183785
39304 2.67089 1.25272 0.183847
39305 2.67601 1.25211 0.18391
39306 2.68115 1.25149 0.183973
39307 2.6863 1.25085 0.184035
39308 2.69148 1.25021 0.184098
39309 2.69667 1.24956 0.184161
39310 2.70187 1.2489 0.184223
39311 2.7071 1.24823 0.184286
39312 2.71234 1.24756 0.184349
39313 2.71759 1.24687 0.184412
39314 2.72286 1.24617 0.184474
39315 2.72815 1.24547 0.184537
39316 2.73346 1.24476 0.1846
39317 2.73878 1.24404 0.184663
39318 2.74412 1.24331 0.184726
39319 2.74947 1.24257 0.184788
39320 2.75484 1.24182 0.184851
39321 2.76023 1.24106 0.184914
39322 2.76563 1.24029 0.184977
39323 2.77105 1.23952 0.18504
39324 2.77649 1.23873 0.185102
39325 2.78194 1.23794 0.185165
