t PE VE R00
33789 0.485106 0.16292 0.0128524
33790 0.48511 0.162938 0.012877
33791 0.485115 0.162956 0.0129016
33792 0.48512 0.162974 0.0129262
33793 0.485125 0.162992 0.0129508
33794 0.485129 0.16301 0.0129754
33795 0.485134 0.163028 0.013
33796 0.485139 0.163046 0.0130246
33797 0.485144 0.163064 0.0130492
33798 0.485149 0.163083 0.0130738
33799 0.485153 0.163101 0.0130984
33800 0.485158 0.163119 0.013123
33801 0.485163 0.163137 0.0131477
33802 0.485168 0.163155 0.0131723
33803 0.485172 0.163173 0.0131969
33804 0.485177 0.163191 0.0132215
33805 0.485182 0.163209 0.0132461
33806 0.485187 0.163227 0.0132707
33807 0.485191 0.163246 0.0132953
33808 0.485196 0.163264 0.01332
33809 0.485201 0.163282 0.0133446
33810 0.485206 0.1633 0.0133692
33811 0.485211 0.163318 0.0133938
33812 0.485215 0.163336 0.0134185
33813 0.48522 0.163354 0.0134431
33814 0.485225 0.163372 0.0134677
33815 0.48523 0.163391 0.0134923
33816 0.485234 0.163409 0.013517
33817 0.485239 0.163427 0.0135416
33818 0.485244 0.163445 0.0135662
33819 0.485249 0.163463 0.0135909
33820 0.485254 0.163481 0.0136155
33821 0.485258 0.163499 0.0136401
33822 0.485263 0.163518 0.0136648
33823 0.485268 0.163536 0.0136894
33824 0.485273 0.163554 0.013714
33825 0.485277 0.163572 0.0137387
33826 0.485282 0.16359 0.0137633
33827 0.485287 0.163608 0.013788
33828 0.485292 0.163626 0.0138126
33829 0.485297 0.163645 0.0138372
33830 0.485301 0.163663 0.0138619
33831 0.485306 0.163681 0.0138865
33832 0.485311 0.163699 0.0139112
33833 0.485316 0.163717 0.0139358
33834 0.485321 0.163735 0.0139605
33835 0.485325 0.163754 0.0139851
33836 0.48533 0.163772 0.0140098
33837 0.485335 0.16379 0.0140344
33838 0.48534 0.163808 0.0140591
33839 0.485345 0.163826 0.0140837
33840 0.48535 0.163844 0.0141084
33841 0.485354 0.163863 0.0141331
33842 0.485359 0.163881 0.0141577
33843 0.485364 0.163899 0.0141824
33844 0.485369 0.163917 0.014207
33845 0.485374 0.163935 0.0142317
33846 0.485378 0.163954 0.0142564
33847 0.485383 0.163972 0.014281
33848 0.485388 0.16399 0.0143057
33849 0.485393 0.164008 0.0143304
33850 0.485398 0.164026 0.014355
33851 0.485402 0.164044 0.0143797
33852 0.485407 0.164063 0.0144044
33853 0.485412 0.164081 0.014429
33854 0.485417 0.164099 0.0144537
33855 0.485422 0.164117 0.0144784
33856 0.485427 0.164136 0.0145031
33857 0.485431 0.164154 0.0145277
33858 0.485436 0.164172 0.0145524
33859 0.485441 0.16419 0.0145771
33860 0.485446 0.164208 0.0146018
33861 0.485451 0.164227 0.0146264
33862 0.485456 0.164245 0.0146511
33863 0.48546 0.164263 0.0146758
33864 0.485465 0.164281 0.0147005
33865 0.48547 0.164299 0.0147252
33866 0.485475 0.164318 0.0147499
33867 0.48548 0.164336 0.0147746
33868 0.485485 0.164354 0.0147992
33869 0.485489 0.164372 0.0148239
33870 0.485494 0.164391 0.0148486
33871 0.485499 0.164409 0.0148733
33872 0.485504 0.164427 0.014898
33873 0.485509 0.164445 0.0149227
33874 0.485514 0.164464 0.0149474
33875 0.485519 0.164482 0.0149721
33876 0.485523 0.1645 0.0149968
33877 0.485528 0.164518 0.0150215
33878 0.485533 0.164537 0.0150462
33879 0.485538 0.164555 0.0150709
33880 0.485543 0.164573 0.0150956
33881 0.485548 0.164591 0.0151203
33882 0.485553 0.16461 0.015145
33883 0.485557 0.164628 0.0151697
33884 0.485562 0.164646 0.0151944
33885 0.485567 0.164664 0.0152192
33886 0.485572 0.164683 0.0152439
33887 0.485577 0.164701 0.0152686
33888 0.485582 0.164719 0.0152933
33889 0.485587 0.164737 0.015318
33890 0.485591 0.164756 0.0153427
33891 0.485596 0.164774 0.0153674
33892 0.485601 0.164792 0.0153922
33893 0.485606 0.16481 0.0154169
33894 0.485611 0.164829 0.0154416
33895 0.485616 0.164847 0.0154663
33896 0.485621 0.164865 0.015491
33897 0.485625 0.164884 0.0155158
33898 0.48563 0.164902 0.0155405
33899 0.485635 0.16492 0.0155652
33900 0.48564 0.164938 0.01559
33901 0.485645 0.164957 0.0156147
33902 0.48565 0.164975 0.0156394
33903 0.485655 0.164993 0.0156641
33904 0.48566 0.165012 0.0156889
33905 0.485664 0.16503 0.0157136
33906 0.485669 0.165048 0.0157383
33907 0.485674 0.165067 0.0157631
33908 0.485679 0.165085 0.0157878
33909 0.485684 0.165103 0.0158126
33910 0.485689 0.165121 0.0158373
33911 0.485694 0.16514 0.015862
33912 0.485699 0.165158 0.0158868
33913 0.485704 0.165176 0.0159115
33914 0.485708 0.165195 0.0159363
33915 0.485713 0.165213 0.015961
33916 0.485718 0.165231 0.0159858
33917 0.485723 0.16525 0.0160105
33918 0.485728 0.165268 0.0160353
33919 0.485733 0.165286 0.01606
33920 0.485738 0.165305 0.0160848
33921 0.485743 0.165323 0.0161095
33922 0.485748 0.165341 0.0161343
33923 0.485753 0.16536 0.0161591
33924 0.485757 0.165378 0.0161838
33925 0.485762 0.165396 0.0162086
33926 0.485767 0.165415 0.0162333
33927 0.485772 0.165433 0.0162581
33928 0.485777 0.165451 0.0162829
33929 0.485782 0.16547 0.0163076
33930 0.485787 0.165488 0.0163324
33931 0.485792 0.165506 0.0163572
33932 0.485797 0.165525 0.0163819
33933 0.485802 0.165543 0.0164067
33934 0.485806 0.165561 0.0164315
33935 0.485811 0.16558 0.0164563
33936 0.485816 0.165598 0.016481
33937 0.485821 0.165616 0.0165058
33938 0.485826 0.165635 0.0165306
33939 0.485831 0.165653 0.0165554
33940 0.485836 0.165671 0.0165801
33941 0.485841 0.16569 0.0166049
33942 0.485846 0.165708 0.0166297
33943 0.485851 0.165726 0.0166545
33944 0.485856 0.165745 0.0166793
33945 0.485861 0.165763 0.0167041
33946 0.485866 0.165782 0.0167289
33947 0.48587 0.1658 0.0167536
33948 0.485875 0.165818 0.0167784
33949 0.48588 0.165837 0.0168032
33950 0.485885 0.165855 0.016828
33951 0.48589 0.165873 0.0168528
33952 0.485895 0.165892 0.0168776
33953 0.4859 0.16591 0.0169024
33954 0.485905 0.165929 0.0169272
33955 0.48591 0.165947 0.016952
33956 0.485915 0.165965 0.0169768
33957 0.48592 0.165984 0.0170016
33958 0.485925 0.166002 0.0170264
33959 0.48593 0.166021 0.0170512
33960 0.485935 0.166039 0.017076
33961 0.485939 0.166057 0.0171008
33962 0.485944 0.166076 0.0171256
33963 0.485949 0.166094 0.0171505
33964 0.485954 0.166113 0.0171753
33965 0.485959 0.166131 0.0172001
33966 0.485964 0.166149 0.0172249
33967 0.485969 0.166168 0.0172497
33968 0.485974 0.166186 0.0172745
33969 0.485979 0.166205 0.0172993
33970 0.485984 0.166223 0.0173242
33971 0.485989 0.166241 0.017349
33972 0.485994 0.16626 0.0173738
33973 0.485999 0.166278 0.0173986
33974 0.486004 0.166297 0.0174235
33975 0.486009 0.166315 0.0174483
33976 0.486014 0.166333 0.0174731
33977 0.486019 0.166352 0.017498
33978 0.486024 0.16637 0.0175228
33979 0.486029 0.166389 0.0175476
33980 0.486034 0.166407 0.0175725
33981 0.486039 0.166426 0.0175973
33982 0.486043 0.166444 0.0176221
33983 0.486048 0.166462 0.017647
33984 0.486053 0.166481 0.0176718
33985 0.486058 0.166499 0.0176966
33986 0.486063 0.166518 0.0177215
33987 0.486068 0.166536 0.0177463
33988 0.486073 0.166555 0.0177712
33989 0.486078 0.166573 0.017796
33990 0.486083 0.166592 0.0178209
33991 0.486088 0.16661 0.0178457
33992 0.486093 0.166628 0.0178706
33993 0.486098 0.166647 0.0178954
33994 0.486103 0.166665 0.0179203
33995 0.486108 0.166684 0.0179451
33996 0.486113 0.166702 0.01797
33997 0.486118 0.166721 0.0179948
33998 0.486123 0.166739 0.0180197
33999 0.486128 0.166758 0.0180446
34000 0.486133 0.166776 0.0180694
34001 0.486138 0.166795 0.0180943
34002 0.486143 0.166813 0.0181192
34003 0.486148 0.166831 0.018144
34004 0.486153 0.16685 0.0181689
34005 0.486158 0.166868 0.0181938
34006 0.486163 0.166887 0.0182186
34007 0.486168 0.166905 0.0182435
34008 0.486173 0.166924 0.0182684
34009 0.486178 0.166942 0.0182933
34010 0.486183 0.166961 0.0183181
34011 0.486188 0.166979 0.018343
34012 0.486193 0.166998 0.0183679
34013 0.486198 0.167016 0.0183928
34014 0.486203 0.167035 0.0184177
34015 0.486208 0.167053 0.0184425
34016 0.486213 0.167072 0.0184674
34017 0.486218 0.16709 0.0184923
34018 0.486223 0.167109 0.0185172
34019 0.486228 0.167127 0.0185421
34020 0.486233 0.167146 0.018567
34021 0.486238 0.167164 0.0185919
34022 0.486243 0.167183 0.0186168
34023 0.486248 0.167201 0.0186417
34024 0.486253 0.16722 0.0186666
34025 0.486258 0.167238 0.0186915
34026 0.486263 0.167257 0.0187164
34027 0.486268 0.167275 0.0187413
34028 0.486273 0.167294 0.0187662
34029 0.486278 0.167312 0.0187911
34030 0.486283 0.167331 0.018816
34031 0.486288 0.167349 0.0188409
34032 0.486293 0.167368 0.0188658
34033 0.486298 0.167386 0.0188907
34034 0.486303 0.167405 0.0189156
34035 0.486308 0.167423 0.0189405
34036 0.486313 0.167442 0.0189654
34037 0.486318 0.16746 0.0189903
34038 0.486323 0.167479 0.0190153
34039 0.486328 0.167497 0.0190402
34040 0.486333 0.167516 0.0190651
34041 0.486338 0.167534 0.01909
34042 0.486343 0.167553 0.0191149
34043 0.486348 0.167572 0.0191399
34044 0.486353 0.16759 0.0191648
34045 0.486358 0.167609 0.0191897
34046 0.486363 0.167627 0.0192147
34047 0.486368 0.167646 0.0192396
34048 0.486373 0.167664 0.0192645
34049 0.486378 0.167683 0.0192895
34050 0.486383 0.167701 0.0193144
34051 0.486388 0.16772 0.0193393
34052 0.486393 0.167738 0.0193643
34053 0.486398 0.167757 0.0193892
34054 0.486403 0.167776 0.0194141
34055 0.486408 0.167794 0.0194391
34056 0.486413 0.167813 0.019464
34057 0.486418 0.167831 0.019489
34058 0.486423 0.16785 0.0195139
34059 0.486429 0.167868 0.0195389
34060 0.486434 0.167887 0.0195638
34061 0.486439 0.167905 0.0195888
34062 0.486444 0.167924 0.0196137
34063 0.486449 0.167943 0.0196387
34064 0.486454 0.167961 0.0196636
34065 0.486459 0.16798 0.0196886
34066 0.486464 0.167998 0.0197136
34067 0.486469 0.168017 0.0197385
34068 0.486474 0.168035 0.0197635
34069 0.486479 0.168054 0.0197884
34070 0.486484 0.168073 0.0198134
34071 0.486489 0.168091 0.0198384
34072 0.486494 0.16811 0.0198633
34073 0.486499 0.168128 0.0198883
34074 0.486504 0.168147 0.0199133
34075 0.486509 0.168165 0.0199383
34076 0.486514 0.168184 0.0199632
34077 0.486519 0.168203 0.0199882
34078 0.486524 0.168221 0.0200132
34079 0.48653 0.16824 0.0200382
34080 0.486535 0.168258 0.0200631
34081 0.48654 0.168277 0.0200881
34082 0.486545 0.168296 0.0201131
34083 0.48655 0.168314 0.0201381
34084 0.486555 0.168333 0.0201631
34085 0.48656 0.168351 0.0201881
34086 0.486565 0.16837 0.0202131
34087 0.48657 0.168389 0.0202381
34088 0.486575 0.168407 0.020263
34089 0.48658 0.168426 0.020288
34090 0.486585 0.168444 0.020313
34091 0.48659 0.168463 0.020338
34092 0.486595 0.168482 0.020363
34093 0.4866 0.1685 0.020388
34094 0.486605 0.168519 0.020413
34095 0.486611 0.168538 0.020438
34096 0.486616 0.168556 0.020463
34097 0.486621 0.168575 0.0204881
34098 0.486626 0.168593 0.0205131
34099 0.486631 0.168612 0.0205381
34100 0.486636 0.168631 0.0205631
34101 0.486641 0.168649 0.0205881
34102 0.486646 0.168668 0.0206131
34103 0.486651 0.168687 0.0206381
34104 0.486656 0.168705 0.0206631
34105 0.486661 0.168724 0.0206882
34106 0.486666 0.168742 0.0207132
34107 0.486672 0.168761 0.0207382
34108 0.486677 0.16878 0.0207632
34109 0.486682 0.168798 0.0207883
34110 0.486687 0.168817 0.0208133
34111 0.486692 0.168836 0.0208383
34112 0.486697 0.168854 0.0208633
34113 0.486702 0.168873 0.0208884
34114 0.486707 0.168892 0.0209134
34115 0.486712 0.16891 0.0209384
34116 0.486717 0.168929 0.0209635
34117 0.486722 0.168948 0.0209885
34118 0.486728 0.168966 0.0210136
34119 0.486733 0.168985 0.0210386
34120 0.486738 0.169004 0.0210637
34121 0.486743 0.169022 0.0210887
34122 0.486748 0.169041 0.0211137
34123 0.486753 0.16906 0.0211388
34124 0.486758 0.169078 0.0211638
34125 0.486763 0.169097 0.0211889
34126 0.486768 0.169115 0.0212139
34127 0.486773 0.169134 0.021239
34128 0.486779 0.169153 0.0212641
34129 0.486784 0.169172 0.0212891
34130 0.486789 0.16919 0.0213142
34131 0.486794 0.169209 0.0213392
34132 0.486799 0.169228 0.0213643
34133 0.486804 0.169246 0.0213894
34134 0.486809 0.169265 0.0214144
34135 0.486814 0.169284 0.0214395
34136 0.486819 0.169302 0.0214646
34137 0.486824 0.169321 0.0214896
34138 0.48683 0.16934 0.0215147
34139 0.486835 0.169358 0.0215398
34140 0.48684 0.169377 0.0215649
34141 0.486845 0.169396 0.0215899
34142 0.48685 0.169414 0.021615
34143 0.486855 0.169433 0.0216401
34144 0.48686 0.169452 0.0216652
34145 0.486865 0.16947 0.0216903
34146 0.486871 0.169489 0.0217153
34147 0.486876 0.169508 0.0217404
34148 0.486881 0.169527 0.0217655
34149 0.486886 0.169545 0.0217906
34150 0.486891 0.169564 0.0218157
34151 0.486896 0.169583 0.0218408
34152 0.486901 0.169601 0.0218659
34153 0.486906 0.16962 0.021891
34154 0.486912 0.169639 0.0219161
34155 0.486917 0.169658 0.0219412
34156 0.486922 0.169676 0.0219663
34157 0.486927 0.169695 0.0219914
34158 0.486932 0.169714 0.0220165
34159 0.486937 0.169732 0.0220416
34160 0.486942 0.169751 0.0220667
34161 0.486947 0.16977 0.0220918
34162 0.486953 0.169789 0.0221169
34163 0.486958 0.169807 0.0221421
34164 0.486963 0.169826 0.0221672
34165 0.486968 0.169845 0.0221923
34166 0.486973 0.169863 0.0222174
34167 0.486978 0.169882 0.0222425
34168 0.486983 0.169901 0.0222677
34169 0.486989 0.16992 0.0222928
34170 0.486994 0.169938 0.0223179
34171 0.486999 0.169957 0.022343
34172 0.487004 0.169976 0.0223682
34173 0.487009 0.169995 0.0223933
34174 0.487014 0.170013 0.0224184
34175 0.487019 0.170032 0.0224436
34176 0.487025 0.170051 0.0224687
34177 0.48703 0.17007 0.0224938
34178 0.487035 0.170088 0.022519
34179 0.48704 0.170107 0.0225441
34180 0.487045 0.170126 0.0225692
34181 0.48705 0.170145 0.0225944
34182 0.487055 0.170163 0.0226195
34183 0.487061 0.170182 0.0226447
34184 0.487066 0.170201 0.0226698
34185 0.487071 0.17022 0.022695
34186 0.487076 0.170238 0.0227201
34187 0.487081 0.170257 0.0227453
34188 0.487086 0.170276 0.0227704
34189 0.487092 0.170295 0.0227956
34190 0.487097 0.170313 0.0228208
34191 0.487102 0.170332 0.0228459
34192 0.487107 0.170351 0.0228711
34193 0.487112 0.17037 0.0228963
34194 0.487117 0.170388 0.0229214
34195 0.487123 0.170407 0.0229466
34196 0.487128 0.170426 0.0229718
34197 0.487133 0.170445 0.0229969
34198 0.487138 0.170464 0.0230221
34199 0.487143 0.170482 0.0230473
34200 0.487148 0.170501 0.0230725
34201 0.487154 0.17052 0.0230976
34202 0.487159 0.170539 0.0231228
34203 0.487164 0.170557 0.023148
34204 0.487169 0.170576 0.0231732
34205 0.487174 0.170595 0.0231984
34206 0.487179 0.170614 0.0232235
34207 0.487185 0.170633 0.0232487
34208 0.48719 0.170651 0.0232739
34209 0.487195 0.17067 0.0232991
34210 0.4872 0.170689 0.0233243
34211 0.487205 0.170708 0.0233495
34212 0.48721 0.170727 0.0233747
34213 0.487216 0.170745 0.0233999
34214 0.487221 0.170764 0.0234251
34215 0.487226 0.170783 0.0234503
34216 0.487231 0.170802 0.0234755
34217 0.487236 0.170821 0.0235007
34218 0.487242 0.170839 0.0235259
34219 0.487247 0.170858 0.0235511
34220 0.487252 0.170877 0.0235763
34221 0.487257 0.170896 0.0236016
34222 0.487262 0.170915 0.0236268
34223 0.487268 0.170933 0.023652
34224 0.487273 0.170952 0.0236772
34225 0.487278 0.170971 0.0237024
34226 0.487283 0.17099 0.0237276
34227 0.487288 0.171009 0.0237529
34228 0.487293 0.171027 0.0237781
34229 0.487299 0.171046 0.0238033
34230 0.487304 0.171065 0.0238285
34231 0.487309 0.171084 0.0238538
34232 0.487314 0.171103 0.023879
34233 0.487319 0.171122 0.0239042
34234 0.487325 0.17114 0.0239295
34235 0.48733 0.171159 0.0239547
34236 0.487335 0.171178 0.02398
34237 0.48734 0.171197 0.0240052
34238 0.487345 0.171216 0.0240304
34239 0.487351 0.171235 0.0240557
34240 0.487356 0.171253 0.0240809
34241 0.487361 0.171272 0.0241062
34242 0.487366 0.171291 0.0241314
34243 0.487371 0.17131 0.0241567
34244 0.487377 0.171329 0.0241819
34245 0.487382 0.171348 0.0242072
34246 0.487387 0.171366 0.0242324
34247 0.487392 0.171385 0.0242577
34248 0.487398 0.171404 0.024283
34249 0.487403 0.171423 0.0243082
34250 0.487408 0.171442 0.0243335
34251 0.487413 0.171461 0.0243588
34252 0.487418 0.17148 0.024384
34253 0.487424 0.171498 0.0244093
34254 0.487429 0.171517 0.0244346
34255 0.487434 0.171536 0.0244598
34256 0.487439 0.171555 0.0244851
34257 0.487444 0.171574 0.0245104
34258 0.48745 0.171593 0.0245357
34259 0.487455 0.171612 0.0245609
34260 0.48746 0.17163 0.0245862
34261 0.487465 0.171649 0.0246115
34262 0.487471 0.171668 0.0246368
34263 0.487476 0.171687 0.0246621
34264 0.487481 0.171706 0.0246874
34265 0.487486 0.171725 0.0247127
34266 0.487491 0.171744 0.024738
34267 0.487497 0.171763 0.0247633
34268 0.487502 0.171781 0.0247886
34269 0.487507 0.1718 0.0248138
34270 0.487512 0.171819 0.0248391
34271 0.487518 0.171838 0.0248645
34272 0.487523 0.171857 0.0248898
34273 0.487528 0.171876 0.0249151
34274 0.487533 0.171895 0.0249404
34275 0.487539 0.171914 0.0249657
34276 0.487544 0.171932 0.024991
34277 0.487549 0.171951 0.0250163
34278 0.487554 0.17197 0.0250416
34279 0.487559 0.171989 0.0250669
34280 0.487565 0.172008 0.0250923
34281 0.48757 0.172027 0.0251176
34282 0.487575 0.172046 0.0251429
34283 0.48758 0.172065 0.0251682
34284 0.487586 0.172084 0.0251935
34285 0.487591 0.172103 0.0252189
34286 0.487596 0.172121 0.0252442
34287 0.487601 0.17214 0.0252695
34288 0.487607 0.172159 0.0252949
34289 0.487612 0.172178 0.0253202
34290 0.487617 0.172197 0.0253455
34291 0.487622 0.172216 0.0253709
34292 0.487628 0.172235 0.0253962
34293 0.487633 0.172254 0.0254216
34294 0.487638 0.172273 0.0254469
34295 0.487643 0.172292 0.0254722
34296 0.487649 0.17231 0.0254976
34297 0.487654 0.172329 0.0255229
34298 0.487659 0.172348 0.0255483
34299 0.487664 0.172367 0.0255736
34300 0.48767 0.172386 0.025599
34301 0.487675 0.172405 0.0256244
34302 0.48768 0.172424 0.0256497
34303 0.487685 0.172443 0.0256751
34304 0.487691 0.172462 0.0257004
34305 0.487696 0.172481 0.0257258
34306 0.487701 0.1725 0.0257512
34307 0.487706 0.172519 0.0257765
34308 0.487712 0.172538 0.0258019
34309 0.487717 0.172557 0.0258273
34310 0.487722 0.172575 0.0258527
34311 0.487727 0.172594 0.025878
34312 0.487733 0.172613 0.0259034
34313 0.487738 0.172632 0.0259288
34314 0.487743 0.172651 0.0259542
34315 0.487748 0.17267 0.0259796
34316 0.487754 0.172689 0.0260049
34317 0.487759 0.172708 0.0260303
34318 0.487764 0.172727 0.0260557
34319 0.48777 0.172746 0.0260811
34320 0.487775 0.172765 0.0261065
34321 0.48778 0.172784 0.0261319
34322 0.487785 0.172803 0.0261573
34323 0.487791 0.172822 0.0261827
34324 0.487796 0.172841 0.0262081
34325 0.487801 0.17286 0.0262335
34326 0.487806 0.172879 0.0262589
34327 0.487812 0.172898 0.0262843
34328 0.487817 0.172916 0.0263097
34329 0.487822 0.172935 0.0263351
34330 0.487828 0.172954 0.0263605
34331 0.487833 0.172973 0.0263859
34332 0.487838 0.172992 0.0264114
34333 0.487843 0.173011 0.0264368
34334 0.487849 0.17303 0.0264622
34335 0.487854 0.173049 0.0264876
34336 0.487859 0.173068 0.026513
34337 0.487865 0.173087 0.0265385
34338 0.48787 0.173106 0.0265639
34339 0.487875 0.173125 0.0265893
34340 0.48788 0.173144 0.0266148
34341 0.487886 0.173163 0.0266402
34342 0.487891 0.173182 0.0266656
34343 0.487896 0.173201 0.0266911
34344 0.487902 0.17322 0.0267165
34345 0.487907 0.173239 0.0267419
34346 0.487912 0.173258 0.0267674
34347 0.487917 0.173277 0.0267928
34348 0.487923 0.173296 0.0268183
34349 0.487928 0.173315 0.0268437
34350 0.487933 0.173334 0.0268692
34351 0.487939 0.173353 0.0268946
34352 0.487944 0.173372 0.0269201
34353 0.487949 0.173391 0.0269455
34354 0.487954 0.17341 0.026971
34355 0.48796 0.173429 0.0269964
34356 0.487965 0.173448 0.0270219
34357 0.48797 0.173467 0.0270474
34358 0.487976 0.173486 0.0270728
34359 0.487981 0.173505 0.0270983
34360 0.487986 0.173524 0.0271238
34361 0.487992 0.173543 0.0271492
34362 0.487997 0.173562 0.0271747
34363 0.488002 0.173581 0.0272002
34364 0.488007 0.1736 0.0272257
34365 0.488013 0.173619 0.0272511
34366 0.488018 0.173638 0.0272766
34367 0.488023 0.173657 0.0273021
34368 0.488029 0.173676 0.0273276
34369 0.488034 0.173695 0.0273531
34370 0.488039 0.173714 0.0273786
34371 0.488045 0.173733 0.0274041
34372 0.48805 0.173752 0.0274296
34373 0.488055 0.173771 0.0274551
34374 0.488061 0.17379 0.0274805
34375 0.488066 0.173809 0.027506
34376 0.488071 0.173828 0.0275315
34377 0.488076 0.173847 0.027557
34378 0.488082 0.173866 0.0275826
34379 0.488087 0.173885 0.0276081
34380 0.488092 0.173904 0.0276336
34381 0.488098 0.173923 0.0276591
34382 0.488103 0.173942 0.0276846
34383 0.488108 0.173961 0.0277101
34384 0.488114 0.17398 0.0277356
34385 0.488119 0.173999 0.0277611
34386 0.488124 0.174018 0.0277867
34387 0.48813 0.174037 0.0278122
34388 0.488135 0.174056 0.0278377
34389 0.48814 0.174075 0.0278632
34390 0.488146 0.174094 0.0278888
34391 0.488151 0.174113 0.0279143
34392 0.488156 0.174132 0.0279398
34393 0.488162 0.174151 0.0279654
34394 0.488167 0.174171 0.0279909
34395 0.488172 0.17419 0.0280164
34396 0.488178 0.174209 0.028042
34397 0.488183 0.174228 0.0280675
34398 0.488188 0.174247 0.0280931
34399 0.488194 0.174266 0.0281186
34400 0.488199 0.174285 0.0281441
34401 0.488204 0.174304 0.0281697
34402 0.48821 0.174323 0.0281953
34403 0.488215 0.174342 0.0282208
34404 0.48822 0.174361 0.0282464
34405 0.488226 0.17438 0.0282719
34406 0.488231 0.174399 0.0282975
34407 0.488236 0.174418 0.028323
34408 0.488242 0.174437 0.0283486
34409 0.488247 0.174456 0.0283742
34410 0.488252 0.174475 0.0283997
34411 0.488258 0.174494 0.0284253
34412 0.488263 0.174513 0.0284509
34413 0.488268 0.174533 0.0284765
34414 0.488274 0.174552 0.028502
34415 0.488279 0.174571 0.0285276
34416 0.488284 0.17459 0.0285532
34417 0.48829 0.174609 0.0285788
34418 0.488295 0.174628 0.0286044
34419 0.4883 0.174647 0.0286299
34420 0.488306 0.174666 0.0286555
34421 0.488311 0.174685 0.0286811
34422 0.488316 0.174704 0.0287067
34423 0.488322 0.174723 0.0287323
34424 0.488327 0.174742 0.0287579
34425 0.488332 0.174761 0.0287835
34426 0.488338 0.17478 0.0288091
34427 0.488343 0.1748 0.0288347
34428 0.488348 0.174819 0.0288603
34429 0.488354 0.174838 0.0288859
34430 0.488359 0.174857 0.0289115
34431 0.488364 0.174876 0.0289371
34432 0.48837 0.174895 0.0289627
34433 0.488375 0.174914 0.0289884
34434 0.488381 0.174933 0.029014
34435 0.488386 0.174952 0.0290396
34436 0.488391 0.174971 0.0290652
34437 0.488397 0.17499 0.0290908
34438 0.488402 0.17501 0.0291165
34439 0.488407 0.175029 0.0291421
34440 0.488413 0.175048 0.0291677
34441 0.488418 0.175067 0.0291933
34442 0.488423 0.175086 0.029219
34443 0.488429 0.175105 0.0292446
34444 0.488434 0.175124 0.0292702
34445 0.488439 0.175143 0.0292959
34446 0.488445 0.175162 0.0293215
34447 0.48845 0.175181 0.0293472
34448 0.488456 0.175201 0.0293728
34449 0.488461 0.17522 0.0293985
34450 0.488466 0.175239 0.0294241
34451 0.488472 0.175258 0.0294498
34452 0.488477 0.175277 0.0294754
34453 0.488482 0.175296 0.0295011
34454 0.488488 0.175315 0.0295267
34455 0.488493 0.175334 0.0295524
34456 0.488499 0.175353 0.029578
34457 0.488504 0.175373 0.0296037
34458 0.488509 0.175392 0.0296294
34459 0.488515 0.175411 0.029655
34460 0.48852 0.17543 0.0296807
34461 0.488525 0.175449 0.0297064
34462 0.488531 0.175468 0.0297321
34463 0.488536 0.175487 0.0297577
34464 0.488542 0.175506 0.0297834
34465 0.488547 0.175526 0.0298091
34466 0.488552 0.175545 0.0298348
34467 0.488558 0.175564 0.0298605
34468 0.488563 0.175583 0.0298861
34469 0.488568 0.175602 0.0299118
34470 0.488574 0.175621 0.0299375
34471 0.488579 0.17564 0.0299632
34472 0.488585 0.175659 0.0299889
34473 0.48859 0.175679 0.0300146
34474 0.488595 0.175698 0.0300403
34475 0.488601 0.175717 0.030066
34476 0.488606 0.175736 0.0300917
34477 0.488611 0.175755 0.0301174
34478 0.488617 0.175774 0.0301431
34479 0.488622 0.175793 0.0301688
34480 0.488628 0.175813 0.0301945
34481 0.488633 0.175832 0.0302203
34482 0.488638 0.175851 0.030246
34483 0.488644 0.17587 0.0302717
34484 0.488649 0.175889 0.0302974
34485 0.488655 0.175908 0.0303231
34486 0.48866 0.175928 0.0303489
34487 0.488665 0.175947 0.0303746
34488 0.488671 0.175966 0.0304003
34489 0.488676 0.175985 0.030426
34490 0.488682 0.176004 0.0304518
34491 0.488687 0.176023 0.0304775
34492 0.488692 0.176042 0.0305032
34493 0.488698 0.176062 0.030529
34494 0.488703 0.176081 0.0305547
34495 0.488709 0.1761 0.0305805
34496 0.488714 0.176119 0.0306062
34497 0.488719 0.176138 0.030632
34498 0.488725 0.176157 0.0306577
34499 0.48873 0.176177 0.0306835
34500 0.488736 0.176196 0.0307092
34501 0.488741 0.176215 0.030735
34502 0.488746 0.176234 0.0307607
34503 0.488752 0.176253 0.0307865
34504 0.488757 0.176272 0.0308122
34505 0.488763 0.176292 0.030838
34506 0.488768 0.176311 0.0308638
34507 0.488773 0.17633 0.0308895
34508 0.488779 0.176349 0.0309153
34509 0.488784 0.176368 0.0309411
34510 0.48879 0.176387 0.0309669
34511 0.488795 0.176407 0.0309926
34512 0.4888 0.176426 0.0310184
34513 0.488806 0.176445 0.0310442
34514 0.488811 0.176464 0.03107
34515 0.488817 0.176483 0.0310958
34516 0.488822 0.176503 0.0311216
34517 0.488827 0.176522 0.0311473
34518 0.488833 0.176541 0.0311731
34519 0.488838 0.17656 0.0311989
34520 0.488844 0.176579 0.0312247
34521 0.488849 0.176598 0.0312505
34522 0.488854 0.176618 0.0312763
34523 0.48886 0.176637 0.0313021
34524 0.488865 0.176656 0.0313279
34525 0.488871 0.176675 0.0313537
34526 0.488876 0.176694 0.0313795
34527 0.488882 0.176714 0.0314054
34528 0.488887 0.176733 0.0314312
